date,league,division,year,home_team,away_team,odds__market_maximum__home_win__full_time_goals,odds__market_maximum__draw__full_time_goals,odds__market_maximum__away_win__full_time_goals,odds__market_maximum__over_2.5__full_time_goals,odds__market_maximum__under_2.5__full_time_goals,odds__market_average__home_win__full_time_goals,odds__market_average__draw__full_time_goals,odds__market_average__away_win__full_time_goals,odds__market_average__over_2.5__full_time_goals,odds__market_average__under_2.5__full_time_goals,home__points__avg,home__adj_points__avg,home__goals_for__avg,home__goals_against__avg,home__adj_goals_for__avg,home__adj_goals_against__avg,home__points__latest_avg,home__adj_points__latest_avg,home__goals_for__latest_avg,home__goals_against__latest_avg,home__adj_goals_for__latest_avg,home__adj_goals_against__latest_avg,away__points__avg,away__adj_points__avg,away__goals_for__avg,away__goals_against__avg,away__adj_goals_for__avg,away__adj_goals_against__avg,away__points__latest_avg,away__adj_points__latest_avg,away__goals_for__latest_avg,away__goals_against__latest_avg,away__adj_goals_for__latest_avg,away__adj_goals_against__latest_avg,target__home_team__full_time_goals,target__away_team__full_time_goals,target__home_team__shots,target__away_team__shots,target__home_team__shots_on_target,target__away_team__shots_on_target,target__home_team__corners,target__away_team__corners,target__home_team__yellow_cards,target__away_team__yellow_cards,target__home_team__red_cards,target__away_team__red_cards
2020-09-11,Greece,1,2021,Aris,Lamia,1.56,4.2,7.61,2.26,1.75,1.5,3.84,6.67,2.16,1.67,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,10.0,6.0,9.0,2.0,7.0,0.0,4.0,2.0,0.0,0.0
2020-09-11,Greece,1,2021,PAOK,Larisa,1.27,6.05,15.0,1.84,2.11,1.22,5.58,12.39,1.76,2.02,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,15.0,5.0,8.0,1.0,9.0,3.0,4.0,4.0,0.0,0.0
2020-09-12,Greece,1,2021,OFI Crete,Panetolikos,1.81,3.65,5.06,2.16,1.77,1.74,3.43,4.67,2.08,1.71,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,8.0,2.0,4.0,1.0,2.0,5.0,1.0,0.0,0.0
2020-09-13,Greece,1,2021,Asteras Tripolis,Panathinaikos,2.85,3.24,2.65,2.33,1.67,2.73,3.09,2.54,2.23,1.62,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,8.0,8.0,3.0,5.0,1.0,3.0,3.0,4.0,0.0,0.0
2020-09-13,Greece,1,2021,Atromitos,Volos NFC,1.71,3.81,5.67,2.09,1.82,1.64,3.64,5.06,2.01,1.75,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,5.0,7.0,2.0,5.0,2.0,2.0,3.0,5.0,1.0,0.0
2020-09-18,Greece,1,2021,Olympiakos,Asteras Tripolis,1.25,7.0,15.0,1.77,2.26,1.21,6.08,12.24,1.7,2.12,,,,,,,,,,,,,3.0,3.0,1.0,0.0,1.52,0.83,3.0,3.0,1.0,0.0,1.52,0.83,3.0,0.0,14.0,8.0,11.0,3.0,4.0,5.0,0.0,2.0,0.0,0.0
2020-09-18,Greece,1,2021,PAOK,Atromitos,1.5,4.54,8.36,2.05,1.91,1.44,4.2,7.18,1.97,1.82,3.0,3.0,1.0,0.0,2.25,0.3500000000000001,3.0,3.0,1.0,0.0,2.25,0.3500000000000001,0.0,0.0,0.0,2.0,1.41,2.87,0.0,0.0,0.0,2.0,1.41,2.87,1.0,1.0,10.0,6.0,5.0,1.0,7.0,3.0,0.0,4.0,0.0,0.0
2020-09-19,Greece,1,2021,Panetolikos,AEK,7.0,3.9,1.63,2.24,1.72,6.06,3.63,1.57,2.17,1.66,1.0,1.0,1.0,1.0,1.5500000000000003,1.5,1.0,1.0,1.0,1.0,1.5500000000000003,1.5,,,,,,,,,,,,,0.0,2.0,2.0,8.0,0.0,5.0,1.0,7.0,1.0,6.0,0.0,0.0
2020-09-20,Greece,1,2021,Lamia,OFI Crete,2.95,3.13,2.72,2.56,1.57,2.79,2.94,2.63,2.48,1.51,0.0,0.0,1.0,3.0,1.34,4.3500000000000005,0.0,0.0,1.0,3.0,1.34,4.3500000000000005,1.0,1.0,1.0,1.0,1.5,1.5500000000000003,1.0,1.0,1.0,1.0,1.5,1.5500000000000003,1.0,2.0,11.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0
2020-09-20,Greece,1,2021,Volos NFC,Aris,3.75,3.34,2.25,2.3,1.7,3.52,3.0,2.17,2.21,1.63,3.0,3.0,2.0,0.0,2.87,1.41,3.0,3.0,2.0,0.0,2.87,1.41,3.0,3.0,3.0,1.0,4.3500000000000005,1.34,3.0,3.0,3.0,1.0,4.3500000000000005,1.34,0.0,1.0,4.0,9.0,1.0,5.0,2.0,6.0,5.0,3.0,0.0,0.0
