date,league,division,year,home_team,away_team,odds__market_maximum__home_win__full_time_goals,odds__market_maximum__draw__full_time_goals,odds__market_maximum__away_win__full_time_goals,odds__market_maximum__over_2.5__full_time_goals,odds__market_maximum__under_2.5__full_time_goals,odds__market_average__home_win__full_time_goals,odds__market_average__draw__full_time_goals,odds__market_average__away_win__full_time_goals,odds__market_average__over_2.5__full_time_goals,odds__market_average__under_2.5__full_time_goals,home__points__avg,home__adj_points__avg,home__goals_for__avg,home__goals_against__avg,home__adj_goals_for__avg,home__adj_goals_against__avg,home__points__latest_avg,home__adj_points__latest_avg,home__goals_for__latest_avg,home__goals_against__latest_avg,home__adj_goals_for__latest_avg,home__adj_goals_against__latest_avg,away__points__avg,away__adj_points__avg,away__goals_for__avg,away__goals_against__avg,away__adj_goals_for__avg,away__adj_goals_against__avg,away__points__latest_avg,away__adj_points__latest_avg,away__goals_for__latest_avg,away__goals_against__latest_avg,away__adj_goals_for__latest_avg,away__adj_goals_against__latest_avg,target__home_team__full_time_goals,target__away_team__full_time_goals,target__home_team__shots,target__away_team__shots,target__home_team__shots_on_target,target__away_team__shots_on_target,target__home_team__corners,target__away_team__corners,target__home_team__yellow_cards,target__away_team__yellow_cards,target__home_team__red_cards,target__away_team__red_cards
2019-08-03,England,3,2020,AFC Wimbledon,Rotherham,2.8,3.4,2.87,2.24,1.74,2.66,3.17,2.69,2.15,1.68,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,11.0,14.0,1.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0
2019-08-03,England,3,2020,Blackpool,Bristol Rvs,2.1,3.5,4.2,2.3,1.7,2.01,3.32,3.78,2.2,1.65,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,14.0,16.0,4.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0
2019-08-03,England,3,2020,Burton,Ipswich,2.88,3.5,2.7,2.17,1.8,2.78,3.16,2.58,2.07,1.74,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,10.0,2.0,4.0,7.0,8.0,2.0,3.0,1.0,0.0
2019-08-03,England,3,2020,Coventry,Southend,2.38,3.6,3.4,2.03,1.92,2.28,3.35,3.07,1.96,1.83,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,7.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
2019-08-03,England,3,2020,Doncaster,Gillingham,2.02,3.76,4.33,1.93,2.05,1.96,3.53,3.68,1.83,1.96,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,8.0,3.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0
2019-08-03,England,3,2020,Lincoln,Accrington,2.04,3.75,4.24,2.08,1.88,1.9,3.51,3.98,1.99,1.81,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,14.0,12.0,6.0,3.0,9.0,8.0,2.0,1.0,0.0,0.0
2019-08-03,England,3,2020,Peterboro,Fleetwood Town,2.15,3.7,3.75,1.97,1.94,2.06,3.46,3.44,1.91,1.88,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,10.0,7.0,3.0,4.0,4.0,2.0,1.0,6.0,0.0,0.0
2019-08-03,England,3,2020,Shrewsbury,Portsmouth,4.0,3.8,2.13,2.19,1.79,3.69,3.4,2.01,2.1,1.72,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,15.0,1.0,3.0,1.0,10.0,3.0,3.0,0.0,1.0
2019-08-03,England,3,2020,Sunderland,Oxford,1.62,4.15,7.0,1.95,1.98,1.56,3.92,5.89,1.87,1.93,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,9.0,6.0,3.0,2.0,6.0,4.0,1.0,4.0,0.0,0.0
2019-08-03,England,3,2020,Tranmere,Rochdale,2.21,3.58,3.5,2.05,1.92,2.13,3.37,3.36,1.95,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,20.0,8.0,6.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0
2019-08-03,England,3,2020,Wycombe,Bolton,1.3,5.9,13.25,1.82,2.16,1.27,5.35,11.45,1.75,2.07,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,25.0,3.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,England,3,2020,Southend,Blackpool,3.0,3.4,2.58,2.2,1.76,2.86,3.23,2.46,2.12,1.69,0.0,0.0,0.0,1.0,0.22000000000000003,1.34,0.0,0.0,0.0,1.0,0.22000000000000003,1.34,3.0,3.0,2.0,0.0,2.59,0.24000000000000002,3.0,3.0,2.0,0.0,2.59,0.24000000000000002,1.0,3.0,18.0,8.0,4.0,3.0,5.0,6.0,1.0,1.0,0.0,1.0
2019-08-10,England,3,2020,Rotherham,Lincoln,2.01,3.72,4.0,2.02,1.9,1.97,3.44,3.77,1.97,1.83,3.0,3.0,2.0,1.0,3.0,1.2100000000000002,3.0,3.0,2.0,1.0,3.0,1.2100000000000002,3.0,3.0,2.0,0.0,2.91,0.49,3.0,3.0,2.0,0.0,2.91,0.49,0.0,2.0,17.0,3.0,3.0,3.0,11.0,9.0,4.0,2.0,0.0,0.0
2019-08-10,England,3,2020,Rochdale,Doncaster,3.12,3.64,2.4,1.86,2.08,2.97,3.39,2.31,1.8,2.0,3.0,0.0,3.0,2.0,3.53,3.8400000000000003,3.0,0.0,3.0,2.0,3.53,3.8400000000000003,1.0,1.0,1.0,1.0,1.4200000000000002,1.5700000000000003,1.0,1.0,1.0,1.0,1.4200000000000002,1.5700000000000003,1.0,1.0,9.0,15.0,4.0,3.0,3.0,8.0,2.0,1.0,0.0,0.0
2019-08-10,England,3,2020,Portsmouth,Tranmere,1.69,4.13,5.8,1.95,1.99,1.62,3.89,5.35,1.88,1.91,0.0,3.0,0.0,1.0,1.61,1.28,0.0,3.0,0.0,1.0,1.61,1.28,0.0,3.0,2.0,3.0,3.8400000000000003,3.53,0.0,3.0,2.0,3.0,3.8400000000000003,3.53,2.0,0.0,17.0,9.0,6.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0
2019-08-10,England,3,2020,Oxford,Peterboro,2.25,3.75,3.35,1.82,2.11,2.13,3.53,3.2,1.76,2.04,1.0,1.0,1.0,1.0,1.48,1.4700000000000002,1.0,1.0,1.0,1.0,1.48,1.4700000000000002,0.0,0.0,1.0,3.0,1.4500000000000002,3.8,0.0,0.0,1.0,3.0,1.4500000000000002,3.8,1.0,0.0,8.0,7.0,2.0,2.0,3.0,9.0,3.0,2.0,0.0,0.0
2019-08-10,England,3,2020,Fleetwood Town,AFC Wimbledon,1.89,3.56,4.87,2.25,1.72,1.81,3.42,4.6,2.16,1.67,3.0,3.0,3.0,1.0,3.8,1.4500000000000002,3.0,3.0,3.0,1.0,3.8,1.4500000000000002,0.0,0.0,1.0,2.0,1.2100000000000002,3.0,0.0,0.0,1.0,2.0,1.2100000000000002,3.0,2.0,1.0,15.0,7.0,4.0,3.0,6.0,4.0,1.0,3.0,0.0,0.0
2019-08-10,England,3,2020,Ipswich,Sunderland,2.8,3.41,2.7,2.17,1.78,2.68,3.27,2.6,2.08,1.72,3.0,3.0,1.0,0.0,1.71,1.4100000000000001,3.0,3.0,1.0,0.0,1.71,1.4100000000000001,1.0,1.0,1.0,1.0,1.4700000000000002,1.48,1.0,1.0,1.0,1.0,1.4700000000000002,1.48,1.0,1.0,17.0,3.0,7.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0
2019-08-10,England,3,2020,Gillingham,Burton,3.02,3.5,2.46,2.03,1.9,2.9,3.34,2.39,1.96,1.83,1.0,1.0,1.0,1.0,1.5700000000000003,1.4200000000000002,1.0,1.0,1.0,1.0,1.5700000000000003,1.4200000000000002,0.0,0.0,0.0,1.0,1.4100000000000001,1.71,0.0,0.0,0.0,1.0,1.4100000000000001,1.71,1.0,2.0,14.0,13.0,2.0,6.0,6.0,4.0,0.0,2.0,0.0,0.0
2019-08-10,England,3,2020,Bristol Rvs,Wycombe,2.2,3.52,3.58,2.17,1.78,2.11,3.35,3.42,2.09,1.72,0.0,0.0,0.0,2.0,0.24000000000000002,2.59,0.0,0.0,0.0,2.0,0.24000000000000002,2.59,3.0,3.0,2.0,0.0,3.2600000000000002,0.0,3.0,3.0,2.0,0.0,3.2600000000000002,0.0,0.0,0.0,10.0,7.0,3.0,4.0,3.0,6.0,1.0,2.0,0.0,0.0
2019-08-10,England,3,2020,Bolton,Coventry,6.0,4.65,1.59,1.75,2.23,5.36,4.42,1.52,1.7,2.12,0.0,0.0,0.0,2.0,0.0,3.2600000000000002,0.0,0.0,0.0,2.0,0.0,3.2600000000000002,3.0,3.0,1.0,0.0,1.34,0.22000000000000003,3.0,3.0,1.0,0.0,1.34,0.22000000000000003,0.0,0.0,5.0,24.0,2.0,7.0,2.0,4.0,4.0,1.0,0.0,0.0
2019-08-10,England,3,2020,Milton Keynes Dons,Shrewsbury,2.24,3.52,3.6,2.16,1.79,2.13,3.27,3.42,2.06,1.73,,,,,,,,,,,,,3.0,0.0,1.0,0.0,1.28,1.61,3.0,0.0,1.0,0.0,1.28,1.61,1.0,0.0,11.0,11.0,2.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0
2019-08-17,England,3,2020,Shrewsbury,Rochdale,2.07,3.43,4.33,2.17,1.81,1.99,3.31,3.88,2.05,1.76,1.5,0.0,0.5,0.5,0.765,1.485,1.5,0.0,0.5,0.5,0.765,1.485,2.0,0.5,2.0,1.5,2.57,2.665,2.0,0.5,2.0,1.5,2.57,2.665,0.0,0.0,13.0,16.0,3.0,4.0,7.0,4.0,2.0,1.0,0.0,0.0
2019-08-17,England,3,2020,Wycombe,Milton Keynes Dons,2.72,3.5,2.8,2.14,1.79,2.59,3.29,2.67,2.07,1.74,2.0,2.0,1.0,0.0,1.9500000000000002,0.21999999999999997,2.0,2.0,1.0,0.0,1.9500000000000002,0.21999999999999997,3.0,3.0,1.0,0.0,1.36,0.25,3.0,3.0,1.0,0.0,1.36,0.25,3.0,2.0,19.0,18.0,5.0,7.0,9.0,4.0,3.0,0.0,0.0,0.0
2019-08-17,England,3,2020,Tranmere,Bolton,1.35,5.75,11.0,1.7,2.29,1.3,5.37,9.21,1.66,2.19,0.0,1.5,1.0,2.5,2.1100000000000003,3.2,0.0,1.5,1.0,2.5,2.1100000000000003,3.2,0.5,0.0,0.0,1.0,0.23,2.095,0.5,0.0,0.0,1.0,0.23,2.095,5.0,0.0,26.0,8.0,10.0,0.0,8.0,3.0,3.0,2.0,0.0,0.0
2019-08-17,England,3,2020,Sunderland,Portsmouth,2.6,3.4,3.0,2.45,1.64,2.49,3.17,2.89,2.32,1.59,1.0,0.5,1.0,1.0,1.3250000000000002,1.725,1.0,0.5,1.0,1.0,1.3250000000000002,1.725,1.5,3.0,1.0,0.5,2.24,0.8300000000000001,1.5,3.0,1.0,0.5,2.24,0.8300000000000001,2.0,1.0,5.0,6.0,2.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0
2019-08-17,England,3,2020,Peterboro,Ipswich,2.55,3.42,3.06,2.19,1.76,2.45,3.18,2.93,2.11,1.71,0.0,0.0,0.5,2.0,0.9400000000000002,2.61,0.0,0.0,0.5,2.0,0.9400000000000002,2.61,2.0,3.0,1.0,0.5,1.84,1.2950000000000002,2.0,3.0,1.0,0.5,1.84,1.2950000000000002,2.0,2.0,12.0,14.0,7.0,7.0,5.0,4.0,3.0,1.0,0.0,0.0
2019-08-17,England,3,2020,Blackpool,Oxford,2.34,3.5,3.41,2.31,1.69,2.26,3.21,3.26,2.23,1.63,3.0,3.0,2.5,0.5,3.5299999999999994,0.9100000000000001,3.0,3.0,2.5,0.5,3.5299999999999994,0.9100000000000001,2.0,2.0,1.0,0.5,1.45,0.9500000000000002,2.0,2.0,1.0,0.5,1.45,0.9500000000000002,2.0,1.0,4.0,23.0,3.0,5.0,4.0,13.0,3.0,4.0,0.0,0.0
2019-08-17,England,3,2020,Doncaster,Fleetwood Town,2.4,3.52,3.5,2.16,1.79,2.29,3.26,3.11,2.08,1.73,1.0,1.0,1.0,1.0,1.455,1.5900000000000003,1.0,1.0,1.0,1.0,1.455,1.5900000000000003,3.0,3.0,2.5,1.0,3.195,1.5,3.0,3.0,2.5,1.0,3.195,1.5,3.0,2.0,17.0,15.0,5.0,6.0,6.0,4.0,3.0,2.0,0.0,0.0
