date,league,division,year,home_team,away_team,odds__market_maximum__home_win__full_time_goals,odds__market_maximum__draw__full_time_goals,odds__market_maximum__away_win__full_time_goals,odds__market_maximum__over_2.5__full_time_goals,odds__market_maximum__under_2.5__full_time_goals,odds__market_average__home_win__full_time_goals,odds__market_average__draw__full_time_goals,odds__market_average__away_win__full_time_goals,odds__market_average__over_2.5__full_time_goals,odds__market_average__under_2.5__full_time_goals,home__points__avg,home__adj_points__avg,home__goals_for__avg,home__goals_against__avg,home__adj_goals_for__avg,home__adj_goals_against__avg,home__points__latest_avg,home__adj_points__latest_avg,home__goals_for__latest_avg,home__goals_against__latest_avg,home__adj_goals_for__latest_avg,home__adj_goals_against__latest_avg,away__points__avg,away__adj_points__avg,away__goals_for__avg,away__goals_against__avg,away__adj_goals_for__avg,away__adj_goals_against__avg,away__points__latest_avg,away__adj_points__latest_avg,away__goals_for__latest_avg,away__goals_against__latest_avg,away__adj_goals_for__latest_avg,away__adj_goals_against__latest_avg,target__home_team__full_time_goals,target__away_team__full_time_goals,target__home_team__shots,target__away_team__shots,target__home_team__shots_on_target,target__away_team__shots_on_target,target__home_team__corners,target__away_team__corners,target__home_team__yellow_cards,target__away_team__yellow_cards,target__home_team__red_cards,target__away_team__red_cards
2017-01-10,Greece,1,2018,Asteras Tripolis,AEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,5.0,8.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0
2017-01-10,Greece,1,2018,Kerkyra,Xanthi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,5.0,9.0,3.0,5.0,2.0,8.0,3.0,2.0,1.0,0.0
2017-01-10,Greece,1,2018,Levadeiakos,Apollon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,13.0,5.0,7.0,2.0,6.0,5.0,1.0,4.0,0.0,0.0
2017-01-10,Greece,1,2018,Olympiakos,Atromitos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,15.0,5.0,4.0,1.0,8.0,2.0,1.0,4.0,0.0,0.0
2017-02-10,Greece,1,2018,Lamia,Panionios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,15.0,16.0,6.0,10.0,1.0,1.0,4.0,3.0,0.0,1.0
2017-02-12,Greece,1,2018,Asteras Tripolis,Kerkyra,,,,,,,,,,,3.0,3.0,2.0,0.0,2.72,0.6000000000000001,3.0,3.0,2.0,0.0,2.72,0.6000000000000001,0.0,0.0,0.0,2.0,1.53,2.7800000000000002,0.0,0.0,0.0,2.0,1.53,2.7800000000000002,4.0,0.0,11.0,4.0,8.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0
2017-02-12,Greece,1,2018,Olympiakos,Apollon,,,,,,,,,,,0.0,0.0,0.0,1.0,0.61,1.34,0.0,0.0,0.0,1.0,0.61,1.34,0.0,0.0,1.0,2.0,1.49,2.95,0.0,0.0,1.0,2.0,1.49,2.95,3.0,1.0,19.0,3.0,13.0,1.0,8.0,1.0,4.0,5.0,0.0,0.0
2017-02-12,Greece,1,2018,Xanthi,PAOK,,,,,,,,,,,3.0,3.0,2.0,0.0,2.7800000000000002,1.53,3.0,3.0,2.0,0.0,2.7800000000000002,1.53,,,,,,,,,,,,,0.0,3.0,4.0,6.0,2.0,5.0,6.0,7.0,3.0,2.0,0.0,0.0
2017-03-12,Greece,1,2018,Lamia,Panetolikos,,,,,,,,,,,3.0,0.0,1.0,0.0,1.93,2.36,3.0,0.0,1.0,0.0,1.93,2.36,,,,,,,,,,,,,2.0,2.0,9.0,7.0,3.0,4.0,6.0,3.0,2.0,6.0,2.0,1.0
2017-03-12,Greece,1,2018,Larisa,Giannina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,10.0,8.0,3.0,4.0,4.0,9.0,3.0,2.0,0.0,0.0
2017-03-12,Greece,1,2018,Levadeiakos,AEK,,,,,,,,,,,3.0,3.0,2.0,1.0,2.95,1.49,3.0,3.0,2.0,1.0,2.95,1.49,0.0,0.0,0.0,2.0,0.6000000000000001,2.72,0.0,0.0,0.0,2.0,0.6000000000000001,2.72,0.0,2.0,5.0,19.0,1.0,6.0,2.0,5.0,4.0,2.0,0.0,0.0
2017-03-12,Greece,1,2018,Panathinaikos,Panionios,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,1.0,2.36,1.93,0.0,3.0,0.0,1.0,2.36,1.93,0.0,1.0,9.0,9.0,4.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0
2017-04-11,Greece,1,2018,Atromitos,Panionios,,,,,,,,,,,3.0,3.0,1.0,0.0,1.34,0.61,3.0,3.0,1.0,0.0,1.34,0.61,1.5,3.0,0.5,0.5,1.8900000000000001,1.31,1.5,3.0,0.5,0.5,1.8900000000000001,1.31,0.0,0.0,13.0,8.0,7.0,3.0,6.0,6.0,2.0,1.0,0.0,0.0
2017-04-11,Greece,1,2018,Panetolikos,Xanthi,,,,,,,,,,,1.0,0.0,2.0,2.0,3.8099999999999996,4.519999999999999,1.0,0.0,2.0,2.0,3.8099999999999996,4.519999999999999,1.5,1.5,1.0,1.5,1.6150000000000002,2.65,1.5,1.5,1.0,1.5,1.6150000000000002,2.65,1.0,3.0,11.0,6.0,7.0,5.0,6.0,0.0,3.0,4.0,0.0,0.0
2017-04-11,Greece,1,2018,Asteras Tripolis,Panathinaikos,,,,,,,,,,,3.0,3.0,3.0,0.0,3.9050000000000002,0.4750000000000001,3.0,3.0,3.0,0.0,3.9050000000000002,0.4750000000000001,0.0,0.0,0.0,1.0,0.69,1.4200000000000002,0.0,0.0,0.0,1.0,0.69,1.4200000000000002,1.0,0.0,9.0,4.0,5.0,2.0,8.0,5.0,4.0,3.0,0.0,0.0
2017-04-12,Greece,1,2018,Platanias,Atromitos,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.5,0.0,1.17,0.54,2.0,3.0,0.5,0.0,1.17,0.54,1.0,3.0,12.0,12.0,9.0,6.0,3.0,4.0,5.0,4.0,0.0,0.0
