game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2019_01_GB_CHI,2019,REG,1,2019-09-05,GB,10.0,CHI,3.0,-7.0,13.0,160.0,-178.0,3.5,-113.0,103.0,47.0,102.0,-113.0
2019_01_LA_CAR,2019,REG,1,2019-09-08,LA,30.0,CAR,27.0,-3.0,57.0,-122.0,111.0,-1.5,-106.0,-104.0,49.5,-101.0,-110.0
2019_01_TEN_CLE,2019,REG,1,2019-09-08,TEN,43.0,CLE,13.0,-30.0,56.0,206.0,-230.0,5.5,-113.0,103.0,44.0,-107.0,-103.0
2019_01_KC_JAX,2019,REG,1,2019-09-08,KC,40.0,JAX,26.0,-14.0,66.0,-181.0,163.0,-3.5,-101.0,-110.0,49.0,102.0,-113.0
2019_01_BAL_MIA,2019,REG,1,2019-09-08,BAL,59.0,MIA,10.0,-49.0,69.0,-298.0,263.0,-7.0,102.0,-112.0,41.0,-105.0,-105.0
2019_01_ATL_MIN,2019,REG,1,2019-09-08,ATL,12.0,MIN,28.0,16.0,40.0,159.0,-176.0,3.5,-115.0,104.0,47.0,101.0,-112.0
2019_01_BUF_NYJ,2019,REG,1,2019-09-08,BUF,17.0,NYJ,16.0,-1.0,33.0,135.0,-149.0,2.5,-101.0,-110.0,41.0,-110.0,-100.0
2019_01_WAS_PHI,2019,REG,1,2019-09-08,WAS,27.0,PHI,32.0,5.0,59.0,395.0,-463.0,10.5,-114.0,103.0,44.0,-103.0,-107.0
2019_01_IND_LAC,2019,REG,1,2019-09-08,IND,24.0,LAC,30.0,6.0,54.0,235.0,-265.0,6.0,-107.0,-103.0,44.5,-112.0,101.0
2019_01_CIN_SEA,2019,REG,1,2019-09-08,CIN,20.0,SEA,21.0,1.0,41.0,344.0,-398.0,9.5,-115.0,104.0,44.0,-104.0,-106.0
2019_01_DET_ARI,2019,REG,1,2019-09-08,DET,27.0,ARI,27.0,0.0,54.0,-147.0,133.0,-2.5,-121.0,108.0,45.5,-114.0,104.0
2019_01_NYG_DAL,2019,REG,1,2019-09-08,NYG,17.0,DAL,35.0,18.0,52.0,271.0,-308.0,7.0,-111.0,100.0,44.0,-104.0,-106.0
2019_01_SF_TB,2019,REG,1,2019-09-08,SF,31.0,TB,17.0,-14.0,48.0,-102.0,-108.0,1.0,-106.0,-104.0,51.0,-100.0,-110.0
2019_01_PIT_NE,2019,REG,1,2019-09-08,PIT,3.0,NE,33.0,30.0,36.0,203.0,-228.0,5.5,-111.0,101.0,49.0,-103.0,-107.0
2019_01_HOU_NO,2019,REG,1,2019-09-09,HOU,28.0,NO,30.0,2.0,58.0,273.0,-310.0,6.5,103.0,-113.0,52.0,105.0,-116.0
2019_01_DEN_OAK,2019,REG,1,2019-09-09,DEN,16.0,OAK,24.0,8.0,40.0,-149.0,135.0,-3.0,108.0,-121.0,42.5,-110.0,-100.0
2019_02_TB_CAR,2019,REG,2,2019-09-12,TB,20.0,CAR,14.0,-6.0,34.0,240.0,-277.0,6.5,-110.0,-100.0,48.0,-105.0,-105.0
2019_02_ARI_BAL,2019,REG,2,2019-09-15,ARI,17.0,BAL,23.0,6.0,40.0,513.0,-665.0,13.0,-110.0,-100.0,46.0,100.0,-112.0
2019_02_SF_CIN,2019,REG,2,2019-09-15,SF,41.0,CIN,17.0,-24.0,58.0,-103.0,-107.0,1.0,-111.0,100.0,46.0,-113.0,101.0
2019_02_LAC_DET,2019,REG,2,2019-09-15,LAC,10.0,DET,13.0,3.0,23.0,-107.0,-103.0,-1.0,102.0,-113.0,47.0,-101.0,-110.0
2019_02_MIN_GB,2019,REG,2,2019-09-15,MIN,16.0,GB,21.0,5.0,37.0,148.0,-165.0,3.0,-102.0,-108.0,43.0,-110.0,-101.0
2019_02_JAX_HOU,2019,REG,2,2019-09-15,JAX,12.0,HOU,13.0,1.0,25.0,286.0,-336.0,7.5,-122.0,111.0,43.0,-104.0,-107.0
2019_02_NE_MIA,2019,REG,2,2019-09-15,NE,43.0,MIA,0.0,-43.0,43.0,-1300.0,880.0,-18.0,-101.0,-109.0,48.5,101.0,-113.0
2019_02_BUF_NYG,2019,REG,2,2019-09-15,BUF,28.0,NYG,14.0,-14.0,42.0,-113.0,102.0,-1.0,-108.0,-103.0,44.5,-103.0,-108.0
2019_02_SEA_PIT,2019,REG,2,2019-09-15,SEA,28.0,PIT,26.0,-2.0,54.0,175.0,-197.0,4.0,-109.0,-101.0,47.0,-113.0,101.0
2019_02_IND_TEN,2019,REG,2,2019-09-15,IND,19.0,TEN,17.0,-2.0,36.0,160.0,-178.0,3.0,108.0,-120.0,43.5,-111.0,-101.0
2019_02_DAL_WAS,2019,REG,2,2019-09-15,DAL,31.0,WAS,21.0,-10.0,52.0,-268.0,233.0,-6.0,-115.0,104.0,46.5,104.0,-115.0
2019_02_KC_OAK,2019,REG,2,2019-09-15,KC,28.0,OAK,10.0,-18.0,38.0,-293.0,252.0,-7.0,108.0,-119.0,53.5,107.0,-119.0
2019_02_CHI_DEN,2019,REG,2,2019-09-15,CHI,16.0,DEN,14.0,-2.0,30.0,-147.0,132.0,-3.0,103.0,-114.0,41.0,111.0,-123.0
