game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2021_01_DAL_TB,money_line,DAL,,378,0.0,240.0,5Dimes,2021
2021_01_DAL_TB,money_line,DAL,,378,0.0,240.0,sportbet,2021
2021_01_DAL_TB,money_line,TB,,-425,0.0,-280.0,5Dimes,2021
2021_01_DAL_TB,money_line,TB,,-425,0.0,-280.0,sportbet,2021
2021_01_DAL_TB,money_line,DAL,,350,0.0,230.0,bet365,2021
2021_01_DAL_TB,money_line,TB,,-450,0.0,-280.0,bet365,2021
2021_01_DAL_TB,money_line,DAL,,380,0.0,240.0,BETOnline,2021
2021_01_DAL_TB,money_line,DAL,,380,0.0,240.0,SPORTS BETTING,2021
2021_01_DAL_TB,money_line,TB,,-470,0.0,-285.0,BETOnline,2021
2021_01_DAL_TB,money_line,TB,,-470,0.0,-285.0,SPORTS BETTING,2021
2021_01_DAL_TB,money_line,DAL,,330,0.0,240.0,BOVADA,2021
2021_01_DAL_TB,money_line,DAL,,330,0.0,240.0,bodog,2021
2021_01_DAL_TB,money_line,TB,,-445,0.0,-290.0,BOVADA,2021
2021_01_DAL_TB,money_line,TB,,-445,0.0,-290.0,bodog,2021
2021_01_DAL_TB,money_line,DAL,,360,0.0,240.0,JAZZ,2021
2021_01_DAL_TB,money_line,TB,,-460,0.0,-300.0,JAZZ,2021
2021_01_DAL_TB,money_line,DAL,,400,0.0,168.0,MATCHBOOK,2021
2021_01_DAL_TB,money_line,TB,,-417,0.0,-1429.0,MATCHBOOK,2021
2021_01_DAL_TB,money_line,DAL,,351,0.0,241.0,PINNACLE,2021
2021_01_DAL_TB,money_line,TB,,-425,0.0,-278.0,PINNACLE,2021
2021_01_DAL_TB,money_line,DAL,,370,0.0,255.0,BetPHOENIX,2021
2021_01_DAL_TB,money_line,TB,,-470,0.0,-315.0,BetPHOENIX,2021
2021_01_DAL_TB,money_line,DAL,,310,0.0,280.0,intertops,2021
2021_01_DAL_TB,money_line,TB,,-440,0.0,-350.0,intertops,2021
2021_01_DAL_TB,money_line,DAL,,350,0.0,233.0,Sports Interaction,2021
2021_01_DAL_TB,money_line,TB,,-431,0.0,-282.0,Sports Interaction,2021
2021_01_DAL_TB,money_line,DAL,,350,0.0,305.0,youwager.eu,2021
2021_01_DAL_TB,money_line,TB,,-450,0.0,-385.0,youwager.eu,2021
2021_01_DAL_TB,money_line,DAL,,375,0.0,230.0,HERITAGE,2021
2021_01_DAL_TB,money_line,TB,,-475,0.0,-280.0,HERITAGE,2021
2021_01_DAL_TB,money_line,DAL,,375,0.0,240.0,SBR,2021
2021_01_DAL_TB,money_line,TB,,-465,0.0,-285.0,SBR,2021
2021_01_DAL_TB,money_line,DAL,,349,0.0,249.0,WAGERWEB,2021
2021_01_DAL_TB,money_line,TB,,-439,0.0,-309.0,WAGERWEB,2021
2021_01_DAL_TB,money_line,DAL,,395,0.0,245.0,GT BETS,2021
2021_01_DAL_TB,money_line,TB,,-495,0.0,-290.0,GT BETS,2021
