game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2018_01_ATL_PHI,2018,REG,1,2018-09-06,ATL,12.0,PHI,18.0,6.0,30.0,-104.0,-106.0,1.0,-111.0,101.0,44.5,-101.0,-109.0
2018_01_BUF_BAL,2018,REG,1,2018-09-09,BUF,3.0,BAL,47.0,44.0,50.0,309.0,-355.0,7.5,-106.0,-104.0,39.0,109.0,-120.0
2018_01_PIT_CLE,2018,REG,1,2018-09-09,PIT,21.0,CLE,21.0,0.0,42.0,-173.0,156.0,-3.5,105.0,-116.0,41.0,-102.0,-108.0
2018_01_CIN_IND,2018,REG,1,2018-09-09,CIN,34.0,IND,23.0,-11.0,57.0,-105.0,-105.0,-1.0,102.0,-113.0,47.5,100.0,-110.0
2018_01_TEN_MIA,2018,REG,1,2018-09-09,TEN,20.0,MIA,27.0,7.0,47.0,-115.0,104.0,-1.0,-107.0,-103.0,43.5,-101.0,-109.0
2018_01_SF_MIN,2018,REG,1,2018-09-09,SF,16.0,MIN,24.0,8.0,40.0,238.0,-268.0,6.0,-102.0,-108.0,46.5,-106.0,-104.0
2018_01_HOU_NE,2018,REG,1,2018-09-09,HOU,20.0,NE,27.0,7.0,47.0,214.0,-240.0,6.0,-105.0,-105.0,49.5,108.0,-119.0
2018_01_TB_NO,2018,REG,1,2018-09-09,TB,48.0,NO,40.0,-8.0,88.0,385.0,-450.0,10.0,-108.0,-102.0,50.0,102.0,-113.0
2018_01_JAX_NYG,2018,REG,1,2018-09-09,JAX,20.0,NYG,15.0,-5.0,35.0,-141.0,127.0,-2.5,-117.0,106.0,43.0,103.0,-114.0
2018_01_KC_LAC,2018,REG,1,2018-09-09,KC,38.0,LAC,28.0,-10.0,66.0,166.0,-185.0,3.5,-104.0,-106.0,48.0,-105.0,-105.0
2018_01_WAS_ARI,2018,REG,1,2018-09-09,WAS,24.0,ARI,6.0,-18.0,30.0,117.0,-129.0,2.0,-104.0,-106.0,43.5,-112.0,102.0
2018_01_DAL_CAR,2018,REG,1,2018-09-09,DAL,8.0,CAR,16.0,8.0,24.0,134.0,-149.0,2.5,110.0,-121.0,42.5,105.0,-116.0
2018_01_SEA_DEN,2018,REG,1,2018-09-09,SEA,24.0,DEN,27.0,3.0,51.0,157.0,-175.0,3.0,109.0,-120.0,42.5,-104.0,-106.0
2018_01_CHI_GB,2018,REG,1,2018-09-09,CHI,23.0,GB,24.0,1.0,47.0,240.0,-271.0,6.5,-110.0,-100.0,45.0,102.0,-113.0
2018_01_NYJ_DET,2018,REG,1,2018-09-10,NYJ,48.0,DET,17.0,-31.0,65.0,297.0,-339.0,7.0,103.0,-114.0,44.0,-105.0,-105.0
2018_01_LA_OAK,2018,REG,1,2018-09-10,LA,33.0,OAK,13.0,-20.0,46.0,-238.0,212.0,-6.0,-104.0,-106.0,47.5,-102.0,-108.0
2018_02_BAL_CIN,2018,REG,2,2018-09-13,BAL,23.0,CIN,34.0,11.0,57.0,104.0,-115.0,1.0,-101.0,-109.0,43.0,-107.0,-103.0
2018_02_CAR_ATL,2018,REG,2,2018-09-16,CAR,24.0,ATL,31.0,7.0,55.0,214.0,-240.0,5.5,-102.0,-108.0,44.0,-102.0,-108.0
2018_02_LAC_BUF,2018,REG,2,2018-09-16,LAC,31.0,BUF,20.0,-11.0,51.0,-296.0,261.0,-7.5,104.0,-115.0,41.5,-108.0,-102.0
2018_02_MIN_GB,2018,REG,2,2018-09-16,MIN,29.0,GB,29.0,0.0,58.0,-121.0,110.0,-2.0,100.0,-110.0,45.0,-110.0,-100.0
2018_02_CLE_NO,2018,REG,2,2018-09-16,CLE,18.0,NO,21.0,3.0,39.0,351.0,-407.0,10.0,-108.0,-102.0,51.0,-105.0,-105.0
2018_02_MIA_NYJ,2018,REG,2,2018-09-16,MIA,20.0,NYJ,12.0,-8.0,32.0,153.0,-170.0,3.0,103.0,-114.0,43.0,-104.0,-106.0
2018_02_KC_PIT,2018,REG,2,2018-09-16,KC,42.0,PIT,37.0,-5.0,79.0,179.0,-199.0,4.5,-108.0,-102.0,52.0,-114.0,103.0
2018_02_PHI_TB,2018,REG,2,2018-09-16,PHI,21.0,TB,27.0,6.0,48.0,-142.0,129.0,-3.0,106.0,-117.0,46.5,100.0,-110.0
2018_02_HOU_TEN,2018,REG,2,2018-09-16,HOU,17.0,TEN,20.0,3.0,37.0,-176.0,159.0,-3.5,103.0,-114.0,41.0,-110.0,-100.0
2018_02_IND_WAS,2018,REG,2,2018-09-16,IND,21.0,WAS,9.0,-12.0,30.0,213.0,-239.0,6.0,-108.0,-102.0,48.0,-110.0,-100.0
2018_02_ARI_LA,2018,REG,2,2018-09-16,ARI,0.0,LA,34.0,34.0,34.0,621.0,-775.0,13.5,-110.0,-100.0,43.5,-109.0,-101.0
2018_02_DET_SF,2018,REG,2,2018-09-16,DET,27.0,SF,30.0,3.0,57.0,210.0,-235.0,6.0,-111.0,101.0,48.5,-105.0,-105.0
2018_02_OAK_DEN,2018,REG,2,2018-09-16,OAK,19.0,DEN,20.0,1.0,39.0,207.0,-231.0,5.5,-104.0,-106.0,44.5,-105.0,-105.0
2018_02_NE_JAX,2018,REG,2,2018-09-16,NE,20.0,JAX,31.0,11.0,51.0,-133.0,120.0,-2.0,-110.0,-100.0,44.5,-104.0,-106.0
