game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2020_01_TEN_DEN,money_line,TEN,,-168,0.0,115.0,5Dimes,2020
2020_01_TEN_DEN,money_line,TEN,,-168,0.0,115.0,sportbet,2020
2020_01_TEN_DEN,money_line,DEN,,158,0.0,-135.0,5Dimes,2020
2020_01_TEN_DEN,money_line,DEN,,158,0.0,-135.0,sportbet,2020
2020_01_TEN_DEN,money_line,TEN,,-180,0.0,115.0,bet365,2020
2020_01_TEN_DEN,money_line,DEN,,160,0.0,-135.0,bet365,2020
2020_01_TEN_DEN,money_line,TEN,,-174,0.0,-135.0,BETOnline,2020
2020_01_TEN_DEN,money_line,TEN,,-174,0.0,-135.0,SPORTS BETTING,2020
2020_01_TEN_DEN,money_line,DEN,,154,0.0,115.0,BETOnline,2020
2020_01_TEN_DEN,money_line,DEN,,154,0.0,115.0,SPORTS BETTING,2020
2020_01_TEN_DEN,money_line,TEN,,-190,0.0,105.0,BOVADA,2020
2020_01_TEN_DEN,money_line,TEN,,-190,0.0,105.0,bodog,2020
2020_01_TEN_DEN,money_line,DEN,,165,0.0,-125.0,BOVADA,2020
2020_01_TEN_DEN,money_line,DEN,,165,0.0,-125.0,bodog,2020
2020_01_TEN_DEN,money_line,TEN,,-180,0.0,-101.0,BOOKMAKER,2020
2020_01_TEN_DEN,money_line,TEN,,-180,0.0,-101.0,BetCRIS,2020
2020_01_TEN_DEN,money_line,DEN,,155,0.0,-119.0,BOOKMAKER,2020
2020_01_TEN_DEN,money_line,DEN,,155,0.0,-119.0,BetCRIS,2020
2020_01_TEN_DEN,money_line,TEN,,-175,0.0,115.0,JAZZ,2020
2020_01_TEN_DEN,money_line,DEN,,155,0.0,-135.0,JAZZ,2020
2020_01_TEN_DEN,money_line,TEN,,-180,0.0,-101.0,JUSTBET,2020
2020_01_TEN_DEN,money_line,DEN,,155,0.0,-119.0,JUSTBET,2020
2020_01_TEN_DEN,money_line,TEN,,-169,0.0,113.0,MATCHBOOK,2020
2020_01_TEN_DEN,money_line,DEN,,163,0.0,-120.0,MATCHBOOK,2020
2020_01_TEN_DEN,money_line,TEN,,-179,0.0,111.0,PINNACLE,2020
2020_01_TEN_DEN,money_line,DEN,,160,0.0,-122.0,PINNACLE,2020
2020_01_TEN_DEN,money_line,TEN,,-175,0.0,110.0,BetPHOENIX,2020
2020_01_TEN_DEN,money_line,DEN,,155,0.0,-130.0,BetPHOENIX,2020
2020_01_TEN_DEN,money_line,TEN,,-180,0.0,105.0,intertops,2020
