game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2022_01_BUF_LA,2022,REG,1,2022-09-08,BUF,31.0,LA,10.0,-21.0,41.0,-117.0,106.0,-1.0,-112.0,101.0,51.5,-101.0,-111.0
2022_01_NO_ATL,2022,REG,1,2022-09-11,NO,27.0,ATL,26.0,-1.0,53.0,-228.0,201.0,-6.0,-103.0,-107.0,43.5,-104.0,-108.0
2022_01_CLE_CAR,2022,REG,1,2022-09-11,CLE,26.0,CAR,24.0,-2.0,50.0,114.0,-125.0,2.5,-112.0,102.0,42.5,-113.0,100.0
2022_01_SF_CHI,2022,REG,1,2022-09-11,SF,10.0,CHI,19.0,9.0,29.0,-248.0,217.0,-6.5,100.0,-111.0,38.0,-103.0,-109.0
2022_01_PIT_CIN,2022,REG,1,2022-09-11,PIT,23.0,CIN,20.0,-3.0,43.0,264.0,-308.0,7.5,-119.0,107.0,44.5,101.0,-113.0
2022_01_PHI_DET,2022,REG,1,2022-09-11,PHI,38.0,DET,35.0,-3.0,73.0,-240.0,211.0,-6.0,-110.0,-100.0,49.0,-117.0,104.0
2022_01_IND_HOU,2022,REG,1,2022-09-11,IND,20.0,HOU,20.0,0.0,40.0,-290.0,250.0,-7.0,-103.0,-107.0,46.0,-110.0,-102.0
2022_01_NE_MIA,2022,REG,1,2022-09-11,NE,7.0,MIA,20.0,13.0,27.0,140.0,-155.0,3.0,-104.0,-106.0,47.0,-109.0,-103.0
2022_01_BAL_NYJ,2022,REG,1,2022-09-11,BAL,24.0,NYJ,9.0,-15.0,33.0,-265.0,231.0,-6.5,-103.0,-107.0,44.0,-109.0,-103.0
2022_01_JAX_WAS,2022,REG,1,2022-09-11,JAX,22.0,WAS,28.0,6.0,50.0,143.0,-159.0,3.0,-101.0,-110.0,43.5,-110.0,-102.0
2022_01_KC_ARI,2022,REG,1,2022-09-11,KC,44.0,ARI,21.0,-23.0,65.0,-252.0,221.0,-6.0,-107.0,-104.0,54.0,-110.0,-102.0
2022_01_LV_LAC,2022,REG,1,2022-09-11,LV,19.0,LAC,24.0,5.0,43.0,161.0,-180.0,3.5,-106.0,-104.0,52.5,-103.0,-109.0
2022_01_GB_MIN,2022,REG,1,2022-09-11,GB,7.0,MIN,23.0,16.0,30.0,113.0,-125.0,2.5,-116.0,105.0,47.0,-114.0,101.0
2022_01_NYG_TEN,2022,REG,1,2022-09-11,NYG,21.0,TEN,20.0,-1.0,41.0,209.0,-239.0,5.5,-108.0,-102.0,43.5,-101.0,-111.0
2022_01_TB_DAL,2022,REG,1,2022-09-11,TB,19.0,DAL,3.0,-16.0,22.0,-133.0,120.0,-2.5,-108.0,-102.0,49.5,-102.0,-110.0
2022_01_DEN_SEA,2022,REG,1,2022-09-12,DEN,16.0,SEA,17.0,1.0,33.0,-253.0,221.0,-6.0,-107.0,-103.0,44.0,-115.0,102.0
2022_02_LAC_KC,2022,REG,2,2022-09-15,LAC,24.0,KC,27.0,3.0,51.0,167.0,-188.0,4.0,-113.0,102.0,52.5,-101.0,-111.0
2022_02_MIA_BAL,2022,REG,2,2022-09-18,MIA,42.0,BAL,38.0,-4.0,80.0,148.0,-164.0,3.0,103.0,-114.0,44.0,-114.0,101.0
2022_02_NYJ_CLE,2022,REG,2,2022-09-18,NYJ,31.0,CLE,30.0,-1.0,61.0,207.0,-235.0,6.5,-111.0,100.0,38.5,-107.0,-105.0
2022_02_WAS_DET,2022,REG,2,2022-09-18,WAS,27.0,DET,36.0,9.0,63.0,-114.0,103.0,-1.0,-107.0,-103.0,48.5,-114.0,101.0
2022_02_IND_JAX,2022,REG,2,2022-09-18,IND,0.0,JAX,24.0,24.0,24.0,-157.0,142.0,-3.0,-107.0,-103.0,43.5,-104.0,-108.0
2022_02_TB_NO,2022,REG,2,2022-09-18,TB,20.0,NO,10.0,-10.0,30.0,-138.0,124.0,-2.5,-109.0,-102.0,44.0,-117.0,104.0
2022_02_CAR_NYG,2022,REG,2,2022-09-18,CAR,16.0,NYG,19.0,3.0,35.0,-114.0,103.0,-1.0,-106.0,-104.0,44.0,-102.0,-110.0
2022_02_NE_PIT,2022,REG,2,2022-09-18,NE,17.0,PIT,14.0,-3.0,31.0,-150.0,135.0,-3.0,-102.0,-109.0,40.0,-101.0,-111.0
2022_02_ATL_LA,2022,REG,2,2022-09-18,ATL,27.0,LA,31.0,4.0,58.0,385.0,-473.0,10.5,-113.0,103.0,46.5,-116.0,103.0
2022_02_SEA_SF,2022,REG,2,2022-09-18,SEA,7.0,SF,27.0,20.0,34.0,318.0,-379.0,8.5,-113.0,102.0,40.0,-112.0,-100.0
2022_02_CIN_DAL,2022,REG,2,2022-09-18,CIN,17.0,DAL,20.0,3.0,37.0,-303.0,260.0,-7.5,110.0,-122.0,42.0,-104.0,-108.0
2022_02_HOU_DEN,2022,REG,2,2022-09-18,HOU,9.0,DEN,16.0,7.0,25.0,391.0,-481.0,10.5,-114.0,103.0,46.0,-110.0,-102.0
2022_02_ARI_LV,2022,REG,2,2022-09-18,ARI,29.0,LV,23.0,-6.0,52.0,197.0,-223.0,5.5,-110.0,100.0,51.5,-105.0,-107.0
2022_02_CHI_GB,2022,REG,2,2022-09-18,CHI,10.0,GB,27.0,17.0,37.0,348.0,-420.0,10.5,-111.0,100.0,42.0,-104.0,-108.0
2022_02_TEN_BUF,2022,REG,2,2022-09-19,TEN,7.0,BUF,41.0,34.0,48.0,329.0,-395.0,10.0,-115.0,104.0,47.5,-108.0,-104.0
2022_02_MIN_PHI,2022,REG,2,2022-09-19,MIN,7.0,PHI,24.0,17.0,31.0,127.0,-141.0,2.5,106.0,-117.0,49.5,-115.0,102.0
2022_03_PIT_CLE,2022,REG,3,2022-09-22,PIT,17.0,CLE,29.0,12.0,46.0,183.0,-206.0,4.5,-111.0,101.0,38.0,-107.0,-105.0
2022_03_NO_CAR,2022,REG,3,2022-09-25,NO,14.0,CAR,22.0,8.0,36.0,-123.0,112.0,-2.0,-102.0,-109.0,41.0,-112.0,-100.0
2022_03_HOU_CHI,2022,REG,3,2022-09-25,HOU,20.0,CHI,23.0,3.0,43.0,141.0,-156.0,3.0,-107.0,-103.0,40.0,-107.0,-105.0
2022_03_KC_IND,2022,REG,3,2022-09-25,KC,17.0,IND,20.0,3.0,37.0,-199.0,177.0,-4.5,103.0,-114.0,51.0,-105.0,-107.0
2022_03_BUF_MIA,2022,REG,3,2022-09-25,BUF,19.0,MIA,21.0,2.0,40.0,-196.0,175.0,-4.0,-104.0,-106.0,54.0,-103.0,-109.0
2022_03_DET_MIN,2022,REG,3,2022-09-25,DET,24.0,MIN,28.0,4.0,52.0,232.0,-266.0,6.5,-101.0,-110.0,52.0,-117.0,104.0
2022_03_BAL_NE,2022,REG,3,2022-09-25,BAL,37.0,NE,26.0,-11.0,63.0,-143.0,129.0,-2.5,-114.0,104.0,45.5,-109.0,-103.0
2022_03_CIN_NYJ,2022,REG,3,2022-09-25,CIN,27.0,NYJ,12.0,-15.0,39.0,-247.0,220.0,-6.5,104.0,-115.0,46.0,-106.0,-106.0
2022_03_LV_TEN,2022,REG,3,2022-09-25,LV,22.0,TEN,24.0,2.0,46.0,-130.0,117.0,-1.5,-113.0,103.0,45.5,-109.0,-103.0
2022_03_PHI_WAS,2022,REG,3,2022-09-25,PHI,24.0,WAS,8.0,-16.0,32.0,-240.0,210.0,-6.0,102.0,-112.0,47.0,-101.0,-111.0
2022_03_JAX_LAC,2022,REG,3,2022-09-25,JAX,38.0,LAC,10.0,-28.0,48.0,220.0,-252.0,6.5,-106.0,-104.0,46.0,-112.0,-100.0
2022_03_LA_ARI,2022,REG,3,2022-09-25,LA,20.0,ARI,12.0,-8.0,32.0,-171.0,153.0,-3.5,104.0,-115.0,49.0,-114.0,102.0
2022_03_ATL_SEA,2022,REG,3,2022-09-25,ATL,27.0,SEA,23.0,-4.0,50.0,-104.0,-106.0,1.0,-112.0,102.0,43.0,103.0,-115.0
2022_03_GB_TB,2022,REG,3,2022-09-25,GB,14.0,TB,12.0,-2.0,26.0,112.0,-123.0,1.0,105.0,-115.0,41.5,-103.0,-109.0
2022_03_SF_DEN,2022,REG,3,2022-09-25,SF,10.0,DEN,11.0,1.0,21.0,-110.0,-101.0,-1.0,-102.0,-108.0,44.0,101.0,-114.0
2022_03_DAL_NYG,2022,REG,3,2022-09-26,DAL,23.0,NYG,16.0,-7.0,39.0,109.0,-120.0,1.0,103.0,-113.0,38.5,-102.0,-110.0
2022_04_MIA_CIN,2022,REG,4,2022-09-29,MIA,15.0,CIN,27.0,12.0,42.0,169.0,-190.0,4.0,-107.0,-103.0,48.5,-103.0,-109.0
2022_04_MIN_NO,2022,REG,4,2022-10-02,MIN,28.0,NO,25.0,-3.0,53.0,-199.0,177.0,-4.0,-103.0,-107.0,42.0,-110.0,-102.0
2022_04_CLE_ATL,2022,REG,4,2022-10-02,CLE,20.0,ATL,23.0,3.0,43.0,-107.0,-103.0,-1.0,-101.0,-109.0,48.0,-100.0,-112.0
2022_04_BUF_BAL,2022,REG,4,2022-10-02,BUF,23.0,BAL,20.0,-3.0,43.0,-172.0,154.0,-3.0,-117.0,106.0,50.0,-103.0,-109.0
2022_04_WAS_DAL,2022,REG,4,2022-10-02,WAS,10.0,DAL,25.0,15.0,35.0,140.0,-155.0,3.0,-110.0,-101.0,40.5,-101.0,-111.0
2022_04_SEA_DET,2022,REG,4,2022-10-02,SEA,48.0,DET,45.0,-3.0,93.0,151.0,-169.0,3.0,103.0,-113.0,48.5,-112.0,-101.0
2022_04_LAC_HOU,2022,REG,4,2022-10-02,LAC,34.0,HOU,24.0,-10.0,58.0,-234.0,205.0,-5.5,-106.0,-104.0,45.0,102.0,-115.0
2022_04_TEN_IND,2022,REG,4,2022-10-02,TEN,24.0,IND,17.0,-7.0,41.0,182.0,-205.0,4.5,-105.0,-105.0,43.0,-102.0,-110.0
2022_04_CHI_NYG,2022,REG,4,2022-10-02,CHI,12.0,NYG,20.0,8.0,32.0,130.0,-144.0,3.0,-120.0,109.0,39.0,-103.0,-110.0
2022_04_JAX_PHI,2022,REG,4,2022-10-02,JAX,21.0,PHI,29.0,8.0,50.0,223.0,-256.0,6.5,-109.0,-102.0,44.0,-102.0,-111.0
2022_04_NYJ_PIT,2022,REG,4,2022-10-02,NYJ,24.0,PIT,20.0,-4.0,44.0,145.0,-161.0,3.0,-102.0,-108.0,41.0,102.0,-115.0
2022_04_ARI_CAR,2022,REG,4,2022-10-02,ARI,26.0,CAR,16.0,-10.0,42.0,102.0,-113.0,1.0,-104.0,-106.0,44.0,-113.0,100.0
2022_04_NE_GB,2022,REG,4,2022-10-02,NE,24.0,GB,27.0,3.0,51.0,358.0,-435.0,10.0,-120.0,109.0,40.5,-111.0,-101.0
2022_04_DEN_LV,2022,REG,4,2022-10-02,DEN,23.0,LV,32.0,9.0,55.0,124.0,-137.0,2.5,-101.0,-109.0,45.5,-110.0,-102.0
2022_04_KC_TB,2022,REG,4,2022-10-02,KC,41.0,TB,31.0,-10.0,72.0,113.0,-125.0,1.0,107.0,-118.0,46.5,102.0,-115.0
2022_04_LA_SF,2022,REG,4,2022-10-03,LA,9.0,SF,24.0,15.0,33.0,112.0,-124.0,1.0,106.0,-116.0,42.0,-109.0,-103.0
2022_05_IND_DEN,2022,REG,5,2022-10-06,IND,12.0,DEN,9.0,-3.0,21.0,159.0,-178.0,3.5,-114.0,104.0,42.0,-106.0,-106.0
2022_05_NYG_GB,2022,REG,5,2022-10-09,NYG,27.0,GB,22.0,-5.0,49.0,331.0,-397.0,8.5,104.0,-115.0,42.0,-110.0,-102.0
2022_05_PIT_BUF,2022,REG,5,2022-10-09,PIT,3.0,BUF,38.0,35.0,41.0,568.0,-749.0,14.0,-108.0,-102.0,44.0,-103.0,-110.0
2022_05_LAC_CLE,2022,REG,5,2022-10-09,LAC,30.0,CLE,28.0,-2.0,58.0,-114.0,103.0,-1.0,-106.0,-104.0,47.0,-114.0,102.0
2022_05_HOU_JAX,2022,REG,5,2022-10-09,HOU,13.0,JAX,6.0,-7.0,19.0,261.0,-304.0,7.0,-113.0,102.0,44.0,-112.0,-101.0
2022_05_CHI_MIN,2022,REG,5,2022-10-09,CHI,22.0,MIN,29.0,7.0,51.0,322.0,-385.0,10.0,-116.0,105.0,44.0,-106.0,-106.0
2022_05_DET_NE,2022,REG,5,2022-10-09,DET,0.0,NE,29.0,29.0,29.0,133.0,-148.0,3.0,-113.0,102.0,46.5,101.0,-114.0
2022_05_SEA_NO,2022,REG,5,2022-10-09,SEA,32.0,NO,39.0,7.0,71.0,201.0,-229.0,5.5,-106.0,-104.0,45.5,-113.0,100.0
2022_05_MIA_NYJ,2022,REG,5,2022-10-09,MIA,17.0,NYJ,40.0,23.0,57.0,-162.0,146.0,-3.0,-110.0,100.0,46.0,-101.0,-111.0
2022_05_ATL_TB,2022,REG,5,2022-10-09,ATL,15.0,TB,21.0,6.0,36.0,355.0,-430.0,10.5,-113.0,102.0,46.0,101.0,-113.0
2022_05_TEN_WAS,2022,REG,5,2022-10-09,TEN,21.0,WAS,17.0,-4.0,38.0,-110.0,-100.0,-1.0,-102.0,-108.0,43.0,-106.0,-106.0
2022_05_SF_CAR,2022,REG,5,2022-10-09,SF,37.0,CAR,15.0,-22.0,52.0,-234.0,206.0,-6.0,-102.0,-109.0,40.0,-104.0,-108.0
2022_05_PHI_ARI,2022,REG,5,2022-10-09,PHI,20.0,ARI,17.0,-3.0,37.0,-222.0,196.0,-5.5,101.0,-111.0,48.5,101.0,-113.0
2022_05_DAL_LA,2022,REG,5,2022-10-09,DAL,22.0,LA,10.0,-12.0,32.0,195.0,-220.0,5.5,-112.0,102.0,42.0,-106.0,-106.0
2022_05_CIN_BAL,2022,REG,5,2022-10-09,CIN,17.0,BAL,19.0,2.0,36.0,151.0,-168.0,3.0,103.0,-114.0,47.5,-104.0,-108.0
2022_05_LV_KC,2022,REG,5,2022-10-10,LV,29.0,KC,30.0,1.0,59.0,275.0,-321.0,7.5,-125.0,113.0,51.5,-109.0,-103.0
2022_06_WAS_CHI,2022,REG,6,2022-10-13,WAS,12.0,CHI,7.0,-5.0,19.0,-120.0,109.0,-1.0,-112.0,102.0,38.5,-105.0,-107.0
2022_06_SF_ATL,2022,REG,6,2022-10-16,SF,14.0,ATL,28.0,14.0,42.0,-185.0,166.0,-3.5,-100.0,-110.0,46.0,-109.0,-103.0
2022_06_NE_CLE,2022,REG,6,2022-10-16,NE,38.0,CLE,15.0,-23.0,53.0,127.0,-140.0,2.5,101.0,-111.0,43.0,-104.0,-108.0
2022_06_NYJ_GB,2022,REG,6,2022-10-16,NYJ,27.0,GB,10.0,-17.0,37.0,305.0,-362.0,7.5,-101.0,-109.0,44.5,-101.0,-111.0
2022_06_JAX_IND,2022,REG,6,2022-10-16,JAX,27.0,IND,34.0,7.0,61.0,110.0,-122.0,1.0,103.0,-114.0,41.0,100.0,-113.0
2022_06_MIN_MIA,2022,REG,6,2022-10-16,MIN,24.0,MIA,16.0,-8.0,40.0,-175.0,157.0,-3.0,-120.0,109.0,45.0,-107.0,-105.0
2022_06_CIN_NO,2022,REG,6,2022-10-16,CIN,30.0,NO,26.0,-4.0,56.0,-164.0,148.0,-3.0,-110.0,100.0,42.5,-104.0,-108.0
2022_06_BAL_NYG,2022,REG,6,2022-10-16,BAL,20.0,NYG,24.0,4.0,44.0,-234.0,206.0,-5.5,-107.0,-103.0,46.0,-110.0,-102.0
2022_06_TB_PIT,2022,REG,6,2022-10-16,TB,18.0,PIT,20.0,2.0,38.0,-386.0,323.0,-10.0,103.0,-113.0,47.0,-117.0,104.0
2022_06_CAR_LA,2022,REG,6,2022-10-16,CAR,10.0,LA,24.0,14.0,34.0,343.0,-413.0,10.0,-112.0,102.0,41.5,-109.0,-103.0
2022_06_ARI_SEA,2022,REG,6,2022-10-16,ARI,9.0,SEA,19.0,10.0,28.0,-136.0,123.0,-2.5,-106.0,-104.0,50.0,-102.0,-110.0
2022_06_BUF_KC,2022,REG,6,2022-10-16,BUF,24.0,KC,20.0,-4.0,44.0,-146.0,132.0,-2.5,-116.0,105.0,54.0,-105.0,-107.0
2022_06_DAL_PHI,2022,REG,6,2022-10-16,DAL,17.0,PHI,26.0,9.0,43.0,252.0,-292.0,6.5,109.0,-120.0,42.5,-104.0,-108.0
2022_06_DEN_LAC,2022,REG,6,2022-10-17,DEN,16.0,LAC,19.0,3.0,35.0,166.0,-186.0,3.5,-103.0,-107.0,45.5,-115.0,102.0
2022_07_NO_ARI,2022,REG,7,2022-10-20,NO,34.0,ARI,42.0,8.0,76.0,126.0,-140.0,2.5,-101.0,-109.0,44.0,-114.0,101.0
2022_07_CLE_BAL,2022,REG,7,2022-10-23,CLE,20.0,BAL,23.0,3.0,43.0,244.0,-282.0,6.5,100.0,-110.0,46.0,-100.0,-112.0
2022_07_TB_CAR,2022,REG,7,2022-10-23,TB,3.0,CAR,21.0,18.0,24.0,-680.0,524.0,-13.0,-103.0,-107.0,39.5,-116.0,103.0
2022_07_ATL_CIN,2022,REG,7,2022-10-23,ATL,17.0,CIN,35.0,18.0,52.0,235.0,-271.0,6.5,-100.0,-110.0,47.5,100.0,-112.0
2022_07_DET_DAL,2022,REG,7,2022-10-23,DET,6.0,DAL,24.0,18.0,30.0,241.0,-278.0,7.0,-112.0,102.0,49.5,-102.0,-110.0
2022_07_NYG_JAX,2022,REG,7,2022-10-23,NYG,23.0,JAX,17.0,-6.0,40.0,148.0,-165.0,3.0,102.0,-112.0,44.0,-105.0,-107.0
2022_07_IND_TEN,2022,REG,7,2022-10-23,IND,10.0,TEN,19.0,9.0,29.0,129.0,-143.0,2.5,-102.0,-108.0,43.0,-104.0,-109.0
2022_07_GB_WAS,2022,REG,7,2022-10-23,GB,21.0,WAS,23.0,2.0,44.0,-195.0,173.0,-4.0,-102.0,-108.0,41.5,-105.0,-107.0
2022_07_NYJ_DEN,2022,REG,7,2022-10-23,NYJ,16.0,DEN,9.0,-7.0,25.0,-127.0,115.0,-2.0,-106.0,-104.0,37.0,-114.0,101.0
2022_07_HOU_LV,2022,REG,7,2022-10-23,HOU,20.0,LV,38.0,18.0,58.0,278.0,-325.0,7.0,104.0,-115.0,46.0,-104.0,-108.0
2022_07_SEA_LAC,2022,REG,7,2022-10-23,SEA,37.0,LAC,23.0,-14.0,60.0,193.0,-219.0,5.5,-111.0,101.0,51.5,-114.0,101.0
2022_07_KC_SF,2022,REG,7,2022-10-23,KC,44.0,SF,23.0,-21.0,67.0,-106.0,-104.0,-1.0,102.0,-112.0,49.0,-114.0,101.0
2022_07_PIT_MIA,2022,REG,7,2022-10-23,PIT,10.0,MIA,16.0,6.0,26.0,255.0,-297.0,7.5,-119.0,108.0,44.5,-107.0,-105.0
2022_07_CHI_NE,2022,REG,7,2022-10-24,CHI,33.0,NE,14.0,-19.0,47.0,327.0,-392.0,9.5,-110.0,-100.0,40.0,-106.0,-106.0
2022_08_BAL_TB,2022,REG,8,2022-10-27,BAL,27.0,TB,22.0,-5.0,49.0,116.0,-128.0,2.0,-104.0,-106.0,46.0,-102.0,-110.0
2022_08_DEN_JAX,2022,REG,8,2022-10-30,DEN,21.0,JAX,17.0,-4.0,38.0,-103.0,-107.0,1.0,-112.0,101.0,41.0,-103.0,-109.0
2022_08_CAR_ATL,2022,REG,8,2022-10-30,CAR,34.0,ATL,37.0,3.0,71.0,178.0,-201.0,4.5,-110.0,-100.0,41.0,-106.0,-106.0
2022_08_CHI_DAL,2022,REG,8,2022-10-30,CHI,29.0,DAL,49.0,20.0,78.0,355.0,-430.0,10.5,-121.0,109.0,43.0,-108.0,-104.0
2022_08_MIA_DET,2022,REG,8,2022-10-30,MIA,31.0,DET,27.0,-4.0,58.0,-190.0,169.0,-3.5,-112.0,102.0,52.0,-108.0,-104.0
2022_08_ARI_MIN,2022,REG,8,2022-10-30,ARI,26.0,MIN,34.0,8.0,60.0,177.0,-199.0,4.0,-105.0,-105.0,48.5,-106.0,-106.0
2022_08_LV_NO,2022,REG,8,2022-10-30,LV,0.0,NO,24.0,24.0,24.0,-119.0,108.0,-1.0,-111.0,101.0,48.5,-111.0,-101.0
2022_08_NE_NYJ,2022,REG,8,2022-10-30,NE,22.0,NYJ,17.0,-5.0,39.0,-155.0,140.0,-3.0,-103.0,-107.0,40.0,-102.0,-110.0
2022_08_PIT_PHI,2022,REG,8,2022-10-30,PIT,13.0,PHI,35.0,22.0,48.0,397.0,-490.0,11.0,102.0,-112.0,43.0,-110.0,-102.0
2022_08_TEN_HOU,2022,REG,8,2022-10-30,TEN,17.0,HOU,10.0,-7.0,27.0,-115.0,104.0,-1.0,-107.0,-103.0,39.0,-102.0,-110.0
2022_08_WAS_IND,2022,REG,8,2022-10-30,WAS,17.0,IND,16.0,-1.0,33.0,136.0,-151.0,3.0,-114.0,103.0,40.5,-110.0,-102.0
2022_08_SF_LA,2022,REG,8,2022-10-30,SF,31.0,LA,14.0,-17.0,45.0,-104.0,-106.0,-1.0,103.0,-114.0,42.0,-103.0,-109.0
2022_08_NYG_SEA,2022,REG,8,2022-10-30,NYG,13.0,SEA,27.0,14.0,40.0,147.0,-164.0,3.0,-100.0,-110.0,44.5,-110.0,-102.0
2022_08_GB_BUF,2022,REG,8,2022-10-30,GB,17.0,BUF,27.0,10.0,44.0,365.0,-445.0,10.5,-110.0,100.0,47.0,-104.0,-108.0
2022_08_CIN_CLE,2022,REG,8,2022-10-31,CIN,13.0,CLE,32.0,19.0,45.0,-163.0,147.0,-3.0,-112.0,102.0,45.0,-102.0,-110.0
2022_09_PHI_HOU,2022,REG,9,2022-11-03,PHI,29.0,HOU,17.0,-12.0,46.0,-702.0,539.0,-14.0,102.0,-113.0,45.5,-112.0,-101.0
2022_09_LAC_ATL,2022,REG,9,2022-11-06,LAC,20.0,ATL,17.0,-3.0,37.0,-143.0,130.0,-2.5,-114.0,103.0,49.5,-105.0,-107.0
2022_09_MIA_CHI,2022,REG,9,2022-11-06,MIA,35.0,CHI,32.0,-3.0,67.0,-193.0,172.0,-4.0,-103.0,-107.0,46.0,-104.0,-108.0
2022_09_CAR_CIN,2022,REG,9,2022-11-06,CAR,21.0,CIN,42.0,21.0,63.0,282.0,-331.0,7.0,-100.0,-110.0,43.0,-114.0,101.0
2022_09_GB_DET,2022,REG,9,2022-11-06,GB,9.0,DET,15.0,6.0,24.0,-191.0,170.0,-4.0,-107.0,-103.0,49.5,-107.0,-105.0
2022_09_LV_JAX,2022,REG,9,2022-11-06,LV,20.0,JAX,27.0,7.0,47.0,-129.0,116.0,-2.5,-102.0,-108.0,47.5,105.0,-118.0
2022_09_IND_NE,2022,REG,9,2022-11-06,IND,3.0,NE,26.0,23.0,29.0,188.0,-212.0,5.0,-115.0,104.0,40.0,-109.0,-103.0
2022_09_BUF_NYJ,2022,REG,9,2022-11-06,BUF,17.0,NYJ,20.0,3.0,37.0,-494.0,400.0,-11.0,103.0,-114.0,46.0,-102.0,-110.0
2022_09_MIN_WAS,2022,REG,9,2022-11-06,MIN,20.0,WAS,17.0,-3.0,37.0,-169.0,151.0,-3.0,-119.0,108.0,43.5,-106.0,-106.0
2022_09_SEA_ARI,2022,REG,9,2022-11-06,SEA,31.0,ARI,21.0,-10.0,52.0,116.0,-128.0,1.5,102.0,-113.0,49.5,-115.0,103.0
2022_09_LA_TB,2022,REG,9,2022-11-06,LA,13.0,TB,16.0,3.0,29.0,142.0,-158.0,3.0,-104.0,-106.0,43.0,-108.0,-104.0
2022_09_TEN_KC,2022,REG,9,2022-11-06,TEN,17.0,KC,20.0,3.0,37.0,530.0,-689.0,14.0,-107.0,-103.0,45.0,-106.0,-106.0
2022_09_BAL_NO,2022,REG,9,2022-11-07,BAL,27.0,NO,13.0,-14.0,40.0,-124.0,112.0,-1.0,-117.0,106.0,46.0,-108.0,-104.0
2022_10_ATL_CAR,2022,REG,10,2022-11-10,ATL,15.0,CAR,25.0,10.0,40.0,-132.0,119.0,-2.5,-103.0,-107.0,41.5,-106.0,-106.0
2022_10_SEA_TB,2022,REG,10,2022-11-13,SEA,16.0,TB,21.0,5.0,37.0,124.0,-138.0,2.5,103.0,-114.0,45.0,-104.0,-108.0
2022_10_MIN_BUF,2022,REG,10,2022-11-13,MIN,33.0,BUF,30.0,-3.0,63.0,230.0,-264.0,6.5,-104.0,-106.0,47.0,-105.0,-107.0
2022_10_DET_CHI,2022,REG,10,2022-11-13,DET,31.0,CHI,30.0,-1.0,61.0,143.0,-159.0,3.0,-105.0,-105.0,48.5,-114.0,101.0
2022_10_JAX_KC,2022,REG,10,2022-11-13,JAX,17.0,KC,27.0,10.0,44.0,333.0,-399.0,10.0,-120.0,109.0,51.5,-110.0,-102.0
2022_10_CLE_MIA,2022,REG,10,2022-11-13,CLE,17.0,MIA,39.0,22.0,56.0,158.0,-177.0,3.0,112.0,-123.0,49.0,-102.0,-110.0
2022_10_HOU_NYG,2022,REG,10,2022-11-13,HOU,16.0,NYG,24.0,8.0,40.0,195.0,-221.0,5.5,-112.0,102.0,41.5,-109.0,-103.0
2022_10_NO_PIT,2022,REG,10,2022-11-13,NO,10.0,PIT,20.0,10.0,30.0,105.0,-116.0,1.0,-103.0,-107.0,39.5,-104.0,-109.0
2022_10_DEN_TEN,2022,REG,10,2022-11-13,DEN,10.0,TEN,17.0,7.0,27.0,122.0,-135.0,2.5,-105.0,-105.0,40.0,-107.0,-105.0
2022_10_IND_LV,2022,REG,10,2022-11-13,IND,25.0,LV,20.0,-5.0,45.0,177.0,-199.0,4.5,-112.0,101.0,41.0,101.0,-114.0
