game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2000_01_SF_ATL,2000,REG,1,2000-09-03,SF,28.0,ATL,36.0,8.0,64.0,,,6.5,,,46.5,,
2000_01_JAX_CLE,2000,REG,1,2000-09-03,JAX,27.0,CLE,7.0,-20.0,34.0,,,-10.5,,,38.5,,
2000_01_IND_KC,2000,REG,1,2000-09-03,IND,27.0,KC,14.0,-13.0,41.0,,,-3.5,,,44.0,,
2000_01_CHI_MIN,2000,REG,1,2000-09-03,CHI,27.0,MIN,30.0,3.0,57.0,,,4.5,,,46.5,,
2000_01_TB_NE,2000,REG,1,2000-09-03,TB,21.0,NE,16.0,-5.0,37.0,,,-3.0,,,36.0,,
2000_01_DET_NO,2000,REG,1,2000-09-03,DET,14.0,NO,10.0,-4.0,24.0,,,0.0,,,40.5,,
2000_01_ARI_NYG,2000,REG,1,2000-09-03,ARI,16.0,NYG,21.0,5.0,37.0,,,6.5,,,40.0,,
2000_01_BAL_PIT,2000,REG,1,2000-09-03,BAL,16.0,PIT,0.0,-16.0,16.0,,,-2.5,,,37.0,,
2000_01_CAR_WAS,2000,REG,1,2000-09-03,CAR,17.0,WAS,20.0,3.0,37.0,,,10.5,,,47.5,,
2000_01_PHI_DAL,2000,REG,1,2000-09-03,PHI,41.0,DAL,14.0,-27.0,55.0,,,6.0,,,39.5,,
2000_01_NYJ_GB,2000,REG,1,2000-09-03,NYJ,20.0,GB,16.0,-4.0,36.0,,,2.5,,,44.0,,
2000_01_SEA_MIA,2000,REG,1,2000-09-03,SEA,0.0,MIA,23.0,23.0,23.0,,,2.0,,,36.0,,
2000_01_SD_OAK,2000,REG,1,2000-09-03,SD,6.0,OAK,9.0,3.0,15.0,,,6.5,,,39.5,,
2000_01_TEN_BUF,2000,REG,1,2000-09-03,TEN,13.0,BUF,16.0,3.0,29.0,,,1.0,,,40.0,,
