game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2011_01_NO_GB,money_line,GB,,-240,,,5Dimes,2011
2011_01_NO_GB,money_line,GB,,-240,,,sportbet,2011
2011_01_NO_GB,money_line,NO,,220,,,5Dimes,2011
2011_01_NO_GB,money_line,NO,,220,,,sportbet,2011
2011_01_NO_GB,money_line,GB,,-260,,,bet365,2011
2011_01_NO_GB,money_line,NO,,215,,,bet365,2011
2011_01_NO_GB,money_line,GB,,-250,,,BETOnline,2011
2011_01_NO_GB,money_line,GB,,-250,,,SPORTS BETTING,2011
2011_01_NO_GB,money_line,NO,,210,,,BETOnline,2011
2011_01_NO_GB,money_line,NO,,210,,,SPORTS BETTING,2011
2011_01_NO_GB,money_line,GB,,-250,,,BOVADA,2011
2011_01_NO_GB,money_line,GB,,-250,,,bodog,2011
2011_01_NO_GB,money_line,NO,,210,,,BOVADA,2011
2011_01_NO_GB,money_line,NO,,210,,,bodog,2011
2011_01_NO_GB,money_line,GB,,-260,,,BOOKMAKER,2011
2011_01_NO_GB,money_line,GB,,-260,,,BetCRIS,2011
2011_01_NO_GB,money_line,NO,,220,,,BOOKMAKER,2011
2011_01_NO_GB,money_line,NO,,220,,,BetCRIS,2011
2011_01_NO_GB,money_line,GB,,-250,,,JAZZ,2011
2011_01_NO_GB,money_line,NO,,210,,,JAZZ,2011
2011_01_NO_GB,money_line,GB,,-255,,,JUSTBET,2011
2011_01_NO_GB,money_line,NO,,215,,,JUSTBET,2011
2011_01_NO_GB,money_line,GB,,-238,,,MATCHBOOK,2011
2011_01_NO_GB,money_line,NO,,200,,,MATCHBOOK,2011
2011_01_NO_GB,money_line,GB,,-250,,,PINNACLE,2011
2011_01_NO_GB,money_line,NO,,222,,,PINNACLE,2011
2011_01_NO_GB,money_line,GB,,-230,,,Sports Interaction,2011
2011_01_NO_GB,money_line,NO,,190,,,Sports Interaction,2011
2011_01_NO_GB,money_line,GB,,-250,,,youwager.eu,2011
2011_01_NO_GB,money_line,NO,,210,,,youwager.eu,2011
2011_01_NO_GB,spread,GB,-4.5,-107,,,5Dimes,2011
2011_01_NO_GB,spread,GB,-4.5,-107,,,sportbet,2011
2011_01_NO_GB,spread,NO,4.5,-103,,,5Dimes,2011
2011_01_NO_GB,spread,NO,4.5,-103,,,sportbet,2011
2011_01_NO_GB,spread,GB,-4.5,-115,,,bet365,2011
2011_01_NO_GB,spread,NO,4.5,-105,,,bet365,2011
2011_01_NO_GB,spread,GB,-4.5,-110,,,BETOnline,2011
2011_01_NO_GB,spread,GB,-4.5,-110,,,SPORTS BETTING,2011
2011_01_NO_GB,spread,NO,4.5,-110,,,BETOnline,2011
2011_01_NO_GB,spread,NO,4.5,-110,,,SPORTS BETTING,2011
2011_01_NO_GB,spread,GB,-5.0,-110,,,BOVADA,2011
2011_01_NO_GB,spread,GB,-5.0,-110,,,bodog,2011
2011_01_NO_GB,spread,NO,5.0,-110,,,BOVADA,2011
2011_01_NO_GB,spread,NO,5.0,-110,,,bodog,2011
2011_01_NO_GB,spread,GB,-5.0,-110,,,BOOKMAKER,2011
2011_01_NO_GB,spread,GB,-5.0,-110,,,BetCRIS,2011
2011_01_NO_GB,spread,NO,5.0,-110,,,BOOKMAKER,2011
2011_01_NO_GB,spread,NO,5.0,-110,,,BetCRIS,2011
2011_01_NO_GB,spread,GB,-5.0,-110,,,JAZZ,2011
2011_01_NO_GB,spread,NO,5.0,-110,,,JAZZ,2011
2011_01_NO_GB,spread,GB,-5.0,-110,,,JUSTBET,2011
2011_01_NO_GB,spread,NO,5.0,-110,,,JUSTBET,2011
2011_01_NO_GB,spread,GB,-4.0,-111,,,MATCHBOOK,2011
2011_01_NO_GB,spread,NO,4.0,106,,,MATCHBOOK,2011
2011_01_NO_GB,spread,GB,-4.5,-108,,,PINNACLE,2011
2011_01_NO_GB,spread,NO,4.5,100,,,PINNACLE,2011
2011_01_NO_GB,spread,GB,-4.5,-115,,,Sports Interaction,2011
2011_01_NO_GB,spread,NO,4.5,-105,,,Sports Interaction,2011
2011_01_NO_GB,spread,GB,-5.0,-110,,,youwager.eu,2011
2011_01_NO_GB,spread,NO,5.0,-110,,,youwager.eu,2011
2011_01_NO_GB,total,under,47.5,-105,,,5Dimes,2011
2011_01_NO_GB,total,under,47.5,-105,,,sportbet,2011
2011_01_NO_GB,total,over,47.5,-105,,,5Dimes,2011
2011_01_NO_GB,total,over,47.5,-105,,,sportbet,2011
2011_01_NO_GB,total,under,47.5,-110,,,bet365,2011
2011_01_NO_GB,total,over,47.5,-110,,,bet365,2011
2011_01_NO_GB,total,under,47.5,-110,,,BETOnline,2011
2011_01_NO_GB,total,under,47.5,-110,,,SPORTS BETTING,2011
2011_01_NO_GB,total,over,47.5,-110,,,BETOnline,2011
2011_01_NO_GB,total,over,47.5,-110,,,SPORTS BETTING,2011
2011_01_NO_GB,total,under,48.5,-110,,,BOVADA,2011
2011_01_NO_GB,total,under,48.5,-110,,,bodog,2011
2011_01_NO_GB,total,over,48.5,-110,,,BOVADA,2011
2011_01_NO_GB,total,over,48.5,-110,,,bodog,2011
2011_01_NO_GB,total,under,47.5,-110,,,BOOKMAKER,2011
2011_01_NO_GB,total,under,47.5,-110,,,BetCRIS,2011
2011_01_NO_GB,total,over,47.5,-110,,,BOOKMAKER,2011
2011_01_NO_GB,total,over,47.5,-110,,,BetCRIS,2011
2011_01_NO_GB,total,under,47.5,-110,,,JAZZ,2011
2011_01_NO_GB,total,over,47.5,-110,,,JAZZ,2011
2011_01_NO_GB,total,under,47.5,-110,,,JUSTBET,2011
2011_01_NO_GB,total,over,47.5,-110,,,JUSTBET,2011
2011_01_NO_GB,total,under,47.5,-109,,,MATCHBOOK,2011
2011_01_NO_GB,total,over,47.5,-107,,,MATCHBOOK,2011
2011_01_NO_GB,total,under,47.5,104,,,PINNACLE,2011
2011_01_NO_GB,total,over,47.5,-115,,,PINNACLE,2011
2011_01_NO_GB,total,under,48.5,-110,,,Sports Interaction,2011
2011_01_NO_GB,total,over,48.5,-110,,,Sports Interaction,2011
2011_01_NO_GB,total,under,48.5,-110,,,youwager.eu,2011
2011_01_NO_GB,total,over,48.5,-110,,,youwager.eu,2011
2011_01_ATL_CHI,money_line,CHI,,108,,,5Dimes,2011
2011_01_ATL_CHI,money_line,CHI,,108,,,sportbet,2011
2011_01_ATL_CHI,money_line,ATL,,-118,,,5Dimes,2011
2011_01_ATL_CHI,money_line,ATL,,-118,,,sportbet,2011
2011_01_ATL_CHI,money_line,CHI,,105,,,bet365,2011
2011_01_ATL_CHI,money_line,ATL,,-125,,,bet365,2011
2011_01_ATL_CHI,money_line,CHI,,100,,,BETOnline,2011
2011_01_ATL_CHI,money_line,CHI,,100,,,SPORTS BETTING,2011
2011_01_ATL_CHI,money_line,ATL,,-120,,,BETOnline,2011
2011_01_ATL_CHI,money_line,ATL,,-120,,,SPORTS BETTING,2011
2011_01_ATL_CHI,money_line,CHI,,105,,,BOOKMAKER,2011
2011_01_ATL_CHI,money_line,CHI,,105,,,BetCRIS,2011
2011_01_ATL_CHI,money_line,ATL,,-125,,,BOOKMAKER,2011
2011_01_ATL_CHI,money_line,ATL,,-125,,,BetCRIS,2011
2011_01_ATL_CHI,money_line,CHI,,100,,,JAZZ,2011
2011_01_ATL_CHI,money_line,ATL,,-120,,,JAZZ,2011
2011_01_ATL_CHI,money_line,CHI,,102,,,JUSTBET,2011
2011_01_ATL_CHI,money_line,ATL,,-122,,,JUSTBET,2011
2011_01_ATL_CHI,money_line,CHI,,107,,,MATCHBOOK,2011
2011_01_ATL_CHI,money_line,ATL,,-111,,,MATCHBOOK,2011
2011_01_ATL_CHI,money_line,CHI,,105,,,PINNACLE,2011
2011_01_ATL_CHI,money_line,ATL,,-116,,,PINNACLE,2011
