game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2011_01_NO_GB,2011,REG,1,2011-09-08,NO,34.0,GB,42.0,8.0,76.0,222.0,-250.0,4.5,100.0,-108.0,47.5,104.0,-115.0
2011_01_PIT_BAL,2011,REG,1,2011-09-11,PIT,7.0,BAL,35.0,28.0,42.0,113.0,-125.0,1.0,108.0,-117.0,37.0,-101.0,-109.0
2011_01_ATL_CHI,2011,REG,1,2011-09-11,ATL,12.0,CHI,30.0,18.0,42.0,-116.0,105.0,-1.0,-109.0,101.0,40.5,-101.0,-109.0
2011_01_CIN_CLE,2011,REG,1,2011-09-11,CIN,27.0,CLE,17.0,-10.0,44.0,273.0,-310.0,6.5,109.0,-118.0,36.5,-101.0,-109.0
2011_01_IND_HOU,2011,REG,1,2011-09-11,IND,7.0,HOU,34.0,27.0,41.0,369.0,-430.0,9.0,-110.0,102.0,44.0,-106.0,-104.0
2011_01_TEN_JAX,2011,REG,1,2011-09-11,TEN,14.0,JAX,16.0,2.0,30.0,-108.0,-102.0,-1.0,-102.0,-106.0,38.0,-101.0,-109.0
2011_01_BUF_KC,2011,REG,1,2011-09-11,BUF,41.0,KC,7.0,-34.0,48.0,173.0,-192.0,3.5,-108.0,100.0,38.5,-105.0,-105.0
2011_01_PHI_STL,2011,REG,1,2011-09-11,PHI,31.0,STL,13.0,-18.0,44.0,-200.0,180.0,-3.5,-102.0,-106.0,44.0,-103.0,-107.0
2011_01_DET_TB,2011,REG,1,2011-09-11,DET,27.0,TB,20.0,-7.0,47.0,113.0,-125.0,1.0,109.0,-118.0,43.5,-107.0,-103.0
2011_01_CAR_ARI,2011,REG,1,2011-09-11,CAR,21.0,ARI,28.0,7.0,49.0,266.0,-302.0,6.5,104.0,-113.0,37.5,-107.0,-103.0
2011_01_MIN_SD,2011,REG,1,2011-09-11,MIN,17.0,SD,24.0,7.0,41.0,387.0,-453.0,9.0,-106.0,-102.0,43.5,-105.0,-105.0
2011_01_SEA_SF,2011,REG,1,2011-09-11,SEA,17.0,SF,33.0,16.0,50.0,213.0,-239.0,6.0,-104.0,-104.0,38.0,-101.0,-109.0
2011_01_NYG_WAS,2011,REG,1,2011-09-11,NYG,14.0,WAS,28.0,14.0,42.0,-111.0,101.0,-1.0,-106.0,-102.0,40.5,-110.0,100.0
2011_01_DAL_NYJ,2011,REG,1,2011-09-11,DAL,24.0,NYJ,27.0,3.0,51.0,239.0,-270.0,6.5,-106.0,-102.0,40.5,-109.0,-101.0
2011_01_NE_MIA,2011,REG,1,2011-09-12,NE,38.0,MIA,24.0,-14.0,62.0,-330.0,289.0,-7.0,-104.0,-104.0,46.5,100.0,-110.0
2011_01_OAK_DEN,2011,REG,1,2011-09-12,OAK,23.0,DEN,20.0,-3.0,43.0,153.0,-170.0,3.0,102.0,-110.0,42.5,-103.0,-107.0
2011_02_OAK_BUF,2011,REG,2,2011-09-18,OAK,35.0,BUF,38.0,3.0,73.0,171.0,-190.0,3.5,-106.0,-102.0,40.5,-105.0,-105.0
2011_02_GB_CAR,2011,REG,2,2011-09-18,GB,30.0,CAR,23.0,-7.0,53.0,-539.0,453.0,-10.5,101.0,-109.0,45.5,-105.0,-105.0
2011_02_KC_DET,2011,REG,2,2011-09-18,KC,3.0,DET,48.0,45.0,51.0,285.0,-325.0,9.0,-125.0,115.0,45.0,-104.0,-106.0
2011_02_CLE_IND,2011,REG,2,2011-09-18,CLE,27.0,IND,19.0,-8.0,46.0,-120.0,109.0,-1.0,-113.0,104.0,39.5,102.0,-113.0
2011_02_TB_MIN,2011,REG,2,2011-09-18,TB,24.0,MIN,20.0,-4.0,44.0,102.0,-112.0,1.0,-102.0,-106.0,41.0,-105.0,-105.0
2011_02_CHI_NO,2011,REG,2,2011-09-18,CHI,13.0,NO,30.0,17.0,43.0,204.0,-228.0,4.5,-104.0,-104.0,46.5,100.0,-110.0
2011_02_JAX_NYJ,2011,REG,2,2011-09-18,JAX,3.0,NYJ,32.0,29.0,35.0,330.0,-380.0,9.0,-115.0,106.0,38.0,-105.0,-105.0
2011_02_SEA_PIT,2011,REG,2,2011-09-18,SEA,0.0,PIT,24.0,24.0,24.0,604.0,-750.0,13.5,-104.0,-104.0,39.5,-103.0,-107.0
2011_02_BAL_TEN,2011,REG,2,2011-09-18,BAL,13.0,TEN,26.0,13.0,39.0,-242.0,216.0,-5.5,104.0,-113.0,39.5,-107.0,-103.0
2011_02_ARI_WAS,2011,REG,2,2011-09-18,ARI,21.0,WAS,22.0,1.0,43.0,193.0,-215.0,4.5,-106.0,-102.0,44.5,-109.0,-101.0
2011_02_DAL_SF,2011,REG,2,2011-09-18,DAL,27.0,SF,24.0,-3.0,51.0,-167.0,151.0,-3.0,-108.0,100.0,41.0,102.0,-113.0
2011_02_CIN_DEN,2011,REG,2,2011-09-18,CIN,22.0,DEN,24.0,2.0,46.0,153.0,-170.0,3.5,-123.0,114.0,40.5,-104.0,-106.0
2011_02_HOU_MIA,2011,REG,2,2011-09-18,HOU,23.0,MIA,13.0,-10.0,36.0,-151.0,137.0,-3.0,100.0,-108.0,46.5,-106.0,-104.0
2011_02_SD_NE,2011,REG,2,2011-09-18,SD,21.0,NE,35.0,14.0,56.0,244.0,-275.0,6.5,-104.0,-104.0,53.5,106.0,-117.0
2011_02_PHI_ATL,2011,REG,2,2011-09-18,PHI,31.0,ATL,35.0,4.0,66.0,-133.0,120.0,-2.5,-106.0,-102.0,49.0,-110.0,100.0
2011_02_STL_NYG,2011,REG,2,2011-09-19,STL,16.0,NYG,28.0,12.0,44.0,273.0,-310.0,7.0,-112.0,104.0,43.5,108.0,-119.0
2011_03_NE_BUF,2011,REG,3,2011-09-25,NE,31.0,BUF,34.0,3.0,65.0,-310.0,273.0,-7.0,105.0,-114.0,54.0,-107.0,-103.0
2011_03_JAX_CAR,2011,REG,3,2011-09-25,JAX,10.0,CAR,16.0,6.0,26.0,153.0,-170.0,3.5,-116.0,107.0,43.0,-110.0,100.0
2011_03_SF_CIN,2011,REG,3,2011-09-25,SF,13.0,CIN,8.0,-5.0,21.0,102.0,-113.0,1.0,-101.0,-107.0,38.5,102.0,-113.0
2011_03_MIA_CLE,2011,REG,3,2011-09-25,MIA,16.0,CLE,17.0,1.0,33.0,-125.0,113.0,-1.0,-117.0,108.0,42.5,-105.0,-105.0
2011_03_DET_MIN,2011,REG,3,2011-09-25,DET,26.0,MIN,23.0,-3.0,49.0,-160.0,144.0,-3.0,-108.0,100.0,44.5,-102.0,-108.0
2011_03_HOU_NO,2011,REG,3,2011-09-25,HOU,33.0,NO,40.0,7.0,73.0,157.0,-174.0,3.5,-113.0,104.0,51.0,-107.0,-103.0
2011_03_NYG_PHI,2011,REG,3,2011-09-25,NYG,29.0,PHI,16.0,-13.0,45.0,337.0,-389.0,9.0,-120.0,111.0,46.5,-103.0,-107.0
2011_03_DEN_TEN,2011,REG,3,2011-09-25,DEN,14.0,TEN,17.0,3.0,31.0,273.0,-310.0,7.0,-108.0,100.0,43.5,-109.0,-101.0
2011_03_NYJ_OAK,2011,REG,3,2011-09-25,NYJ,24.0,OAK,34.0,10.0,58.0,-133.0,120.0,-1.0,-125.0,115.0,40.0,-105.0,-105.0
2011_03_KC_SD,2011,REG,3,2011-09-25,KC,17.0,SD,20.0,3.0,37.0,780.0,-1035.0,14.0,-103.0,-105.0,44.5,-107.0,-103.0
2011_03_BAL_STL,2011,REG,3,2011-09-25,BAL,37.0,STL,7.0,-30.0,44.0,-240.0,214.0,-5.5,-105.0,-103.0,41.5,-106.0,-104.0
2011_03_GB_CHI,2011,REG,3,2011-09-25,GB,27.0,CHI,17.0,-10.0,44.0,-210.0,188.0,-4.0,-112.0,104.0,45.5,-105.0,-105.0
2011_03_ARI_SEA,2011,REG,3,2011-09-25,ARI,10.0,SEA,13.0,3.0,23.0,-155.0,140.0,-3.0,-105.0,-103.0,42.5,-103.0,-107.0
2011_03_ATL_TB,2011,REG,3,2011-09-25,ATL,13.0,TB,16.0,3.0,29.0,102.0,-113.0,1.0,100.0,-108.0,45.0,-108.0,-102.0
2011_03_PIT_IND,2011,REG,3,2011-09-25,PIT,23.0,IND,20.0,-3.0,43.0,-585.0,487.0,-10.5,-106.0,-102.0,39.5,-111.0,101.0
