game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2016_01_CAR_DEN,2016,REG,1,2016-09-08,CAR,20.0,DEN,21.0,1.0,41.0,-150.0,136.0,-3.0,101.0,-111.0,40.5,-110.0,-100.0
2016_01_TB_ATL,2016,REG,1,2016-09-11,TB,31.0,ATL,24.0,-7.0,55.0,120.0,-133.0,2.5,-102.0,-108.0,46.5,-105.0,-105.0
2016_01_BUF_BAL,2016,REG,1,2016-09-11,BUF,7.0,BAL,13.0,6.0,20.0,151.0,-167.0,3.0,105.0,-116.0,44.5,-108.0,-102.0
2016_01_CHI_HOU,2016,REG,1,2016-09-11,CHI,14.0,HOU,23.0,9.0,37.0,210.0,-235.0,5.5,-107.0,-103.0,43.0,100.0,-110.0
2016_01_GB_JAX,2016,REG,1,2016-09-11,GB,27.0,JAX,23.0,-4.0,50.0,-179.0,161.0,-3.5,-100.0,-110.0,47.0,-110.0,-100.0
2016_01_SD_KC,2016,REG,1,2016-09-11,SD,27.0,KC,33.0,6.0,60.0,244.0,-275.0,6.5,-105.0,-105.0,45.5,101.0,-111.0
2016_01_OAK_NO,2016,REG,1,2016-09-11,OAK,35.0,NO,34.0,-1.0,69.0,133.0,-147.0,2.5,111.0,-123.0,50.0,-104.0,-106.0
2016_01_CIN_NYJ,2016,REG,1,2016-09-11,CIN,23.0,NYJ,22.0,-1.0,45.0,106.0,-117.0,1.0,-100.0,-110.0,42.0,-105.0,-105.0
2016_01_CLE_PHI,2016,REG,1,2016-09-11,CLE,10.0,PHI,29.0,19.0,39.0,162.0,-180.0,3.5,-105.0,-105.0,41.0,-105.0,-105.0
2016_01_MIN_TEN,2016,REG,1,2016-09-11,MIN,25.0,TEN,16.0,-9.0,41.0,-127.0,115.0,-2.5,-100.0,-110.0,40.0,-100.0,-110.0
2016_01_MIA_SEA,2016,REG,1,2016-09-11,MIA,10.0,SEA,12.0,2.0,22.0,423.0,-500.0,10.5,-110.0,-100.0,43.5,-118.0,107.0
2016_01_NYG_DAL,2016,REG,1,2016-09-11,NYG,20.0,DAL,19.0,-1.0,39.0,102.0,-113.0,1.0,-105.0,-105.0,47.5,-106.0,-104.0
2016_01_DET_IND,2016,REG,1,2016-09-11,DET,39.0,IND,35.0,-4.0,74.0,131.0,-145.0,2.5,107.0,-118.0,51.5,-103.0,-107.0
2016_01_NE_ARI,2016,REG,1,2016-09-11,NE,23.0,ARI,21.0,-2.0,44.0,330.0,-380.0,9.0,-103.0,-107.0,44.5,-110.0,100.0
