game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2012_01_DAL_NYG,money_line,NYG,,-187,0.0,-185.0,5Dimes,2012
2012_01_DAL_NYG,money_line,NYG,,-187,0.0,-185.0,sportbet,2012
2012_01_DAL_NYG,money_line,DAL,,172,0.0,160.0,5Dimes,2012
2012_01_DAL_NYG,money_line,DAL,,172,0.0,160.0,sportbet,2012
2012_01_DAL_NYG,money_line,NYG,,-185,0.0,-180.0,bet365,2012
2012_01_DAL_NYG,money_line,DAL,,165,0.0,160.0,bet365,2012
2012_01_DAL_NYG,money_line,NYG,,-190,0.0,-205.0,BETOnline,2012
2012_01_DAL_NYG,money_line,NYG,,-190,0.0,-205.0,SPORTS BETTING,2012
2012_01_DAL_NYG,money_line,DAL,,165,0.0,175.0,BETOnline,2012
2012_01_DAL_NYG,money_line,DAL,,165,0.0,175.0,SPORTS BETTING,2012
2012_01_DAL_NYG,money_line,NYG,,-200,0.0,-220.0,BOVADA,2012
2012_01_DAL_NYG,money_line,NYG,,-200,0.0,-220.0,bodog,2012
2012_01_DAL_NYG,money_line,DAL,,170,0.0,180.0,BOVADA,2012
2012_01_DAL_NYG,money_line,DAL,,170,0.0,180.0,bodog,2012
2012_01_DAL_NYG,money_line,NYG,,-195,0.0,-215.0,BOOKMAKER,2012
2012_01_DAL_NYG,money_line,NYG,,-195,0.0,-215.0,BetCRIS,2012
2012_01_DAL_NYG,money_line,DAL,,165,0.0,185.0,BOOKMAKER,2012
2012_01_DAL_NYG,money_line,DAL,,165,0.0,185.0,BetCRIS,2012
2012_01_DAL_NYG,money_line,NYG,,-185,0.0,-175.0,JAZZ,2012
2012_01_DAL_NYG,money_line,DAL,,165,0.0,155.0,JAZZ,2012
2012_01_DAL_NYG,money_line,NYG,,-190,0.0,-210.0,JUSTBET,2012
2012_01_DAL_NYG,money_line,DAL,,167,0.0,175.0,JUSTBET,2012
2012_01_DAL_NYG,money_line,NYG,,99999,0.0,-200.0,MATCHBOOK,2012
2012_01_DAL_NYG,money_line,DAL,,-1900,0.0,152.0,MATCHBOOK,2012
2012_01_DAL_NYG,money_line,NYG,,-182,0.0,-181.0,PINNACLE,2012
2012_01_DAL_NYG,money_line,DAL,,164,0.0,166.0,PINNACLE,2012
2012_01_DAL_NYG,money_line,NYG,,-200,0.0,-185.0,BetPHOENIX,2012
