game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2006_04_ARI_ATL,money_line,ATL,,-345,,,5Dimes,2006
2006_04_ARI_ATL,money_line,ATL,,-345,,,sportbet,2006
2006_04_ARI_ATL,money_line,ARI,,285,,,5Dimes,2006
2006_04_ARI_ATL,money_line,ARI,,285,,,sportbet,2006
2006_04_ARI_ATL,money_line,ATL,,-380,,,bet365,2006
2006_04_ARI_ATL,money_line,ARI,,300,,,bet365,2006
2006_04_ARI_ATL,money_line,ATL,,-350,,,BOOKMAKER,2006
2006_04_ARI_ATL,money_line,ATL,,-350,,,BetCRIS,2006
2006_04_ARI_ATL,money_line,ARI,,290,,,BOOKMAKER,2006
2006_04_ARI_ATL,money_line,ARI,,290,,,BetCRIS,2006
2006_04_ARI_ATL,money_line,ATL,,-316,,,PINNACLE,2006
2006_04_ARI_ATL,money_line,ARI,,286,,,PINNACLE,2006
2006_04_ARI_ATL,spread,ATL,-7.5,100,,,5Dimes,2006
2006_04_ARI_ATL,spread,ATL,-7.5,100,,,sportbet,2006
2006_04_ARI_ATL,spread,ARI,7.5,-120,,,5Dimes,2006
2006_04_ARI_ATL,spread,ARI,7.5,-120,,,sportbet,2006
2006_04_ARI_ATL,spread,ATL,-7.0,-115,,,bet365,2006
2006_04_ARI_ATL,spread,ARI,7.0,-105,,,bet365,2006
2006_04_ARI_ATL,spread,ATL,-7.5,-105,,,BOVADA,2006
2006_04_ARI_ATL,spread,ATL,-7.5,-105,,,bodog,2006
2006_04_ARI_ATL,spread,ARI,7.5,-115,,,BOVADA,2006
2006_04_ARI_ATL,spread,ARI,7.5,-115,,,bodog,2006
2006_04_ARI_ATL,spread,ATL,-7.5,-110,,,BOOKMAKER,2006
2006_04_ARI_ATL,spread,ATL,-7.5,-110,,,BetCRIS,2006
2006_04_ARI_ATL,spread,ARI,7.5,-110,,,BOOKMAKER,2006
2006_04_ARI_ATL,spread,ARI,7.5,-110,,,BetCRIS,2006
2006_04_ARI_ATL,spread,ATL,-7.0,-111,,,PINNACLE,2006
2006_04_ARI_ATL,spread,ARI,7.0,103,,,PINNACLE,2006
2006_04_ARI_ATL,total,under,41.5,-110,,,5Dimes,2006
2006_04_ARI_ATL,total,under,41.5,-110,,,sportbet,2006
2006_04_ARI_ATL,total,over,41.5,-110,,,5Dimes,2006
2006_04_ARI_ATL,total,over,41.5,-110,,,sportbet,2006
