game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2020_01_HOU_KC,2020,REG,1,2020-09-10,HOU,20.0,KC,34.0,14.0,54.0,349.0,-423.0,9.5,-105.0,-105.0,53.5,-109.0,-102.0
2020_01_SEA_ATL,2020,REG,1,2020-09-13,SEA,38.0,ATL,25.0,-13.0,63.0,102.0,-112.0,1.0,-105.0,-105.0,49.5,-108.0,-103.0
2020_01_CLE_BAL,2020,REG,1,2020-09-13,CLE,6.0,BAL,38.0,32.0,44.0,260.0,-302.0,7.0,-107.0,-103.0,47.0,100.0,-112.0
2020_01_NYJ_BUF,2020,REG,1,2020-09-13,NYJ,17.0,BUF,27.0,10.0,44.0,242.0,-279.0,6.5,-110.0,100.0,39.5,-114.0,102.0
2020_01_LV_CAR,2020,REG,1,2020-09-13,LV,34.0,CAR,30.0,-4.0,64.0,-124.0,134.0,-3.0,-112.0,-113.0,48.0,-101.0,-110.0
2020_01_CHI_DET,2020,REG,1,2020-09-13,CHI,27.0,DET,23.0,-4.0,50.0,116.0,-128.0,2.5,-108.0,-102.0,42.5,-108.0,-103.0
2020_01_IND_JAX,2020,REG,1,2020-09-13,IND,20.0,JAX,27.0,7.0,47.0,-309.0,265.0,-7.0,-108.0,-102.0,44.0,-103.0,-108.0
2020_01_GB_MIN,2020,REG,1,2020-09-13,GB,43.0,MIN,34.0,-9.0,77.0,103.0,-114.0,1.0,-103.0,-107.0,45.0,-110.0,-102.0
2020_01_MIA_NE,2020,REG,1,2020-09-13,MIA,11.0,NE,21.0,10.0,32.0,278.0,-327.0,7.5,-112.0,102.0,41.5,-110.0,-101.0
2020_01_PHI_WAS,2020,REG,1,2020-09-13,PHI,17.0,WAS,27.0,10.0,44.0,-227.0,200.0,-5.5,-106.0,-104.0,41.5,-111.0,-100.0
2020_01_LAC_CIN,2020,REG,1,2020-09-13,LAC,16.0,CIN,13.0,-3.0,29.0,-129.0,117.0,-2.5,-100.0,-110.0,41.5,-114.0,102.0
2020_01_TB_NO,2020,REG,1,2020-09-13,TB,23.0,NO,34.0,11.0,57.0,174.0,-196.0,4.0,102.0,-113.0,48.5,-112.0,101.0
2020_01_ARI_SF,2020,REG,1,2020-09-13,ARI,24.0,SF,20.0,-4.0,44.0,242.0,-280.0,7.0,-123.0,111.0,48.5,106.0,-118.0
2020_01_DAL_LA,2020,REG,1,2020-09-13,DAL,17.0,LA,20.0,3.0,37.0,103.0,-114.0,1.0,-103.0,-107.0,52.0,-111.0,-100.0
2020_01_PIT_NYG,2020,REG,1,2020-09-14,PIT,26.0,NYG,16.0,-10.0,42.0,-253.0,221.0,-6.0,-105.0,-105.0,44.0,-105.0,-106.0
