game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2016_01_CAR_DEN,money_line,DEN,,140,0.0,110.0,5Dimes,2016
2016_01_CAR_DEN,money_line,DEN,,140,0.0,110.0,sportbet,2016
2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-130.0,5Dimes,2016
2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-130.0,sportbet,2016
2016_01_CAR_DEN,money_line,DEN,,130,0.0,-105.0,bet365,2016
2016_01_CAR_DEN,money_line,CAR,,-150,0.0,-115.0,bet365,2016
2016_01_CAR_DEN,money_line,DEN,,135,0.0,140.0,BETOnline,2016
2016_01_CAR_DEN,money_line,DEN,,135,0.0,140.0,SPORTS BETTING,2016
2016_01_CAR_DEN,money_line,CAR,,-155,0.0,-160.0,BETOnline,2016
2016_01_CAR_DEN,money_line,CAR,,-155,0.0,-160.0,SPORTS BETTING,2016
2016_01_CAR_DEN,money_line,DEN,,140,0.0,155.0,BOVADA,2016
2016_01_CAR_DEN,money_line,DEN,,140,0.0,155.0,bodog,2016
2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-175.0,BOVADA,2016
2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-175.0,bodog,2016
2016_01_CAR_DEN,money_line,DEN,,128,0.0,165.0,BOOKMAKER,2016
2016_01_CAR_DEN,money_line,DEN,,128,0.0,165.0,BetCRIS,2016
2016_01_CAR_DEN,money_line,CAR,,-148,0.0,-185.0,BOOKMAKER,2016
2016_01_CAR_DEN,money_line,CAR,,-148,0.0,-185.0,BetCRIS,2016
2016_01_CAR_DEN,money_line,DEN,,130,0.0,115.0,JAZZ,2016
2016_01_CAR_DEN,money_line,CAR,,-150,0.0,-135.0,JAZZ,2016
2016_01_CAR_DEN,money_line,DEN,,125,0.0,165.0,JUSTBET,2016
2016_01_CAR_DEN,money_line,CAR,,-145,0.0,-185.0,JUSTBET,2016
2016_01_CAR_DEN,money_line,DEN,,143,0.0,154.0,MATCHBOOK,2016
2016_01_CAR_DEN,money_line,CAR,,-145,0.0,-168.0,MATCHBOOK,2016
2016_01_CAR_DEN,money_line,DEN,,136,0.0,140.0,PINNACLE,2016
2016_01_CAR_DEN,money_line,CAR,,-150,0.0,-155.0,PINNACLE,2016
2016_01_CAR_DEN,money_line,DEN,,135,0.0,160.0,intertops,2016
2016_01_CAR_DEN,money_line,CAR,,-155,0.0,-180.0,intertops,2016
2016_01_CAR_DEN,money_line,DEN,,135,0.0,115.0,Sports Interaction,2016
2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-135.0,Sports Interaction,2016
2016_01_CAR_DEN,money_line,DEN,,140,0.0,155.0,youwager.eu,2016
2016_01_CAR_DEN,money_line,CAR,,-160,0.0,-175.0,youwager.eu,2016
2016_01_CAR_DEN,money_line,DEN,,139,0.0,112.0,HERITAGE,2016
2016_01_CAR_DEN,money_line,CAR,,-159,0.0,-132.0,HERITAGE,2016
2016_01_CAR_DEN,money_line,DEN,,133,0.0,165.0,SBR,2016
2016_01_CAR_DEN,money_line,CAR,,-153,0.0,-185.0,SBR,2016
2016_01_CAR_DEN,money_line,DEN,,139,0.0,112.0,WAGERWEB,2016
