game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2014_01_GB_SEA,money_line,GB,,195,0.0,210.0,5Dimes,2014
2014_01_GB_SEA,money_line,GB,,195,0.0,210.0,sportbet,2014
2014_01_GB_SEA,money_line,SEA,,-215,0.0,-250.0,5Dimes,2014
2014_01_GB_SEA,money_line,SEA,,-215,0.0,-250.0,sportbet,2014
2014_01_GB_SEA,money_line,GB,,210,0.0,195.0,bet365,2014
2014_01_GB_SEA,money_line,SEA,,-250,0.0,-235.0,bet365,2014
2014_01_GB_SEA,money_line,GB,,200,0.0,200.0,BETOnline,2014
2014_01_GB_SEA,money_line,GB,,200,0.0,200.0,SPORTS BETTING,2014
2014_01_GB_SEA,money_line,SEA,,-240,0.0,-240.0,BETOnline,2014
2014_01_GB_SEA,money_line,SEA,,-240,0.0,-240.0,SPORTS BETTING,2014
2014_01_GB_SEA,money_line,GB,,185,0.0,215.0,BOVADA,2014
2014_01_GB_SEA,money_line,GB,,185,0.0,215.0,bodog,2014
2014_01_GB_SEA,money_line,SEA,,-225,0.0,-255.0,BOVADA,2014
2014_01_GB_SEA,money_line,SEA,,-225,0.0,-255.0,bodog,2014
2014_01_GB_SEA,money_line,GB,,195,0.0,200.0,BOOKMAKER,2014
2014_01_GB_SEA,money_line,GB,,195,0.0,200.0,BetCRIS,2014
2014_01_GB_SEA,money_line,SEA,,-235,0.0,-240.0,BOOKMAKER,2014
2014_01_GB_SEA,money_line,SEA,,-235,0.0,-240.0,BetCRIS,2014
2014_01_GB_SEA,money_line,GB,,190,0.0,205.0,JAZZ,2014
2014_01_GB_SEA,money_line,SEA,,-230,0.0,-245.0,JAZZ,2014
2014_01_GB_SEA,money_line,GB,,195,0.0,200.0,JUSTBET,2014
2014_01_GB_SEA,money_line,SEA,,-235,0.0,-240.0,JUSTBET,2014
2014_01_GB_SEA,money_line,GB,,230,0.0,202.0,MATCHBOOK,2014
2014_01_GB_SEA,money_line,SEA,,-236,0.0,-222.0,MATCHBOOK,2014
2014_01_GB_SEA,money_line,GB,,205,0.0,210.0,PINNACLE,2014
2014_01_GB_SEA,money_line,SEA,,-230,0.0,-235.0,PINNACLE,2014
2014_01_GB_SEA,money_line,GB,,185,0.0,200.0,intertops,2014
2014_01_GB_SEA,money_line,SEA,,-225,0.0,-240.0,intertops,2014
2014_01_GB_SEA,money_line,GB,,190,0.0,205.0,Sports Interaction,2014
2014_01_GB_SEA,money_line,SEA,,-230,0.0,-255.0,Sports Interaction,2014
2014_01_GB_SEA,money_line,GB,,190,0.0,200.0,youwager.eu,2014
2014_01_GB_SEA,money_line,SEA,,-225,0.0,-240.0,youwager.eu,2014
2014_01_GB_SEA,money_line,GB,,195,0.0,195.0,HERITAGE,2014
2014_01_GB_SEA,money_line,SEA,,-230,0.0,-230.0,HERITAGE,2014
2014_01_GB_SEA,money_line,GB,,195,0.0,200.0,SBR,2014
2014_01_GB_SEA,money_line,SEA,,-235,0.0,-240.0,SBR,2014
2014_01_GB_SEA,spread,GB,4.5,-109,5.5,-110.0,5Dimes,2014
2014_01_GB_SEA,spread,GB,4.5,-109,5.5,-110.0,sportbet,2014
2014_01_GB_SEA,spread,SEA,-4.5,-101,-5.5,-110.0,5Dimes,2014
2014_01_GB_SEA,spread,SEA,-4.5,-101,-5.5,-110.0,sportbet,2014
2014_01_GB_SEA,spread,GB,5.5,-110,5.5,-110.0,bet365,2014
2014_01_GB_SEA,spread,SEA,-5.5,-110,-5.5,-110.0,bet365,2014
2014_01_GB_SEA,spread,GB,4.5,-110,5.0,-110.0,BETOnline,2014
2014_01_GB_SEA,spread,GB,4.5,-110,5.0,-110.0,SPORTS BETTING,2014
2014_01_GB_SEA,spread,SEA,-4.5,-110,-5.0,-110.0,BETOnline,2014
2014_01_GB_SEA,spread,SEA,-4.5,-110,-5.0,-110.0,SPORTS BETTING,2014
2014_01_GB_SEA,spread,GB,6.0,-115,5.5,-110.0,BOVADA,2014
2014_01_GB_SEA,spread,GB,6.0,-115,5.5,-110.0,bodog,2014
2014_01_GB_SEA,spread,SEA,-6.0,-105,-5.5,-110.0,BOVADA,2014
