game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2009_01_TEN_PIT,money_line,PIT,,-260,,,5Dimes,2009
2009_01_TEN_PIT,money_line,PIT,,-260,,,sportbet,2009
2009_01_TEN_PIT,money_line,TEN,,240,,,5Dimes,2009
2009_01_TEN_PIT,money_line,TEN,,240,,,sportbet,2009
2009_01_TEN_PIT,money_line,PIT,,-280,,,bet365,2009
2009_01_TEN_PIT,money_line,TEN,,230,,,bet365,2009
2009_01_TEN_PIT,money_line,PIT,,-280,,,BETOnline,2009
2009_01_TEN_PIT,money_line,PIT,,-280,,,SPORTS BETTING,2009
2009_01_TEN_PIT,money_line,TEN,,230,,,BETOnline,2009
2009_01_TEN_PIT,money_line,TEN,,230,,,SPORTS BETTING,2009
2009_01_TEN_PIT,money_line,PIT,,-280,,,BOVADA,2009
2009_01_TEN_PIT,money_line,PIT,,-280,,,bodog,2009
2009_01_TEN_PIT,money_line,TEN,,240,,,BOVADA,2009
2009_01_TEN_PIT,money_line,TEN,,240,,,bodog,2009
2009_01_TEN_PIT,money_line,PIT,,-275,,,BOOKMAKER,2009
2009_01_TEN_PIT,money_line,PIT,,-275,,,BetCRIS,2009
2009_01_TEN_PIT,money_line,TEN,,235,,,BOOKMAKER,2009
2009_01_TEN_PIT,money_line,TEN,,235,,,BetCRIS,2009
2009_01_TEN_PIT,money_line,PIT,,-250,,,JAZZ,2009
2009_01_TEN_PIT,money_line,TEN,,210,,,JAZZ,2009
2009_01_TEN_PIT,money_line,PIT,,-265,,,JUSTBET,2009
2009_01_TEN_PIT,money_line,TEN,,225,,,JUSTBET,2009
2009_01_TEN_PIT,money_line,PIT,,-248,,,MATCHBOOK,2009
2009_01_TEN_PIT,money_line,TEN,,246,,,MATCHBOOK,2009
2009_01_TEN_PIT,money_line,PIT,,-260,,,PINNACLE,2009
2009_01_TEN_PIT,money_line,TEN,,228,,,PINNACLE,2009
2009_01_TEN_PIT,money_line,PIT,,-270,,,BetPHOENIX,2009
2009_01_TEN_PIT,money_line,TEN,,230,,,BetPHOENIX,2009
2009_01_TEN_PIT,money_line,PIT,,-264,,,intertops,2009
2009_01_TEN_PIT,money_line,TEN,,225,,,intertops,2009
2009_01_TEN_PIT,money_line,PIT,,-300,,,Sports Interaction,2009
2009_01_TEN_PIT,money_line,TEN,,240,,,Sports Interaction,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-105,,,5Dimes,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-105,,,sportbet,2009
2009_01_TEN_PIT,spread,TEN,6.0,-105,,,5Dimes,2009
2009_01_TEN_PIT,spread,TEN,6.0,-105,,,sportbet,2009
2009_01_TEN_PIT,spread,PIT,-6.5,-110,,,bet365,2009
2009_01_TEN_PIT,spread,TEN,6.5,-110,,,bet365,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-110,,,BETOnline,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-110,,,SPORTS BETTING,2009
2009_01_TEN_PIT,spread,TEN,6.0,-110,,,BETOnline,2009
2009_01_TEN_PIT,spread,TEN,6.0,-110,,,SPORTS BETTING,2009
2009_01_TEN_PIT,spread,PIT,-6.5,-110,,,BOVADA,2009
2009_01_TEN_PIT,spread,PIT,-6.5,-110,,,bodog,2009
2009_01_TEN_PIT,spread,TEN,6.5,-110,,,BOVADA,2009
2009_01_TEN_PIT,spread,TEN,6.5,-110,,,bodog,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-110,,,BOOKMAKER,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-110,,,BetCRIS,2009
2009_01_TEN_PIT,spread,TEN,6.0,-110,,,BOOKMAKER,2009
2009_01_TEN_PIT,spread,TEN,6.0,-110,,,BetCRIS,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-110,,,JAZZ,2009
2009_01_TEN_PIT,spread,TEN,6.0,-110,,,JAZZ,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-110,,,JUSTBET,2009
2009_01_TEN_PIT,spread,TEN,6.0,-110,,,JUSTBET,2009
2009_01_TEN_PIT,spread,PIT,-6.5,108,,,MATCHBOOK,2009
2009_01_TEN_PIT,spread,TEN,6.5,-109,,,MATCHBOOK,2009
2009_01_TEN_PIT,spread,PIT,-6.5,107,,,PINNACLE,2009
2009_01_TEN_PIT,spread,TEN,6.5,-116,,,PINNACLE,2009
2009_01_TEN_PIT,spread,PIT,-6.0,-110,,,BetPHOENIX,2009
2009_01_TEN_PIT,spread,TEN,6.0,-110,,,BetPHOENIX,2009
2009_01_TEN_PIT,spread,PIT,-6.5,107,,,intertops,2009
2009_01_TEN_PIT,spread,TEN,6.5,-108,,,intertops,2009
2009_01_TEN_PIT,spread,PIT,-6.5,-110,,,Sports Interaction,2009
2009_01_TEN_PIT,spread,TEN,6.5,-110,,,Sports Interaction,2009
2009_01_TEN_PIT,total,under,35.5,-109,,,5Dimes,2009
2009_01_TEN_PIT,total,under,35.5,-109,,,sportbet,2009
2009_01_TEN_PIT,total,over,35.5,-101,,,5Dimes,2009
2009_01_TEN_PIT,total,over,35.5,-101,,,sportbet,2009
2009_01_TEN_PIT,total,under,36.0,-110,,,bet365,2009
2009_01_TEN_PIT,total,over,36.0,-110,,,bet365,2009
2009_01_TEN_PIT,total,under,36.0,-110,,,BETOnline,2009
2009_01_TEN_PIT,total,under,36.0,-110,,,SPORTS BETTING,2009
2009_01_TEN_PIT,total,over,36.0,-110,,,BETOnline,2009
2009_01_TEN_PIT,total,over,36.0,-110,,,SPORTS BETTING,2009
2009_01_TEN_PIT,total,under,36.0,-115,,,BOVADA,2009
2009_01_TEN_PIT,total,under,36.0,-115,,,bodog,2009
2009_01_TEN_PIT,total,over,36.0,-105,,,BOVADA,2009
2009_01_TEN_PIT,total,over,36.0,-105,,,bodog,2009
2009_01_TEN_PIT,total,under,36.0,-110,,,BOOKMAKER,2009
2009_01_TEN_PIT,total,under,36.0,-110,,,BetCRIS,2009
2009_01_TEN_PIT,total,over,36.0,-110,,,BOOKMAKER,2009
2009_01_TEN_PIT,total,over,36.0,-110,,,BetCRIS,2009
2009_01_TEN_PIT,total,under,36.0,-110,,,JAZZ,2009
2009_01_TEN_PIT,total,over,36.0,-110,,,JAZZ,2009
2009_01_TEN_PIT,total,under,36.0,-110,,,JUSTBET,2009
2009_01_TEN_PIT,total,over,36.0,-110,,,JUSTBET,2009
2009_01_TEN_PIT,total,under,35.5,-102,,,MATCHBOOK,2009
2009_01_TEN_PIT,total,over,35.5,100,,,MATCHBOOK,2009
2009_01_TEN_PIT,total,under,35.5,-106,,,PINNACLE,2009
2009_01_TEN_PIT,total,over,35.5,-104,,,PINNACLE,2009
2009_01_TEN_PIT,total,under,35.0,-110,,,BetPHOENIX,2009
2009_01_TEN_PIT,total,over,35.0,-110,,,BetPHOENIX,2009
2009_01_TEN_PIT,total,under,35.5,-109,,,intertops,2009
2009_01_TEN_PIT,total,over,35.5,-109,,,intertops,2009
2009_01_TEN_PIT,total,under,36.0,-115,,,Sports Interaction,2009
2009_01_TEN_PIT,total,over,36.0,-105,,,Sports Interaction,2009
2009_01_MIA_ATL,money_line,MIA,,190,,,5Dimes,2009
2009_01_MIA_ATL,money_line,MIA,,190,,,sportbet,2009
2009_01_MIA_ATL,money_line,ATL,,-210,,,5Dimes,2009
2009_01_MIA_ATL,money_line,ATL,,-210,,,sportbet,2009
2009_01_MIA_ATL,money_line,MIA,,175,,,bet365,2009
2009_01_MIA_ATL,money_line,ATL,,-209,,,bet365,2009
2009_01_MIA_ATL,money_line,MIA,,180,,,BETOnline,2009
2009_01_MIA_ATL,money_line,MIA,,180,,,SPORTS BETTING,2009
2009_01_MIA_ATL,money_line,ATL,,-220,,,BETOnline,2009
2009_01_MIA_ATL,money_line,ATL,,-220,,,SPORTS BETTING,2009
2009_01_MIA_ATL,money_line,MIA,,170,,,BOVADA,2009
2009_01_MIA_ATL,money_line,MIA,,170,,,bodog,2009
2009_01_MIA_ATL,money_line,ATL,,-200,,,BOVADA,2009
2009_01_MIA_ATL,money_line,ATL,,-200,,,bodog,2009
2009_01_MIA_ATL,money_line,MIA,,180,,,BOOKMAKER,2009
2009_01_MIA_ATL,money_line,MIA,,180,,,BetCRIS,2009
2009_01_MIA_ATL,money_line,ATL,,-210,,,BOOKMAKER,2009
2009_01_MIA_ATL,money_line,ATL,,-210,,,BetCRIS,2009
2009_01_MIA_ATL,money_line,MIA,,180,,,JAZZ,2009
2009_01_MIA_ATL,money_line,ATL,,-220,,,JAZZ,2009
2009_01_MIA_ATL,money_line,MIA,,177,,,JUSTBET,2009
2009_01_MIA_ATL,money_line,ATL,,-215,,,JUSTBET,2009
2009_01_MIA_ATL,money_line,MIA,,192,,,MATCHBOOK,2009
2009_01_MIA_ATL,money_line,ATL,,-202,,,MATCHBOOK,2009
2009_01_MIA_ATL,money_line,MIA,,190,,,PINNACLE,2009
2009_01_MIA_ATL,money_line,ATL,,-210,,,PINNACLE,2009
2009_01_MIA_ATL,money_line,MIA,,175,,,BetPHOENIX,2009
2009_01_MIA_ATL,money_line,ATL,,-210,,,BetPHOENIX,2009
2009_01_MIA_ATL,money_line,MIA,,184,,,intertops,2009
2009_01_MIA_ATL,money_line,ATL,,-225,,,intertops,2009
2009_01_MIA_ATL,money_line,MIA,,180,,,Sports Interaction,2009
2009_01_MIA_ATL,money_line,ATL,,-220,,,Sports Interaction,2009
2009_01_MIA_ATL,spread,MIA,4.0,-104,,,5Dimes,2009
2009_01_MIA_ATL,spread,MIA,4.0,-104,,,sportbet,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-106,,,5Dimes,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-106,,,sportbet,2009
2009_01_MIA_ATL,spread,MIA,4.0,-110,,,BETOnline,2009
2009_01_MIA_ATL,spread,MIA,4.0,-110,,,SPORTS BETTING,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-110,,,BETOnline,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-110,,,SPORTS BETTING,2009
2009_01_MIA_ATL,spread,MIA,4.0,-105,,,BOVADA,2009
2009_01_MIA_ATL,spread,MIA,4.0,-105,,,bodog,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-115,,,BOVADA,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-115,,,bodog,2009
2009_01_MIA_ATL,spread,MIA,4.0,-110,,,JUSTBET,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-110,,,JUSTBET,2009
2009_01_MIA_ATL,spread,MIA,4.0,101,,,MATCHBOOK,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-102,,,MATCHBOOK,2009
2009_01_MIA_ATL,spread,MIA,4.0,-104,,,PINNACLE,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-104,,,PINNACLE,2009
2009_01_MIA_ATL,spread,MIA,4.0,-102,,,BetPHOENIX,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-108,,,BetPHOENIX,2009
2009_01_MIA_ATL,spread,MIA,4.0,-109,,,intertops,2009
2009_01_MIA_ATL,spread,ATL,-4.0,-109,,,intertops,2009
2009_01_MIA_ATL,spread,MIA,4.5,-110,,,Sports Interaction,2009
2009_01_MIA_ATL,spread,ATL,-4.5,-110,,,Sports Interaction,2009
2009_01_MIA_ATL,total,under,44.5,-103,,,5Dimes,2009
2009_01_MIA_ATL,total,under,44.5,-103,,,sportbet,2009
2009_01_MIA_ATL,total,over,44.5,-107,,,5Dimes,2009
2009_01_MIA_ATL,total,over,44.5,-107,,,sportbet,2009
2009_01_MIA_ATL,total,under,44.5,-110,,,bet365,2009
2009_01_MIA_ATL,total,over,44.5,-110,,,bet365,2009
2009_01_MIA_ATL,total,under,44.0,-110,,,BETOnline,2009
2009_01_MIA_ATL,total,under,44.0,-110,,,SPORTS BETTING,2009
2009_01_MIA_ATL,total,over,44.0,-110,,,BETOnline,2009
2009_01_MIA_ATL,total,over,44.0,-110,,,SPORTS BETTING,2009
2009_01_MIA_ATL,total,under,44.0,-115,,,BOVADA,2009
2009_01_MIA_ATL,total,under,44.0,-115,,,bodog,2009
2009_01_MIA_ATL,total,over,44.0,-105,,,BOVADA,2009
2009_01_MIA_ATL,total,over,44.0,-105,,,bodog,2009
2009_01_MIA_ATL,total,under,44.0,-110,,,BOOKMAKER,2009
2009_01_MIA_ATL,total,under,44.0,-110,,,BetCRIS,2009
2009_01_MIA_ATL,total,over,44.0,-110,,,BOOKMAKER,2009
2009_01_MIA_ATL,total,over,44.0,-110,,,BetCRIS,2009
2009_01_MIA_ATL,total,under,45.0,-110,,,JAZZ,2009
2009_01_MIA_ATL,total,over,45.0,-110,,,JAZZ,2009
2009_01_MIA_ATL,total,under,44.0,-110,,,JUSTBET,2009
2009_01_MIA_ATL,total,over,44.0,-110,,,JUSTBET,2009
2009_01_MIA_ATL,total,under,44.5,108,,,MATCHBOOK,2009
2009_01_MIA_ATL,total,over,44.5,-112,,,MATCHBOOK,2009
2009_01_MIA_ATL,total,under,44.0,-103,,,PINNACLE,2009
2009_01_MIA_ATL,total,over,44.0,-107,,,PINNACLE,2009
2009_01_MIA_ATL,total,under,44.0,-109,,,BetPHOENIX,2009
2009_01_MIA_ATL,total,over,44.0,-101,,,BetPHOENIX,2009
2009_01_MIA_ATL,total,under,44.0,-109,,,intertops,2009
2009_01_MIA_ATL,total,over,44.0,-109,,,intertops,2009
2009_01_MIA_ATL,total,under,44.5,-110,,,Sports Interaction,2009
2009_01_MIA_ATL,total,over,44.5,-110,,,Sports Interaction,2009
2009_01_KC_BAL,money_line,BAL,,-730,,,5Dimes,2009
2009_01_KC_BAL,money_line,BAL,,-730,,,sportbet,2009
2009_01_KC_BAL,money_line,KC,,605,,,5Dimes,2009
2009_01_KC_BAL,money_line,KC,,605,,,sportbet,2009
2009_01_KC_BAL,money_line,BAL,,-850,,,bet365,2009
2009_01_KC_BAL,money_line,KC,,575,,,bet365,2009
2009_01_KC_BAL,money_line,BAL,,-600,,,BETOnline,2009
2009_01_KC_BAL,money_line,BAL,,-600,,,SPORTS BETTING,2009
2009_01_KC_BAL,money_line,KC,,400,,,BETOnline,2009
2009_01_KC_BAL,money_line,KC,,400,,,SPORTS BETTING,2009
2009_01_KC_BAL,money_line,BAL,,-825,,,BOOKMAKER,2009
2009_01_KC_BAL,money_line,BAL,,-825,,,BetCRIS,2009
2009_01_KC_BAL,money_line,KC,,625,,,BOOKMAKER,2009
2009_01_KC_BAL,money_line,KC,,625,,,BetCRIS,2009
2009_01_KC_BAL,money_line,BAL,,-900,,,JAZZ,2009
2009_01_KC_BAL,money_line,KC,,700,,,JAZZ,2009
2009_01_KC_BAL,money_line,BAL,,-750,,,JUSTBET,2009
2009_01_KC_BAL,money_line,KC,,525,,,JUSTBET,2009
2009_01_KC_BAL,money_line,BAL,,-660,,,MATCHBOOK,2009
2009_01_KC_BAL,money_line,KC,,650,,,MATCHBOOK,2009
2009_01_KC_BAL,money_line,BAL,,-700,,,PINNACLE,2009
2009_01_KC_BAL,money_line,KC,,570,,,PINNACLE,2009
2009_01_KC_BAL,money_line,BAL,,-800,,,intertops,2009
2009_01_KC_BAL,money_line,KC,,550,,,intertops,2009
2009_01_KC_BAL,money_line,BAL,,-875,,,Sports Interaction,2009
2009_01_KC_BAL,money_line,KC,,625,,,Sports Interaction,2009
2009_01_KC_BAL,spread,BAL,-12.5,-105,,,5Dimes,2009
2009_01_KC_BAL,spread,BAL,-12.5,-105,,,sportbet,2009
2009_01_KC_BAL,spread,KC,12.5,-105,,,5Dimes,2009
2009_01_KC_BAL,spread,KC,12.5,-105,,,sportbet,2009
2009_01_KC_BAL,spread,BAL,-13.0,-110,,,bet365,2009
2009_01_KC_BAL,spread,KC,13.0,-110,,,bet365,2009
2009_01_KC_BAL,spread,BAL,-13.0,-110,,,BETOnline,2009
2009_01_KC_BAL,spread,BAL,-13.0,-110,,,SPORTS BETTING,2009
2009_01_KC_BAL,spread,KC,13.0,-110,8.5,-110.0,BETOnline,2009
2009_01_KC_BAL,spread,KC,13.0,-110,8.5,-110.0,SPORTS BETTING,2009
2009_01_KC_BAL,spread,BAL,-13.0,-115,,,BOVADA,2009
2009_01_KC_BAL,spread,BAL,-13.0,-115,,,bodog,2009
2009_01_KC_BAL,spread,KC,13.0,-105,,,BOVADA,2009
2009_01_KC_BAL,spread,KC,13.0,-105,,,bodog,2009
2009_01_KC_BAL,spread,BAL,-13.0,-110,,,BOOKMAKER,2009
2009_01_KC_BAL,spread,BAL,-13.0,-110,,,BetCRIS,2009
2009_01_KC_BAL,spread,KC,13.0,-110,,,BOOKMAKER,2009
2009_01_KC_BAL,spread,KC,13.0,-110,,,BetCRIS,2009
2009_01_KC_BAL,spread,BAL,-13.5,-110,,,JAZZ,2009
2009_01_KC_BAL,spread,KC,13.5,-110,,,JAZZ,2009
2009_01_KC_BAL,spread,BAL,-13.0,-110,,,JUSTBET,2009
2009_01_KC_BAL,spread,KC,13.0,-110,,,JUSTBET,2009
2009_01_KC_BAL,spread,BAL,-12.5,-104,,,MATCHBOOK,2009
2009_01_KC_BAL,spread,KC,12.5,103,,,MATCHBOOK,2009
2009_01_KC_BAL,spread,BAL,-13.0,104,,,PINNACLE,2009
