game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2012_01_DAL_NYG,2012,REG,1,2012-09-05,DAL,24.0,NYG,17.0,-7.0,41.0,164.0,-182.0,3.5,-108.0,100.0,45.5,-103.0,-107.0
2012_01_IND_CHI,2012,REG,1,2012-09-09,IND,21.0,CHI,41.0,20.0,62.0,385.0,-450.0,10.0,-107.0,-101.0,41.5,-104.0,-106.0
2012_01_PHI_CLE,2012,REG,1,2012-09-09,PHI,17.0,CLE,16.0,-1.0,33.0,-420.0,361.0,-9.0,101.0,-109.0,42.0,-102.0,-108.0
2012_01_STL_DET,2012,REG,1,2012-09-09,STL,23.0,DET,27.0,4.0,50.0,341.0,-394.0,9.0,-116.0,107.0,46.0,-104.0,-106.0
2012_01_MIA_HOU,2012,REG,1,2012-09-09,MIA,10.0,HOU,30.0,20.0,40.0,583.0,-720.0,13.0,-104.0,-104.0,41.5,101.0,-111.0
2012_01_ATL_KC,2012,REG,1,2012-09-09,ATL,40.0,KC,24.0,-16.0,64.0,-130.0,118.0,-1.0,-123.0,114.0,43.0,-104.0,-106.0
2012_01_JAX_MIN,2012,REG,1,2012-09-09,JAX,23.0,MIN,26.0,3.0,49.0,174.0,-194.0,3.5,-104.0,-104.0,38.0,-109.0,-101.0
2012_01_WAS_NO,2012,REG,1,2012-09-09,WAS,40.0,NO,32.0,-8.0,72.0,334.0,-385.0,9.5,-115.0,106.0,50.0,-104.0,-106.0
2012_01_BUF_NYJ,2012,REG,1,2012-09-09,BUF,28.0,NYJ,48.0,20.0,76.0,130.0,-144.0,3.0,-109.0,101.0,39.5,100.0,-110.0
2012_01_NE_TEN,2012,REG,1,2012-09-09,NE,34.0,TEN,13.0,-21.0,47.0,-224.0,200.0,-4.5,-105.0,-103.0,48.0,-105.0,-105.0
2012_01_SEA_ARI,2012,REG,1,2012-09-09,SEA,16.0,ARI,20.0,4.0,36.0,-135.0,122.0,-1.0,-128.0,118.0,40.5,-108.0,-102.0
2012_01_SF_GB,2012,REG,1,2012-09-09,SF,30.0,GB,22.0,-8.0,52.0,228.0,-256.0,6.0,103.0,-111.0,46.5,-105.0,-105.0
2012_01_CAR_TB,2012,REG,1,2012-09-09,CAR,10.0,TB,16.0,6.0,26.0,-161.0,145.0,-3.0,-106.0,-102.0,45.5,-106.0,-104.0
2012_01_PIT_DEN,2012,REG,1,2012-09-09,PIT,19.0,DEN,31.0,12.0,50.0,140.0,-155.0,2.5,108.0,-117.0,45.5,104.0,-115.0
2012_01_CIN_BAL,2012,REG,1,2012-09-10,CIN,13.0,BAL,44.0,31.0,57.0,281.0,-320.0,7.0,-102.0,-106.0,42.5,-110.0,100.0
2012_01_SD_OAK,2012,REG,1,2012-09-10,SD,22.0,OAK,14.0,-8.0,36.0,103.0,-114.0,1.0,-101.0,-107.0,47.5,102.0,-113.0
