game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2017_01_KC_NE,2017,REG,1,2017-09-07,KC,42.0,NE,27.0,-15.0,69.0,378.0,-441.0,8.0,103.0,-114.0,47.5,-102.0,-108.0
2017_01_NYJ_BUF,2017,REG,1,2017-09-10,NYJ,12.0,BUF,21.0,9.0,33.0,297.0,-340.0,7.0,111.0,-123.0,42.0,-106.0,-104.0
2017_01_ATL_CHI,2017,REG,1,2017-09-10,ATL,23.0,CHI,17.0,-6.0,40.0,-277.0,245.0,-6.5,-107.0,-103.0,48.0,-103.0,-107.0
2017_01_BAL_CIN,2017,REG,1,2017-09-10,BAL,20.0,CIN,0.0,-20.0,20.0,127.0,-140.0,2.5,103.0,-114.0,41.5,-106.0,-104.0
2017_01_PIT_CLE,2017,REG,1,2017-09-10,PIT,21.0,CLE,18.0,-3.0,39.0,-450.0,385.0,-10.0,-102.0,-108.0,47.0,-110.0,-100.0
2017_01_ARI_DET,2017,REG,1,2017-09-10,ARI,23.0,DET,35.0,12.0,58.0,-117.0,106.0,-2.5,106.0,-117.0,48.5,-110.0,-100.0
2017_01_JAX_HOU,2017,REG,1,2017-09-10,JAX,29.0,HOU,7.0,-22.0,36.0,201.0,-225.0,5.5,-105.0,-105.0,38.0,-102.0,-108.0
2017_01_OAK_TEN,2017,REG,1,2017-09-10,OAK,26.0,TEN,16.0,-10.0,42.0,121.0,-134.0,2.5,102.0,-113.0,49.5,-111.0,101.0
2017_01_PHI_WAS,2017,REG,1,2017-09-10,PHI,30.0,WAS,17.0,-13.0,47.0,-125.0,113.0,-2.0,-105.0,-105.0,49.5,-100.0,-110.0
2017_01_IND_LA,2017,REG,1,2017-09-10,IND,9.0,LA,46.0,37.0,55.0,166.0,-185.0,3.5,-102.0,-108.0,41.5,-102.0,-108.0
2017_01_SEA_GB,2017,REG,1,2017-09-10,SEA,9.0,GB,17.0,8.0,26.0,121.0,-134.0,2.5,-100.0,-110.0,49.5,-105.0,-105.0
2017_01_CAR_SF,2017,REG,1,2017-09-10,CAR,23.0,SF,3.0,-20.0,26.0,-225.0,201.0,-4.5,-107.0,-103.0,45.5,103.0,-114.0
2017_01_NYG_DAL,2017,REG,1,2017-09-10,NYG,3.0,DAL,19.0,16.0,22.0,221.0,-248.0,6.0,-105.0,-105.0,46.5,103.0,-114.0
2017_01_NO_MIN,2017,REG,1,2017-09-11,NO,19.0,MIN,29.0,10.0,48.0,155.0,-172.0,3.0,105.0,-116.0,47.5,-100.0,-110.0
2017_01_LAC_DEN,2017,REG,1,2017-09-11,LAC,21.0,DEN,24.0,3.0,45.0,131.0,-145.0,3.0,-115.0,104.0,41.5,102.0,-113.0
2017_02_HOU_CIN,2017,REG,2,2017-09-14,HOU,13.0,CIN,9.0,-4.0,22.0,211.0,-236.0,5.5,-105.0,-105.0,38.0,-110.0,-100.0
2017_02_CLE_BAL,2017,REG,2,2017-09-17,CLE,10.0,BAL,24.0,14.0,34.0,281.0,-320.0,7.5,-115.0,104.0,39.5,-100.0,-110.0
2017_02_BUF_CAR,2017,REG,2,2017-09-17,BUF,3.0,CAR,9.0,6.0,12.0,248.0,-280.0,6.5,-104.0,-106.0,43.0,-107.0,-103.0
2017_02_ARI_IND,2017,REG,2,2017-09-17,ARI,16.0,IND,13.0,-3.0,29.0,-285.0,252.0,-7.0,106.0,-117.0,44.0,111.0,-122.0
2017_02_TEN_JAX,2017,REG,2,2017-09-17,TEN,37.0,JAX,16.0,-21.0,53.0,-113.0,102.0,-1.0,-106.0,-104.0,42.0,105.0,-116.0
2017_02_PHI_KC,2017,REG,2,2017-09-17,PHI,20.0,KC,27.0,7.0,47.0,179.0,-199.0,4.0,-105.0,-105.0,46.5,-108.0,-102.0
2017_02_NE_NO,2017,REG,2,2017-09-17,NE,36.0,NO,20.0,-16.0,56.0,-220.0,197.0,-5.5,103.0,-114.0,55.0,102.0,-113.0
2017_02_MIN_PIT,2017,REG,2,2017-09-17,MIN,9.0,PIT,26.0,17.0,35.0,330.0,-380.0,8.5,-104.0,-106.0,43.0,-117.0,106.0
2017_02_CHI_TB,2017,REG,2,2017-09-17,CHI,7.0,TB,29.0,22.0,36.0,270.0,-307.0,7.0,-100.0,-110.0,44.0,-110.0,-100.0
2017_02_MIA_LAC,2017,REG,2,2017-09-17,MIA,19.0,LAC,17.0,-2.0,36.0,166.0,-185.0,3.5,-105.0,-105.0,46.5,-110.0,-100.0
2017_02_NYJ_OAK,2017,REG,2,2017-09-17,NYJ,20.0,OAK,45.0,25.0,65.0,671.0,-850.0,14.0,-100.0,-110.0,44.0,-110.0,-100.0
2017_02_DAL_DEN,2017,REG,2,2017-09-17,DAL,17.0,DEN,42.0,25.0,59.0,-128.0,116.0,-2.5,-100.0,-110.0,44.0,102.0,-112.0
2017_02_WAS_LA,2017,REG,2,2017-09-17,WAS,27.0,LA,20.0,-7.0,47.0,136.0,-150.0,3.0,-106.0,-104.0,45.5,-105.0,-105.0
2017_02_SF_SEA,2017,REG,2,2017-09-17,SF,9.0,SEA,12.0,3.0,21.0,638.0,-800.0,13.5,-110.0,-100.0,42.0,106.0,-117.0
2017_02_GB_ATL,2017,REG,2,2017-09-17,GB,23.0,ATL,34.0,11.0,57.0,159.0,-177.0,3.5,-110.0,-100.0,55.0,102.0,-113.0
2017_02_DET_NYG,2017,REG,2,2017-09-18,DET,24.0,NYG,10.0,-14.0,34.0,151.0,-167.0,3.0,107.0,-118.0,42.0,-106.0,-104.0
2017_03_LA_SF,2017,REG,3,2017-09-21,LA,41.0,SF,39.0,-2.0,80.0,-140.0,127.0,-3.0,106.0,-117.0,40.5,-109.0,-101.0
2017_03_DEN_BUF,2017,REG,3,2017-09-24,DEN,16.0,BUF,26.0,10.0,42.0,-180.0,162.0,-3.5,-102.0,-108.0,40.0,104.0,-115.0
2017_03_NO_CAR,2017,REG,3,2017-09-24,NO,34.0,CAR,13.0,-21.0,47.0,216.0,-242.0,5.5,-100.0,-110.0,46.5,-107.0,-103.0
2017_03_PIT_CHI,2017,REG,3,2017-09-24,PIT,17.0,CHI,23.0,6.0,40.0,-300.0,264.0,-7.0,106.0,-117.0,43.5,-105.0,-105.0
2017_03_ATL_DET,2017,REG,3,2017-09-24,ATL,30.0,DET,26.0,-4.0,56.0,-167.0,151.0,-3.0,-116.0,105.0,51.0,-105.0,-105.0
2017_03_CLE_IND,2017,REG,3,2017-09-24,CLE,28.0,IND,31.0,3.0,59.0,105.0,-116.0,1.0,-100.0,-110.0,42.0,-103.0,-107.0
2017_03_TB_MIN,2017,REG,3,2017-09-24,TB,17.0,MIN,34.0,17.0,51.0,-104.0,-106.0,-0.0,-100.0,-110.0,41.0,100.0,-110.0
2017_03_HOU_NE,2017,REG,3,2017-09-24,HOU,33.0,NE,36.0,3.0,69.0,761.0,-990.0,13.5,-110.0,100.0,44.5,103.0,-114.0
2017_03_MIA_NYJ,2017,REG,3,2017-09-24,MIA,6.0,NYJ,20.0,14.0,26.0,-224.0,200.0,-5.5,-103.0,-107.0,43.0,-102.0,-108.0
2017_03_NYG_PHI,2017,REG,3,2017-09-24,NYG,24.0,PHI,27.0,3.0,51.0,205.0,-230.0,5.0,-104.0,-106.0,42.0,-107.0,-103.0
2017_03_SEA_TEN,2017,REG,3,2017-09-24,SEA,27.0,TEN,33.0,6.0,60.0,118.0,-130.0,2.0,105.0,-116.0,42.0,-106.0,-104.0
2017_03_CIN_GB,2017,REG,3,2017-09-24,CIN,24.0,GB,27.0,3.0,51.0,293.0,-335.0,7.0,-104.0,-106.0,47.5,-111.0,101.0
2017_03_KC_LAC,2017,REG,3,2017-09-24,KC,24.0,LAC,10.0,-14.0,34.0,-145.0,131.0,-3.0,107.0,-118.0,47.5,-104.0,-106.0
2017_03_OAK_WAS,2017,REG,3,2017-09-24,OAK,10.0,WAS,27.0,17.0,37.0,-185.0,166.0,-3.5,-103.0,-107.0,53.0,-100.0,-110.0
2017_03_BAL_JAX,2017,REG,3,2017-09-24,BAL,7.0,JAX,44.0,37.0,51.0,-162.0,146.0,-3.0,-110.0,-100.0,38.0,-110.0,-100.0
2017_03_DAL_ARI,2017,REG,3,2017-09-25,DAL,28.0,ARI,17.0,-11.0,45.0,-151.0,137.0,-3.0,104.0,-115.0,46.5,-100.0,-110.0
2017_04_CHI_GB,2017,REG,4,2017-09-28,CHI,14.0,GB,35.0,21.0,49.0,,,7.5,,,44.0,,
2017_04_BUF_ATL,2017,REG,4,2017-10-01,BUF,23.0,ATL,17.0,-6.0,40.0,330.0,-380.0,8.0,-105.0,-105.0,48.0,-110.0,-100.0
2017_04_PIT_BAL,2017,REG,4,2017-10-01,PIT,26.0,BAL,9.0,-17.0,35.0,-185.0,166.0,-3.5,100.0,-110.0,42.0,-105.0,-105.0
2017_04_CIN_CLE,2017,REG,4,2017-10-01,CIN,31.0,CLE,7.0,-24.0,38.0,-164.0,148.0,-3.0,-115.0,104.0,41.5,-107.0,-103.0
