game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2010_01_MIN_NO,money_line,MIN,,210,,,5Dimes,2010
2010_01_MIN_NO,money_line,MIN,,210,,,sportbet,2010
2010_01_MIN_NO,money_line,NO,,-230,,,5Dimes,2010
2010_01_MIN_NO,money_line,NO,,-230,,,sportbet,2010
2010_01_MIN_NO,money_line,MIN,,200,,,bet365,2010
2010_01_MIN_NO,money_line,NO,,-240,,,bet365,2010
2010_01_MIN_NO,money_line,MIN,,195,,,BETOnline,2010
2010_01_MIN_NO,money_line,MIN,,195,,,SPORTS BETTING,2010
2010_01_MIN_NO,money_line,NO,,-235,,,BETOnline,2010
2010_01_MIN_NO,money_line,NO,,-235,,,SPORTS BETTING,2010
2010_01_MIN_NO,money_line,MIN,,190,,,BOVADA,2010
2010_01_MIN_NO,money_line,MIN,,190,,,bodog,2010
2010_01_MIN_NO,money_line,NO,,-230,,,BOVADA,2010
2010_01_MIN_NO,money_line,NO,,-230,,,bodog,2010
2010_01_MIN_NO,money_line,MIN,,195,,,BOOKMAKER,2010
2010_01_MIN_NO,money_line,MIN,,195,,,BetCRIS,2010
2010_01_MIN_NO,money_line,NO,,-235,,,BOOKMAKER,2010
2010_01_MIN_NO,money_line,NO,,-235,,,BetCRIS,2010
2010_01_MIN_NO,money_line,MIN,,190,,,JAZZ,2010
2010_01_MIN_NO,money_line,NO,,-230,,,JAZZ,2010
2010_01_MIN_NO,money_line,MIN,,195,,,JUSTBET,2010
2010_01_MIN_NO,money_line,NO,,-235,,,JUSTBET,2010
2010_01_MIN_NO,money_line,MIN,,127,,,MATCHBOOK,2010
2010_01_MIN_NO,money_line,NO,,-99999,,,MATCHBOOK,2010
2010_01_MIN_NO,money_line,MIN,,197,,,PINNACLE,2010
2010_01_MIN_NO,money_line,NO,,-220,,,PINNACLE,2010
2010_01_MIN_NO,money_line,MIN,,185,,,BetPHOENIX,2010
2010_01_MIN_NO,money_line,NO,,-225,,,BetPHOENIX,2010
2010_01_MIN_NO,money_line,MIN,,195,,,Sports Interaction,2010
2010_01_MIN_NO,money_line,NO,,-240,,,Sports Interaction,2010
2010_01_MIN_NO,money_line,MIN,,200,,,youwager.eu,2010
2010_01_MIN_NO,money_line,NO,,-240,,,youwager.eu,2010
2010_01_MIN_NO,spread,MIN,5.0,-106,,,5Dimes,2010
2010_01_MIN_NO,spread,MIN,5.0,-106,,,sportbet,2010
2010_01_MIN_NO,spread,NO,-5.0,-104,,,5Dimes,2010
2010_01_MIN_NO,spread,NO,-5.0,-104,,,sportbet,2010
2010_01_MIN_NO,spread,MIN,5.0,-110,,,bet365,2010
2010_01_MIN_NO,spread,NO,-5.0,-110,,,bet365,2010
2010_01_MIN_NO,spread,MIN,5.0,-110,,,BETOnline,2010
2010_01_MIN_NO,spread,MIN,5.0,-110,,,SPORTS BETTING,2010
2010_01_MIN_NO,spread,NO,-5.0,-110,,,BETOnline,2010
2010_01_MIN_NO,spread,NO,-5.0,-110,,,SPORTS BETTING,2010
2010_01_MIN_NO,spread,MIN,6.0,-110,,,BOVADA,2010
2010_01_MIN_NO,spread,MIN,6.0,-110,,,bodog,2010
2010_01_MIN_NO,spread,NO,-6.0,-110,,,BOVADA,2010
2010_01_MIN_NO,spread,NO,-6.0,-110,,,bodog,2010
2010_01_MIN_NO,spread,MIN,4.5,-110,,,BOOKMAKER,2010
2010_01_MIN_NO,spread,MIN,4.5,-110,,,BetCRIS,2010
2010_01_MIN_NO,spread,NO,-4.5,-110,,,BOOKMAKER,2010
2010_01_MIN_NO,spread,NO,-4.5,-110,,,BetCRIS,2010
2010_01_MIN_NO,spread,MIN,5.5,-110,,,JAZZ,2010
2010_01_MIN_NO,spread,NO,-5.5,-110,,,JAZZ,2010
2010_01_MIN_NO,spread,MIN,4.5,-110,,,JUSTBET,2010
2010_01_MIN_NO,spread,NO,-4.5,-110,,,JUSTBET,2010
2010_01_MIN_NO,spread,MIN,4.5,400,,,MATCHBOOK,2010
2010_01_MIN_NO,spread,NO,-4.5,-8000,,,MATCHBOOK,2010
2010_01_MIN_NO,spread,MIN,4.5,-105,,,PINNACLE,2010
2010_01_MIN_NO,spread,NO,-4.5,-103,,,PINNACLE,2010
2010_01_MIN_NO,spread,MIN,4.5,-105,,,BetPHOENIX,2010
2010_01_MIN_NO,spread,NO,-4.5,-105,,,BetPHOENIX,2010
2010_01_MIN_NO,spread,MIN,5.0,-109,,,intertops,2010
