game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2006_01_MIN_WAS,2006,REG,1,2006-09-11,MIN,19.0,WAS,16.0,-3.0,35.0,,,4.0,,,35.5,,
2006_01_SD_OAK,2006,REG,1,2006-09-11,SD,27.0,OAK,0.0,-27.0,27.0,,,-3.0,,,41.5,,
2006_02_TB_ATL,2006,REG,2,2006-09-17,TB,3.0,ATL,14.0,11.0,17.0,,,4.5,,,36.0,,
2006_02_OAK_BAL,2006,REG,2,2006-09-17,OAK,6.0,BAL,28.0,22.0,34.0,,,13.0,,,34.0,,
2006_02_DET_CHI,2006,REG,2,2006-09-17,DET,7.0,CHI,34.0,27.0,41.0,,,7.0,,,32.0,,
2006_02_CLE_CIN,2006,REG,2,2006-09-17,CLE,17.0,CIN,34.0,17.0,51.0,,,10.5,,,40.5,,
2006_02_NO_GB,2006,REG,2,2006-09-17,NO,34.0,GB,27.0,-7.0,61.0,,,-1.0,,,40.5,,
2006_02_HOU_IND,2006,REG,2,2006-09-17,HOU,24.0,IND,43.0,19.0,67.0,,,12.5,,,47.0,,
2006_02_BUF_MIA,2006,REG,2,2006-09-17,BUF,16.0,MIA,6.0,-10.0,22.0,,,6.5,,,37.0,,
2006_02_CAR_MIN,2006,REG,2,2006-09-17,CAR,13.0,MIN,16.0,3.0,29.0,,,2.0,,,37.5,,
2006_02_NYG_PHI,2006,REG,2,2006-09-17,NYG,30.0,PHI,24.0,-6.0,54.0,,,3.0,,,42.0,,
2006_02_ARI_SEA,2006,REG,2,2006-09-17,ARI,10.0,SEA,21.0,11.0,31.0,,,7.0,,,48.0,,
2006_02_STL_SF,2006,REG,2,2006-09-17,STL,13.0,SF,20.0,7.0,33.0,,,-3.0,,,44.5,,
2006_02_KC_DEN,2006,REG,2,2006-09-17,KC,6.0,DEN,9.0,3.0,15.0,,,11.0,,,38.0,,
2006_02_NE_NYJ,2006,REG,2,2006-09-17,NE,24.0,NYJ,17.0,-7.0,41.0,,,-6.0,,,38.5,,
2006_02_TEN_SD,2006,REG,2,2006-09-17,TEN,7.0,SD,40.0,33.0,47.0,,,12.0,,,38.5,,
2006_02_WAS_DAL,2006,REG,2,2006-09-17,WAS,10.0,DAL,27.0,17.0,37.0,,,7.0,,,37.0,,
2006_02_PIT_JAX,2006,REG,2,2006-09-18,PIT,0.0,JAX,9.0,9.0,9.0,,,-2.5,,,36.5,,
2006_03_NYJ_BUF,2006,REG,3,2006-09-24,NYJ,28.0,BUF,20.0,-8.0,48.0,,,6.0,,,33.0,,
2006_03_GB_DET,2006,REG,3,2006-09-24,GB,31.0,DET,24.0,-7.0,55.0,,,6.5,,,41.0,,
2006_03_WAS_HOU,2006,REG,3,2006-09-24,WAS,31.0,HOU,15.0,-16.0,46.0,,,-3.5,,,37.5,,
2006_03_JAX_IND,2006,REG,3,2006-09-24,JAX,14.0,IND,21.0,7.0,35.0,,,6.5,,,41.5,,
2006_03_TEN_MIA,2006,REG,3,2006-09-24,TEN,10.0,MIA,13.0,3.0,23.0,,,10.5,,,36.0,,
2006_03_CHI_MIN,2006,REG,3,2006-09-24,CHI,19.0,MIN,16.0,-3.0,35.0,,,-3.5,,,35.0,,
2006_03_CIN_PIT,2006,REG,3,2006-09-24,CIN,28.0,PIT,20.0,-8.0,48.0,,,2.0,,,42.0,,
2006_03_CAR_TB,2006,REG,3,2006-09-24,CAR,26.0,TB,24.0,-2.0,50.0,,,-3.0,,,33.5,,
2006_03_BAL_CLE,2006,REG,3,2006-09-24,BAL,15.0,CLE,14.0,-1.0,29.0,,,-6.5,,,33.0,,
2006_03_STL_ARI,2006,REG,3,2006-09-24,STL,16.0,ARI,14.0,-2.0,30.0,,,5.5,,,45.0,,
2006_03_NYG_SEA,2006,REG,3,2006-09-24,NYG,30.0,SEA,42.0,12.0,72.0,,,4.0,,,43.0,,
2006_03_PHI_SF,2006,REG,3,2006-09-24,PHI,38.0,SF,24.0,-14.0,62.0,,,-6.0,,,42.5,,
2006_03_DEN_NE,2006,REG,3,2006-09-24,DEN,17.0,NE,7.0,-10.0,24.0,,,6.5,,,38.5,,
2006_03_ATL_NO,2006,REG,3,2006-09-25,ATL,3.0,NO,23.0,20.0,26.0,,,-4.0,,,45.0,,
2006_04_ARI_ATL,2006,REG,4,2006-10-01,ARI,10.0,ATL,32.0,22.0,42.0,286.0,-316.0,7.0,103.0,-111.0,41.0,-116.0,106.0
2006_04_SD_BAL,2006,REG,4,2006-10-01,SD,13.0,BAL,16.0,3.0,29.0,-107.0,-103.0,1.0,-112.0,104.0,33.5,-103.0,-107.0
2006_04_MIN_BUF,2006,REG,4,2006-10-01,MIN,12.0,BUF,17.0,5.0,29.0,119.0,-129.0,1.0,113.0,-121.0,34.5,-106.0,-104.0
2006_04_NO_CAR,2006,REG,4,2006-10-01,NO,18.0,CAR,21.0,3.0,39.0,300.0,-330.0,7.0,106.0,-114.0,41.0,-102.0,-108.0
2006_04_MIA_HOU,2006,REG,4,2006-10-01,MIA,15.0,HOU,17.0,2.0,32.0,-180.0,170.0,-3.5,105.0,-113.0,41.0,-115.0,105.0
2006_04_SF_KC,2006,REG,4,2006-10-01,SF,0.0,KC,41.0,41.0,41.0,293.0,-323.0,7.0,-103.0,-105.0,39.0,100.0,-110.0
2006_04_IND_NYJ,2006,REG,4,2006-10-01,IND,31.0,NYJ,28.0,-3.0,59.0,-369.0,339.0,-7.5,100.0,-108.0,46.5,-106.0,-104.0
2006_04_DAL_TEN,2006,REG,4,2006-10-01,DAL,45.0,TEN,14.0,-31.0,59.0,-500.0,450.0,-10.0,110.0,-118.0,37.0,-104.0,-106.0
2006_04_DET_STL,2006,REG,4,2006-10-01,DET,34.0,STL,41.0,7.0,75.0,190.0,-210.0,5.5,-108.0,100.0,42.0,101.0,-111.0
2006_04_NE_CIN,2006,REG,4,2006-10-01,NE,38.0,CIN,13.0,-25.0,51.0,225.0,-245.0,5.5,-103.0,-105.0,46.0,-108.0,-102.0
2006_04_CLE_OAK,2006,REG,4,2006-10-01,CLE,24.0,OAK,21.0,-3.0,45.0,-112.0,102.0,-1.0,-108.0,100.0,33.5,-111.0,101.0
2006_04_JAX_WAS,2006,REG,4,2006-10-01,JAX,30.0,WAS,36.0,6.0,66.0,-141.0,131.0,-2.5,-112.0,104.0,33.5,-105.0,-105.0
2006_04_SEA_CHI,2006,REG,4,2006-10-01,SEA,6.0,CHI,37.0,31.0,43.0,180.0,-193.0,3.5,100.0,-108.0,37.0,101.0,-111.0
2006_04_GB_PHI,2006,REG,4,2006-10-02,GB,9.0,PHI,31.0,22.0,40.0,630.0,-700.0,12.0,-108.0,100.0,49.5,102.0,-112.0
2006_05_CLE_CAR,2006,REG,5,2006-10-08,CLE,12.0,CAR,20.0,8.0,32.0,349.0,-379.0,7.5,108.0,-116.0,38.0,-115.0,105.0
2006_05_BUF_CHI,2006,REG,5,2006-10-08,BUF,7.0,CHI,40.0,33.0,47.0,463.0,-513.0,9.5,-107.0,-101.0,34.5,-116.0,106.0
2006_05_STL_GB,2006,REG,5,2006-10-08,STL,23.0,GB,20.0,-3.0,43.0,-128.0,118.0,-2.5,104.0,-112.0,46.5,-105.0,-105.0
2006_05_TEN_IND,2006,REG,5,2006-10-08,TEN,13.0,IND,14.0,1.0,27.0,1750.0,-2000.0,13.5,105.0,-115.0,47.5,,
2006_05_DET_MIN,2006,REG,5,2006-10-08,DET,17.0,MIN,26.0,9.0,43.0,249.0,-269.0,4.0,-105.0,-105.0,41.0,,
2006_05_MIA_NE,2006,REG,5,2006-10-08,MIA,10.0,NE,20.0,10.0,30.0,450.0,-500.0,9.5,-110.0,102.0,36.5,105.0,-115.0
2006_05_TB_NO,2006,REG,5,2006-10-08,TB,21.0,NO,24.0,3.0,45.0,270.0,-290.0,7.0,-115.0,107.0,34.5,-105.0,-105.0
2006_05_WAS_NYG,2006,REG,5,2006-10-08,WAS,3.0,NYG,19.0,16.0,22.0,210.0,-230.0,6.0,-114.0,106.0,46.0,-105.0,-105.0
2006_05_KC_ARI,2006,REG,5,2006-10-08,KC,23.0,ARI,20.0,-3.0,43.0,-193.0,180.0,-3.5,-104.0,-104.0,40.0,106.0,-116.0
2006_05_NYJ_JAX,2006,REG,5,2006-10-08,NYJ,0.0,JAX,41.0,41.0,41.0,285.0,-315.0,7.0,104.0,-112.0,38.5,105.0,-115.0
2006_05_OAK_SF,2006,REG,5,2006-10-08,OAK,20.0,SF,34.0,14.0,54.0,171.0,-181.0,3.0,115.0,-123.0,39.0,-115.0,105.0
2006_05_DAL_PHI,2006,REG,5,2006-10-08,DAL,24.0,PHI,38.0,14.0,62.0,-108.0,-102.0,-1.0,-103.0,-105.0,43.5,-112.0,102.0
2006_05_PIT_SD,2006,REG,5,2006-10-08,PIT,13.0,SD,23.0,10.0,36.0,169.0,-179.0,3.5,-111.0,103.0,37.0,-110.0,100.0
2006_05_BAL_DEN,2006,REG,5,2006-10-09,BAL,3.0,DEN,13.0,10.0,16.0,225.0,-245.0,5.5,-105.0,-103.0,33.0,-114.0,104.0
2006_06_NYG_ATL,2006,REG,6,2006-10-15,NYG,27.0,ATL,14.0,-13.0,41.0,144.0,-154.0,3.0,-103.0,-105.0,41.0,-103.0,-107.0
2006_06_CAR_BAL,2006,REG,6,2006-10-15,CAR,23.0,BAL,21.0,-2.0,44.0,160.0,-170.0,3.0,106.0,-114.0,33.5,-105.0,-105.0
2006_06_HOU_DAL,2006,REG,6,2006-10-15,HOU,6.0,DAL,34.0,28.0,40.0,720.0,-800.0,13.0,-102.0,-106.0,43.5,-108.0,-102.0
2006_06_BUF_DET,2006,REG,6,2006-10-15,BUF,17.0,DET,20.0,3.0,37.0,-120.0,110.0,-1.0,-114.0,106.0,41.0,-105.0,-105.0
2006_06_PHI_NO,2006,REG,6,2006-10-15,PHI,24.0,NO,27.0,3.0,51.0,-152.0,142.0,-3.0,102.0,-110.0,47.0,-105.0,-105.0
2006_06_SEA_STL,2006,REG,6,2006-10-15,SEA,30.0,STL,28.0,-2.0,58.0,-146.0,136.0,-3.0,105.0,-113.0,45.0,-105.0,-105.0
2006_06_CIN_TB,2006,REG,6,2006-10-15,CIN,13.0,TB,14.0,1.0,27.0,-207.0,187.0,-4.5,-102.0,-106.0,44.0,-106.0,-104.0
2006_06_TEN_WAS,2006,REG,6,2006-10-15,TEN,25.0,WAS,22.0,-3.0,47.0,540.0,-600.0,11.5,100.0,-108.0,39.0,-106.0,-104.0
2006_06_MIA_NYJ,2006,REG,6,2006-10-15,MIA,17.0,NYJ,20.0,3.0,37.0,115.0,-125.0,2.0,-104.0,-104.0,36.0,-110.0,100.0
2006_06_KC_PIT,2006,REG,6,2006-10-15,KC,7.0,PIT,45.0,38.0,52.0,270.0,-300.0,6.5,104.0,-112.0,37.0,-110.0,100.0
2006_06_SD_SF,2006,REG,6,2006-10-15,SD,48.0,SF,19.0,-29.0,67.0,-513.0,463.0,-9.5,-106.0,-102.0,41.5,-105.0,-105.0
2006_06_OAK_DEN,2006,REG,6,2006-10-15,OAK,3.0,DEN,13.0,10.0,16.0,900.0,-1200.0,14.0,-103.0,-105.0,36.0,-110.0,100.0
2006_06_CHI_ARI,2006,REG,6,2006-10-16,CHI,24.0,ARI,23.0,-1.0,47.0,-640.0,580.0,-11.5,-101.0,-107.0,40.0,-105.0,-105.0
2006_07_PIT_ATL,2006,REG,7,2006-10-22,PIT,38.0,ATL,41.0,3.0,79.0,-155.0,145.0,-2.5,-124.0,116.0,39.5,-112.0,102.0
2006_07_NE_BUF,2006,REG,7,2006-10-22,NE,28.0,BUF,6.0,-22.0,34.0,-248.0,228.0,-5.5,-104.0,-104.0,35.5,-109.0,-101.0
2006_07_CAR_CIN,2006,REG,7,2006-10-22,CAR,14.0,CIN,17.0,3.0,31.0,143.0,-153.0,3.0,-117.0,109.0,44.0,-109.0,-101.0
2006_07_JAX_HOU,2006,REG,7,2006-10-22,JAX,7.0,HOU,27.0,20.0,34.0,-345.0,315.0,-7.5,102.0,-110.0,39.5,-101.0,-109.0
2006_07_SD_KC,2006,REG,7,2006-10-22,SD,27.0,KC,30.0,3.0,57.0,-255.0,235.0,-6.0,-103.0,-105.0,38.0,-108.0,-102.0
2006_07_GB_MIA,2006,REG,7,2006-10-22,GB,34.0,MIA,24.0,-10.0,58.0,246.0,-266.0,6.0,104.0,-112.0,40.0,-105.0,-105.0
2006_07_DET_NYJ,2006,REG,7,2006-10-22,DET,24.0,NYJ,31.0,7.0,55.0,185.0,-200.0,4.0,-106.0,-102.0,43.5,-105.0,-105.0
2006_07_PHI_TB,2006,REG,7,2006-10-22,PHI,21.0,TB,23.0,2.0,44.0,-269.0,249.0,-6.0,-111.0,103.0,42.0,100.0,-110.0
2006_07_DEN_CLE,2006,REG,7,2006-10-22,DEN,17.0,CLE,7.0,-10.0,24.0,-213.0,193.0,-4.5,109.0,-117.0,31.0,-115.0,105.0
2006_07_WAS_IND,2006,REG,7,2006-10-22,WAS,22.0,IND,36.0,14.0,58.0,353.0,-383.0,8.0,-103.0,-105.0,47.0,-101.0,-109.0
2006_07_ARI_OAK,2006,REG,7,2006-10-22,ARI,9.0,OAK,22.0,13.0,31.0,-147.0,137.0,-3.0,107.0,-115.0,39.5,-118.0,108.0
2006_07_MIN_SEA,2006,REG,7,2006-10-22,MIN,31.0,SEA,13.0,-18.0,44.0,255.0,-275.0,6.0,104.0,-112.0,40.0,-108.0,-102.0
2006_07_NYG_DAL,2006,REG,7,2006-10-23,NYG,36.0,DAL,22.0,-14.0,58.0,156.0,-166.0,3.0,105.0,-113.0,43.5,104.0,-114.0
2006_08_SF_CHI,2006,REG,8,2006-10-29,SF,10.0,CHI,41.0,31.0,51.0,1250.0,-1650.0,16.0,-113.0,105.0,41.5,-108.0,-102.0
2006_08_ATL_CIN,2006,REG,8,2006-10-29,ATL,29.0,CIN,27.0,-2.0,56.0,174.0,-184.0,3.5,-103.0,-105.0,44.5,-111.0,101.0
2006_08_ARI_GB,2006,REG,8,2006-10-29,ARI,14.0,GB,31.0,17.0,45.0,183.0,-201.0,4.0,-105.0,-103.0,44.5,-103.0,-107.0
2006_08_SEA_KC,2006,REG,8,2006-10-29,SEA,28.0,KC,35.0,7.0,63.0,187.0,-205.0,4.0,-108.0,100.0,36.5,-110.0,100.0
2006_08_BAL_NO,2006,REG,8,2006-10-29,BAL,35.0,NO,22.0,-13.0,57.0,112.0,-122.0,1.0,109.0,-117.0,37.0,-104.0,-106.0
2006_08_TB_NYG,2006,REG,8,2006-10-29,TB,3.0,NYG,17.0,14.0,20.0,385.0,-425.0,9.5,-113.0,105.0,38.5,100.0,-110.0
2006_08_JAX_PHI,2006,REG,8,2006-10-29,JAX,13.0,PHI,6.0,-7.0,19.0,320.0,-350.0,9.0,-124.0,116.0,39.0,-109.0,-101.0
2006_08_HOU_TEN,2006,REG,8,2006-10-29,HOU,22.0,TEN,28.0,6.0,50.0,143.0,-153.0,3.0,-103.0,-105.0,41.0,-113.0,103.0
2006_08_STL_SD,2006,REG,8,2006-10-29,STL,24.0,SD,38.0,14.0,62.0,395.0,-435.0,9.5,102.0,-110.0,45.0,-110.0,100.0
2006_08_NYJ_CLE,2006,REG,8,2006-10-29,NYJ,13.0,CLE,20.0,7.0,33.0,120.0,-130.0,1.0,116.0,-124.0,37.0,-111.0,101.0
2006_08_IND_DEN,2006,REG,8,2006-10-29,IND,34.0,DEN,31.0,-3.0,65.0,137.0,-147.0,3.0,-107.0,-101.0,40.0,-102.0,-108.0
2006_08_PIT_OAK,2006,REG,8,2006-10-29,PIT,13.0,OAK,20.0,7.0,33.0,-446.0,406.0,-9.0,-101.0,-107.0,39.0,-105.0,-105.0
2006_08_DAL_CAR,2006,REG,8,2006-10-29,DAL,35.0,CAR,14.0,-21.0,49.0,215.0,-235.0,4.5,104.0,-112.0,41.0,106.0,-116.0
2006_08_NE_MIN,2006,REG,8,2006-10-30,NE,31.0,MIN,7.0,-24.0,38.0,-113.0,103.0,-1.0,-108.0,100.0,39.5,103.0,-113.0
2006_09_CIN_BAL,2006,REG,9,2006-11-05,CIN,20.0,BAL,26.0,6.0,46.0,137.0,-147.0,3.0,-108.0,100.0,41.5,101.0,-111.0
2006_09_GB_BUF,2006,REG,9,2006-11-05,GB,10.0,BUF,24.0,14.0,34.0,168.0,-178.0,3.5,-106.0,-102.0,41.0,-118.0,108.0
2006_09_MIA_CHI,2006,REG,9,2006-11-05,MIA,31.0,CHI,13.0,-18.0,44.0,680.0,-750.0,13.0,-112.0,104.0,37.0,-112.0,102.0
2006_09_ATL_DET,2006,REG,9,2006-11-05,ATL,14.0,DET,30.0,16.0,44.0,-233.0,213.0,-5.0,-106.0,-102.0,47.5,-106.0,-104.0
2006_09_TEN_JAX,2006,REG,9,2006-11-05,TEN,7.0,JAX,37.0,30.0,44.0,414.0,-454.0,9.5,-107.0,-101.0,37.5,-101.0,-109.0
2006_09_HOU_NYG,2006,REG,9,2006-11-05,HOU,10.0,NYG,14.0,4.0,24.0,590.0,-650.0,13.0,-116.0,108.0,43.0,101.0,-111.0
2006_09_KC_STL,2006,REG,9,2006-11-05,KC,31.0,STL,17.0,-14.0,48.0,142.0,-152.0,2.5,110.0,-118.0,48.0,100.0,-110.0
2006_09_NO_TB,2006,REG,9,2006-11-05,NO,31.0,TB,14.0,-17.0,45.0,104.0,-114.0,1.0,100.0,-108.0,37.5,-115.0,105.0
2006_09_DAL_WAS,2006,REG,9,2006-11-05,DAL,19.0,WAS,22.0,3.0,41.0,-169.0,159.0,-3.0,-114.0,106.0,41.0,108.0,-118.0
2006_09_MIN_SF,2006,REG,9,2006-11-05,MIN,3.0,SF,9.0,6.0,12.0,-202.0,184.0,-4.0,105.0,-113.0,42.5,-105.0,-105.0
2006_09_DEN_PIT,2006,REG,9,2006-11-05,DEN,31.0,PIT,20.0,-11.0,51.0,142.0,-152.0,3.0,-104.0,-104.0,36.5,-105.0,-105.0
2006_09_CLE_SD,2006,REG,9,2006-11-05,CLE,25.0,SD,32.0,7.0,57.0,677.0,-747.0,13.0,-108.0,100.0,41.0,-121.0,111.0
2006_09_IND_NE,2006,REG,9,2006-11-05,IND,27.0,NE,20.0,-7.0,47.0,151.0,-161.0,3.0,105.0,-113.0,48.0,103.0,-113.0
2006_09_OAK_SEA,2006,REG,9,2006-11-06,OAK,0.0,SEA,16.0,16.0,16.0,270.0,-300.0,7.0,-105.0,-103.0,34.0,100.0,-110.0
2006_10_CLE_ATL,2006,REG,10,2006-11-12,CLE,17.0,ATL,13.0,-4.0,30.0,342.0,-372.0,9.0,-109.0,101.0,42.0,-109.0,-101.0
2006_10_SD_CIN,2006,REG,10,2006-11-12,SD,49.0,CIN,41.0,-8.0,90.0,-102.0,-108.0,-1.0,104.0,-112.0,48.0,-111.0,101.0
2006_10_SF_DET,2006,REG,10,2006-11-12,SF,19.0,DET,13.0,-6.0,32.0,250.0,-270.0,6.5,101.0,-109.0,46.0,100.0,-110.0
2006_10_BUF_IND,2006,REG,10,2006-11-12,BUF,16.0,IND,17.0,1.0,33.0,558.0,-618.0,12.0,-109.0,101.0,44.5,100.0,-110.0
2006_10_HOU_JAX,2006,REG,10,2006-11-12,HOU,13.0,JAX,10.0,-3.0,23.0,450.0,-500.0,10.0,-104.0,-104.0,37.0,-106.0,-104.0
2006_10_KC_MIA,2006,REG,10,2006-11-12,KC,10.0,MIA,13.0,3.0,23.0,120.0,-130.0,1.0,113.0,-121.0,40.0,101.0,-111.0
2006_10_GB_MIN,2006,REG,10,2006-11-12,GB,23.0,MIN,17.0,-6.0,40.0,187.0,-205.0,5.0,-110.0,102.0,40.0,-108.0,-102.0
2006_10_NYJ_NE,2006,REG,10,2006-11-12,NYJ,17.0,NE,14.0,-3.0,31.0,451.0,-501.0,10.5,-118.0,110.0,38.0,110.0,-120.0
2006_10_WAS_PHI,2006,REG,10,2006-11-12,WAS,3.0,PHI,27.0,24.0,30.0,316.0,-346.0,9.0,-115.0,107.0,41.5,105.0,-115.0
2006_10_BAL_TEN,2006,REG,10,2006-11-12,BAL,27.0,TEN,26.0,-1.0,53.0,-280.0,260.0,-7.0,100.0,-108.0,38.5,-101.0,-109.0
2006_10_DEN_OAK,2006,REG,10,2006-11-12,DEN,17.0,OAK,13.0,-4.0,30.0,-410.0,370.0,-9.0,112.0,-120.0,33.5,-104.0,-106.0
2006_10_DAL_ARI,2006,REG,10,2006-11-12,DAL,27.0,ARI,10.0,-17.0,37.0,-270.0,250.0,-6.5,107.0,-115.0,43.0,-110.0,100.0
2006_10_NO_PIT,2006,REG,10,2006-11-12,NO,31.0,PIT,38.0,7.0,69.0,250.0,-270.0,6.5,103.0,-111.0,45.5,-108.0,-102.0
2006_10_STL_SEA,2006,REG,10,2006-11-12,STL,22.0,SEA,24.0,2.0,46.0,138.0,-148.0,3.0,-111.0,103.0,43.0,102.0,-112.0
2006_10_CHI_NYG,2006,REG,10,2006-11-12,CHI,38.0,NYG,20.0,-18.0,58.0,100.0,-110.0,1.0,-108.0,100.0,37.0,101.0,-111.0
2006_10_TB_CAR,2006,REG,10,2006-11-13,TB,10.0,CAR,24.0,14.0,34.0,450.0,-500.0,10.0,-101.0,-107.0,37.0,101.0,-111.0
2006_11_ATL_BAL,2006,REG,11,2006-11-19,ATL,10.0,BAL,24.0,14.0,34.0,161.0,-171.0,3.5,-118.0,110.0,41.0,-107.0,-103.0
2006_11_STL_CAR,2006,REG,11,2006-11-19,STL,0.0,CAR,15.0,15.0,15.0,245.0,-265.0,6.5,-104.0,-104.0,44.0,100.0,-110.0
2006_11_PIT_CLE,2006,REG,11,2006-11-19,PIT,24.0,CLE,20.0,-4.0,44.0,-207.0,187.0,-4.0,-111.0,103.0,36.0,103.0,-113.0
2006_11_NE_GB,2006,REG,11,2006-11-19,NE,35.0,GB,0.0,-35.0,35.0,-235.0,215.0,-5.5,-106.0,-102.0,45.5,-120.0,110.0
2006_11_BUF_HOU,2006,REG,11,2006-11-19,BUF,24.0,HOU,21.0,-3.0,45.0,139.0,-149.0,3.0,-115.0,107.0,36.5,-104.0,-106.0
2006_11_OAK_KC,2006,REG,11,2006-11-19,OAK,13.0,KC,17.0,4.0,30.0,349.0,-379.0,9.0,-120.0,112.0,36.0,-102.0,-108.0
2006_11_MIN_MIA,2006,REG,11,2006-11-19,MIN,20.0,MIA,24.0,4.0,44.0,175.0,-185.0,3.0,119.0,-127.0,34.0,-108.0,-102.0
2006_11_CIN_NO,2006,REG,11,2006-11-19,CIN,31.0,NO,16.0,-15.0,47.0,159.0,-169.0,3.5,-112.0,104.0,51.5,-110.0,100.0
2006_11_CHI_NYJ,2006,REG,11,2006-11-19,CHI,10.0,NYJ,0.0,-10.0,10.0,-225.0,205.0,-5.5,103.0,-111.0,39.0,-115.0,105.0
2006_11_TEN_PHI,2006,REG,11,2006-11-19,TEN,31.0,PHI,13.0,-18.0,44.0,670.0,-740.0,13.0,-104.0,-104.0,44.0,-110.0,100.0
2006_11_WAS_TB,2006,REG,11,2006-11-19,WAS,17.0,TB,20.0,3.0,37.0,155.0,-165.0,3.0,-102.0,-106.0,33.5,-104.0,-106.0
2006_11_DET_ARI,2006,REG,11,2006-11-19,DET,10.0,ARI,17.0,7.0,27.0,123.0,-133.0,2.5,102.0,-110.0,45.5,-118.0,108.0
2006_11_SEA_SF,2006,REG,11,2006-11-19,SEA,14.0,SF,20.0,6.0,34.0,-170.0,160.0,-3.0,-112.0,104.0,43.0,105.0,-115.0
2006_11_IND_DAL,2006,REG,11,2006-11-19,IND,14.0,DAL,21.0,7.0,35.0,-106.0,-104.0,-1.0,100.0,-108.0,49.0,-105.0,-105.0
2006_11_SD_DEN,2006,REG,11,2006-11-19,SD,35.0,DEN,27.0,-8.0,62.0,139.0,-149.0,2.5,115.0,-123.0,43.0,105.0,-115.0
2006_11_NYG_JAX,2006,REG,11,2006-11-20,NYG,10.0,JAX,26.0,16.0,36.0,175.0,-185.0,4.0,-104.0,-104.0,38.0,-106.0,-104.0
2006_12_MIA_DET,2006,REG,12,2006-11-23,MIA,27.0,DET,10.0,-17.0,37.0,-141.0,131.0,-3.0,106.0,-114.0,40.5,-101.0,-109.0
2006_12_TB_DAL,2006,REG,12,2006-11-23,TB,10.0,DAL,38.0,28.0,48.0,600.0,-660.0,12.5,-107.0,-101.0,39.0,-107.0,-103.0
2006_12_DEN_KC,2006,REG,12,2006-11-23,DEN,10.0,KC,19.0,9.0,29.0,109.0,-119.0,1.0,106.0,-114.0,39.0,101.0,-111.0
2006_12_NO_ATL,2006,REG,12,2006-11-26,NO,31.0,ATL,13.0,-18.0,44.0,162.0,-172.0,3.0,111.0,-119.0,48.0,105.0,-115.0
2006_12_PIT_BAL,2006,REG,12,2006-11-26,PIT,0.0,BAL,27.0,27.0,27.0,132.0,-142.0,3.0,-119.0,111.0,40.5,-114.0,104.0
2006_12_JAX_BUF,2006,REG,12,2006-11-26,JAX,24.0,BUF,27.0,3.0,51.0,-160.0,150.0,-3.0,-107.0,-101.0,35.0,-101.0,-109.0
2006_12_CIN_CLE,2006,REG,12,2006-11-26,CIN,30.0,CLE,0.0,-30.0,30.0,-173.0,163.0,-3.0,-120.0,112.0,44.0,-112.0,102.0
2006_12_ARI_MIN,2006,REG,12,2006-11-26,ARI,26.0,MIN,31.0,5.0,57.0,255.0,-275.0,7.0,-110.0,102.0,39.0,-112.0,102.0
2006_12_HOU_NYJ,2006,REG,12,2006-11-26,HOU,11.0,NYJ,26.0,15.0,37.0,206.0,-226.0,4.5,101.0,-109.0,40.5,-113.0,103.0
