game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2007_01_NO_IND,2007,REG,1,2007-09-06,NO,10.0,IND,41.0,31.0,51.0,205.0,-225.0,5.5,-112.0,104.0,52.5,-105.0,-105.0
2007_01_DEN_BUF,2007,REG,1,2007-09-09,DEN,15.0,BUF,14.0,-1.0,29.0,-151.0,141.0,-3.0,-101.0,-107.0,38.0,-111.0,101.0
2007_01_PIT_CLE,2007,REG,1,2007-09-09,PIT,34.0,CLE,7.0,-27.0,41.0,-229.0,209.0,-4.5,-112.0,104.0,36.5,105.0,-115.0
2007_01_PHI_GB,2007,REG,1,2007-09-09,PHI,13.0,GB,16.0,3.0,29.0,-174.0,164.0,-3.0,-121.0,113.0,41.5,-105.0,-105.0
2007_01_KC_HOU,2007,REG,1,2007-09-09,KC,3.0,HOU,20.0,17.0,23.0,167.0,-177.0,3.0,116.0,-124.0,37.5,-103.0,-107.0
2007_01_TEN_JAX,2007,REG,1,2007-09-09,TEN,13.0,JAX,10.0,-3.0,23.0,315.0,-345.0,7.5,102.0,-110.0,39.5,-107.0,-103.0
2007_01_ATL_MIN,2007,REG,1,2007-09-09,ATL,3.0,MIN,24.0,21.0,27.0,152.0,-162.0,3.0,104.0,-112.0,34.5,-105.0,-105.0
2007_01_NE_NYJ,2007,REG,1,2007-09-09,NE,38.0,NYJ,14.0,-24.0,52.0,-265.0,245.0,-6.0,-110.0,102.0,41.5,-108.0,-102.0
2007_01_CAR_STL,2007,REG,1,2007-09-09,CAR,27.0,STL,13.0,-14.0,40.0,116.0,-126.0,1.5,105.0,-113.0,43.0,-105.0,-105.0
2007_01_MIA_WAS,2007,REG,1,2007-09-09,MIA,13.0,WAS,16.0,3.0,29.0,160.0,-170.0,3.0,107.0,-115.0,34.0,-103.0,-107.0
2007_01_DET_OAK,2007,REG,1,2007-09-09,DET,36.0,OAK,21.0,-15.0,57.0,137.0,-147.0,3.0,-111.0,103.0,39.5,105.0,-115.0
2007_01_CHI_SD,2007,REG,1,2007-09-09,CHI,3.0,SD,14.0,11.0,17.0,280.0,-310.0,7.0,100.0,-108.0,43.0,-104.0,-106.0
2007_01_TB_SEA,2007,REG,1,2007-09-09,TB,6.0,SEA,20.0,14.0,26.0,245.0,-265.0,6.0,104.0,-112.0,40.5,-109.0,-101.0
2007_01_NYG_DAL,2007,REG,1,2007-09-09,NYG,35.0,DAL,45.0,10.0,80.0,235.0,-255.0,6.0,-104.0,-104.0,44.0,-107.0,-103.0
2007_01_BAL_CIN,2007,REG,1,2007-09-10,BAL,20.0,CIN,27.0,7.0,47.0,125.0,-135.0,2.5,101.0,-109.0,39.5,-102.0,-108.0
2007_01_ARI_SF,2007,REG,1,2007-09-10,ARI,17.0,SF,20.0,3.0,37.0,179.0,-189.0,3.5,-102.0,-106.0,47.0,100.0,-110.0
2007_02_HOU_CAR,2007,REG,2,2007-09-16,HOU,34.0,CAR,21.0,-13.0,55.0,266.0,-286.0,6.5,-102.0,-106.0,38.0,-108.0,-102.0
2007_02_CIN_CLE,2007,REG,2,2007-09-16,CIN,45.0,CLE,51.0,6.0,96.0,-300.0,270.0,-7.0,-102.0,-106.0,41.5,106.0,-116.0
2007_02_ATL_JAX,2007,REG,2,2007-09-16,ATL,7.0,JAX,13.0,6.0,20.0,468.0,-518.0,10.0,-105.0,-103.0,34.5,-102.0,-108.0
2007_02_GB_NYG,2007,REG,2,2007-09-16,GB,35.0,NYG,13.0,-22.0,48.0,146.0,-156.0,3.0,-111.0,103.0,40.0,106.0,-116.0
2007_02_BUF_PIT,2007,REG,2,2007-09-16,BUF,3.0,PIT,26.0,23.0,29.0,465.0,-515.0,10.0,-102.0,-106.0,39.5,-104.0,-106.0
2007_02_SF_STL,2007,REG,2,2007-09-16,SF,17.0,STL,16.0,-1.0,33.0,140.0,-150.0,3.0,-109.0,101.0,44.0,-104.0,-106.0
2007_02_NO_TB,2007,REG,2,2007-09-16,NO,14.0,TB,31.0,17.0,45.0,-238.0,218.0,-5.0,-107.0,-101.0,41.5,100.0,-110.0
2007_02_IND_TEN,2007,REG,2,2007-09-16,IND,22.0,TEN,20.0,-2.0,42.0,-300.0,270.0,-7.0,111.0,-119.0,45.0,100.0,-110.0
2007_02_SEA_ARI,2007,REG,2,2007-09-16,SEA,20.0,ARI,23.0,3.0,43.0,-137.0,127.0,-3.0,110.0,-118.0,42.5,-104.0,-106.0
2007_02_MIN_DET,2007,REG,2,2007-09-16,MIN,17.0,DET,20.0,3.0,37.0,166.0,-176.0,3.0,110.0,-118.0,42.5,-105.0,-105.0
2007_02_DAL_MIA,2007,REG,2,2007-09-16,DAL,37.0,MIA,20.0,-17.0,57.0,-176.0,166.0,-3.5,109.0,-117.0,39.5,-102.0,-108.0
