game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2003_01_NYJ_WAS,2003,REG,1,2003-09-04,NYJ,13.0,WAS,16.0,3.0,29.0,,,3.0,,,40.0,,
2003_01_NE_BUF,2003,REG,1,2003-09-07,NE,0.0,BUF,31.0,31.0,31.0,,,1.0,,,44.5,,
2003_01_JAX_CAR,2003,REG,1,2003-09-07,JAX,23.0,CAR,24.0,1.0,47.0,,,4.0,,,34.5,,
2003_01_DEN_CIN,2003,REG,1,2003-09-07,DEN,30.0,CIN,10.0,-20.0,40.0,,,-6.0,,,43.5,,
2003_01_IND_CLE,2003,REG,1,2003-09-07,IND,9.0,CLE,6.0,-3.0,15.0,,,-2.0,,,48.0,,
2003_01_ARI_DET,2003,REG,1,2003-09-07,ARI,24.0,DET,42.0,18.0,66.0,,,3.5,,,39.0,,
2003_01_MIN_GB,2003,REG,1,2003-09-07,MIN,30.0,GB,25.0,-5.0,55.0,,,4.0,,,47.0,,
2003_01_SD_KC,2003,REG,1,2003-09-07,SD,14.0,KC,27.0,13.0,41.0,,,4.5,,,47.0,,
2003_01_HOU_MIA,2003,REG,1,2003-09-07,HOU,21.0,MIA,20.0,-1.0,41.0,,,14.0,,,34.5,,
2003_01_STL_NYG,2003,REG,1,2003-09-07,STL,13.0,NYG,23.0,10.0,36.0,,,-1.0,,,46.5,,
2003_01_BAL_PIT,2003,REG,1,2003-09-07,BAL,15.0,PIT,34.0,19.0,49.0,,,4.0,,,38.5,,
2003_01_ATL_DAL,2003,REG,1,2003-09-07,ATL,27.0,DAL,13.0,-14.0,40.0,,,2.0,,,36.5,,
2003_01_NO_SEA,2003,REG,1,2003-09-07,NO,10.0,SEA,27.0,17.0,37.0,,,3.0,,,48.5,,
2003_01_CHI_SF,2003,REG,1,2003-09-07,CHI,7.0,SF,49.0,42.0,56.0,,,6.5,,,40.5,,
2003_01_OAK_TEN,2003,REG,1,2003-09-07,OAK,20.0,TEN,25.0,5.0,45.0,,,3.5,,,46.0,,
2003_01_TB_PHI,2003,REG,1,2003-09-08,TB,17.0,PHI,0.0,-17.0,17.0,,,3.0,,,36.0,,
2003_02_WAS_ATL,2003,REG,2,2003-09-14,WAS,33.0,ATL,31.0,-2.0,64.0,,,3.0,,,39.5,,
2003_02_CLE_BAL,2003,REG,2,2003-09-14,CLE,13.0,BAL,33.0,20.0,46.0,,,2.5,,,39.0,,
2003_02_DET_GB,2003,REG,2,2003-09-14,DET,6.0,GB,31.0,25.0,37.0,,,7.0,,,45.5,,
2003_02_TEN_IND,2003,REG,2,2003-09-14,TEN,7.0,IND,33.0,26.0,40.0,,,2.5,,,44.0,,
2003_02_BUF_JAX,2003,REG,2,2003-09-14,BUF,38.0,JAX,17.0,-21.0,55.0,,,-3.0,,,42.0,,
2003_02_PIT_KC,2003,REG,2,2003-09-14,PIT,20.0,KC,41.0,21.0,61.0,,,3.5,,,48.0,,
2003_02_HOU_NO,2003,REG,2,2003-09-14,HOU,10.0,NO,31.0,21.0,41.0,,,8.0,,,40.5,,
2003_02_MIA_NYJ,2003,REG,2,2003-09-14,MIA,21.0,NYJ,10.0,-11.0,31.0,,,-3.0,,,37.0,,
2003_02_SF_STL,2003,REG,2,2003-09-14,SF,24.0,STL,27.0,3.0,51.0,,,3.0,,,47.5,,
2003_02_SEA_ARI,2003,REG,2,2003-09-14,SEA,38.0,ARI,0.0,-38.0,38.0,,,-5.0,,,44.5,,
