game_id,season,game_type,week,gameday,away_team,away_score,home_team,home_score,result,total,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds
2010_01_MIN_NO,2010,REG,1,2010-09-09,MIN,9.0,NO,14.0,5.0,23.0,197.0,-220.0,4.5,-105.0,-103.0,48.5,-104.0,-106.0
2010_01_MIA_BUF,2010,REG,1,2010-09-12,MIA,15.0,BUF,10.0,-5.0,25.0,-155.0,140.0,-3.0,-106.0,-102.0,39.5,-110.0,100.0
2010_01_DET_CHI,2010,REG,1,2010-09-12,DET,14.0,CHI,19.0,5.0,33.0,248.0,-280.0,6.5,103.0,-111.0,44.5,-105.0,-105.0
2010_01_IND_HOU,2010,REG,1,2010-09-12,IND,24.0,HOU,34.0,10.0,58.0,-117.0,106.0,-1.0,-110.0,102.0,47.5,-102.0,-108.0
2010_01_DEN_JAX,2010,REG,1,2010-09-12,DEN,17.0,JAX,24.0,7.0,41.0,166.0,-185.0,3.0,109.0,-118.0,41.5,-110.0,100.0
2010_01_CIN_NE,2010,REG,1,2010-09-12,CIN,24.0,NE,38.0,14.0,62.0,205.0,-230.0,5.0,-104.0,-104.0,44.5,-113.0,102.0
2010_01_CAR_NYG,2010,REG,1,2010-09-12,CAR,18.0,NYG,31.0,13.0,49.0,214.0,-240.0,5.5,-107.0,-101.0,40.5,-107.0,-103.0
2010_01_ATL_PIT,2010,REG,1,2010-09-12,ATL,9.0,PIT,15.0,6.0,24.0,-112.0,102.0,-1.0,-106.0,-102.0,38.5,-108.0,-102.0
2010_01_CLE_TB,2010,REG,1,2010-09-12,CLE,14.0,TB,17.0,3.0,31.0,122.0,-135.0,2.5,102.0,-110.0,37.0,-106.0,-104.0
2010_01_OAK_TEN,2010,REG,1,2010-09-12,OAK,13.0,TEN,38.0,25.0,51.0,235.0,-265.0,6.5,-102.0,-106.0,39.5,-105.0,-105.0
2010_01_GB_PHI,2010,REG,1,2010-09-12,GB,27.0,PHI,20.0,-7.0,47.0,-138.0,125.0,-3.0,108.0,-117.0,47.5,-113.0,102.0
2010_01_SF_SEA,2010,REG,1,2010-09-12,SF,6.0,SEA,31.0,25.0,37.0,-185.0,166.0,-3.0,-118.0,109.0,37.0,-105.0,-105.0
2010_01_ARI_STL,2010,REG,1,2010-09-12,ARI,17.0,STL,13.0,-4.0,30.0,-163.0,147.0,-3.0,-104.0,-104.0,39.5,-101.0,-109.0
2010_01_DAL_WAS,2010,REG,1,2010-09-12,DAL,7.0,WAS,13.0,6.0,20.0,-185.0,166.0,-3.5,100.0,-108.0,39.5,100.0,-110.0
2010_01_BAL_NYJ,2010,REG,1,2010-09-13,BAL,10.0,NYJ,9.0,-1.0,19.0,108.0,-119.0,1.0,104.0,-113.0,36.5,-102.0,-108.0
2010_01_SD_KC,2010,REG,1,2010-09-13,SD,14.0,KC,21.0,7.0,35.0,-200.0,180.0,-4.0,102.0,-110.0,45.5,-101.0,-109.0
2010_02_ARI_ATL,2010,REG,2,2010-09-19,ARI,7.0,ATL,41.0,34.0,48.0,248.0,-280.0,7.0,-113.0,104.0,43.0,-115.0,104.0
2010_02_TB_CAR,2010,REG,2,2010-09-19,TB,20.0,CAR,7.0,-13.0,27.0,188.0,-210.0,4.0,-101.0,-107.0,38.0,100.0,-110.0
2010_02_BAL_CIN,2010,REG,2,2010-09-19,BAL,10.0,CIN,15.0,5.0,25.0,-145.0,131.0,-2.5,-115.0,106.0,39.5,105.0,-116.0
2010_02_KC_CLE,2010,REG,2,2010-09-19,KC,16.0,CLE,14.0,-2.0,30.0,158.0,-175.0,3.0,111.0,-120.0,38.0,102.0,-113.0
2010_02_CHI_DAL,2010,REG,2,2010-09-19,CHI,27.0,DAL,20.0,-7.0,47.0,277.0,-315.0,7.0,-102.0,-106.0,41.0,-107.0,-103.0
2010_02_PHI_DET,2010,REG,2,2010-09-19,PHI,35.0,DET,32.0,-3.0,67.0,-276.0,244.0,-6.5,101.0,-109.0,41.0,-108.0,-102.0
2010_02_BUF_GB,2010,REG,2,2010-09-19,BUF,7.0,GB,34.0,27.0,41.0,548.0,-670.0,12.5,-102.0,-106.0,43.0,-102.0,-108.0
2010_02_MIA_MIN,2010,REG,2,2010-09-19,MIA,14.0,MIN,10.0,-4.0,24.0,199.0,-222.0,5.5,-111.0,103.0,40.5,-115.0,104.0
2010_02_PIT_TEN,2010,REG,2,2010-09-19,PIT,19.0,TEN,11.0,-8.0,30.0,231.0,-260.0,6.0,-104.0,-104.0,36.5,-115.0,104.0
2010_02_SEA_DEN,2010,REG,2,2010-09-19,SEA,14.0,DEN,31.0,17.0,45.0,158.0,-175.0,3.5,-113.0,104.0,41.0,-104.0,-106.0
2010_02_STL_OAK,2010,REG,2,2010-09-19,STL,14.0,OAK,16.0,2.0,30.0,162.0,-180.0,3.0,116.0,-126.0,37.5,100.0,-110.0
2010_02_NE_NYJ,2010,REG,2,2010-09-19,NE,14.0,NYJ,28.0,14.0,42.0,-155.0,140.0,-3.0,102.0,-110.0,39.5,-108.0,-102.0
2010_02_JAX_SD,2010,REG,2,2010-09-19,JAX,13.0,SD,38.0,25.0,51.0,264.0,-300.0,7.0,-112.0,104.0,45.5,-103.0,-107.0
