game_id,market_type,abbr,lines,odds,opening_lines,opening_odds,book,season
2013_01_BAL_DEN,money_line,BAL,,285,0.0,320.0,5Dimes,2013
2013_01_BAL_DEN,money_line,BAL,,285,0.0,320.0,sportbet,2013
2013_01_BAL_DEN,money_line,DEN,,-315,0.0,-390.0,5Dimes,2013
2013_01_BAL_DEN,money_line,DEN,,-315,0.0,-390.0,sportbet,2013
2013_01_BAL_DEN,money_line,BAL,,255,0.0,290.0,bet365,2013
2013_01_BAL_DEN,money_line,DEN,,-315,0.0,-370.0,bet365,2013
2013_01_BAL_DEN,money_line,BAL,,260,0.0,365.0,BETOnline,2013
2013_01_BAL_DEN,money_line,BAL,,260,0.0,365.0,SPORTS BETTING,2013
2013_01_BAL_DEN,money_line,DEN,,-310,0.0,-440.0,BETOnline,2013
2013_01_BAL_DEN,money_line,DEN,,-310,0.0,-440.0,SPORTS BETTING,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,270.0,BOVADA,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,270.0,bodog,2013
2013_01_BAL_DEN,money_line,DEN,,-340,0.0,-340.0,BOVADA,2013
2013_01_BAL_DEN,money_line,DEN,,-340,0.0,-340.0,bodog,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,320.0,BOOKMAKER,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,320.0,BetCRIS,2013
2013_01_BAL_DEN,money_line,DEN,,-330,0.0,-400.0,BOOKMAKER,2013
2013_01_BAL_DEN,money_line,DEN,,-330,0.0,-400.0,BetCRIS,2013
2013_01_BAL_DEN,money_line,BAL,,260,0.0,360.0,JAZZ,2013
2013_01_BAL_DEN,money_line,DEN,,-320,0.0,-450.0,JAZZ,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,320.0,JUSTBET,2013
2013_01_BAL_DEN,money_line,DEN,,-330,0.0,-400.0,JUSTBET,2013
2013_01_BAL_DEN,money_line,BAL,,4000,0.0,335.0,MATCHBOOK,2013
2013_01_BAL_DEN,money_line,DEN,,-15000,0.0,-440.0,MATCHBOOK,2013
2013_01_BAL_DEN,money_line,BAL,,280,0.0,369.0,PINNACLE,2013
2013_01_BAL_DEN,money_line,DEN,,-319,0.0,-430.0,PINNACLE,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,270.0,BetPHOENIX,2013
2013_01_BAL_DEN,money_line,DEN,,-330,0.0,-330.0,BetPHOENIX,2013
2013_01_BAL_DEN,money_line,BAL,,260,0.0,300.0,intertops,2013
2013_01_BAL_DEN,money_line,DEN,,-320,0.0,-380.0,intertops,2013
2013_01_BAL_DEN,money_line,BAL,,260,0.0,340.0,Sports Interaction,2013
2013_01_BAL_DEN,money_line,DEN,,-320,0.0,-440.0,Sports Interaction,2013
2013_01_BAL_DEN,money_line,BAL,,265,0.0,310.0,youwager.eu,2013
2013_01_BAL_DEN,money_line,DEN,,-325,0.0,-380.0,youwager.eu,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,320.0,HERITAGE,2013
2013_01_BAL_DEN,money_line,DEN,,-330,0.0,-400.0,HERITAGE,2013
2013_01_BAL_DEN,money_line,BAL,,270,0.0,320.0,SBR,2013
2013_01_BAL_DEN,money_line,DEN,,-330,0.0,-400.0,SBR,2013
2013_01_BAL_DEN,spread,BAL,7.5,-115,9.0,-120.0,5Dimes,2013
2013_01_BAL_DEN,spread,BAL,7.5,-115,9.0,-120.0,sportbet,2013
2013_01_BAL_DEN,spread,DEN,-7.5,105,-9.0,100.0,5Dimes,2013
2013_01_BAL_DEN,spread,DEN,-7.5,105,-9.0,100.0,sportbet,2013
2013_01_BAL_DEN,spread,BAL,7.0,-105,9.0,-110.0,bet365,2013
2013_01_BAL_DEN,spread,DEN,-7.0,-115,-9.0,-110.0,bet365,2013
2013_01_BAL_DEN,spread,BAL,7.0,100,7.5,-110.0,BETOnline,2013
2013_01_BAL_DEN,spread,BAL,7.0,100,7.5,-110.0,SPORTS BETTING,2013
2013_01_BAL_DEN,spread,DEN,-7.0,-120,-7.5,-110.0,BETOnline,2013
2013_01_BAL_DEN,spread,DEN,-7.0,-120,-7.5,-110.0,SPORTS BETTING,2013
2013_01_BAL_DEN,spread,BAL,7.5,-105,9.0,-120.0,BOVADA,2013
2013_01_BAL_DEN,spread,BAL,7.5,-105,9.0,-120.0,bodog,2013
2013_01_BAL_DEN,spread,DEN,-7.5,-115,-9.0,100.0,BOVADA,2013
2013_01_BAL_DEN,spread,DEN,-7.5,-115,-9.0,100.0,bodog,2013
2013_01_BAL_DEN,spread,BAL,7.0,100,8.5,-110.0,BOOKMAKER,2013
2013_01_BAL_DEN,spread,BAL,7.0,100,8.5,-110.0,BetCRIS,2013
2013_01_BAL_DEN,spread,DEN,-7.0,-120,-8.5,-110.0,BOOKMAKER,2013
2013_01_BAL_DEN,spread,DEN,-7.0,-120,-8.5,-110.0,BetCRIS,2013
2013_01_BAL_DEN,spread,BAL,7.5,-115,9.0,-115.0,JAZZ,2013
2013_01_BAL_DEN,spread,DEN,-7.5,-105,-9.0,-105.0,JAZZ,2013
2013_01_BAL_DEN,spread,BAL,7.0,100,8.5,-110.0,JUSTBET,2013
